Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Revenue,466.64,386.44,325.72,288.99,260.72,221.56,190.71,163,131.31,109.46,Upgrade
Revenue Growth (YoY),20.76%,18.64%,12.71%,10.84%,17.67%,16.18%,17.00%,24.13%,19.96%,15.63%,Upgrade
Gross Profit,466.64,386.44,325.72,288.99,260.72,221.56,190.71,163,131.31,109.46,Upgrade
"Selling, General & Admin",94.55,83.02,75.73,71.29,63.92,58.84,55.92,47.91,39,33.34,Upgrade
Other Operating Expenses,63.27,50.07,35.79,30.84,27.96,25.37,23.97,26.09,18.34,14.15,Upgrade
Operating Expenses,157.82,133.09,111.51,102.13,91.88,84.21,79.89,74,57.34,47.49,Upgrade
Operating Income,308.83,253.35,214.21,186.86,168.84,137.35,110.82,89.01,73.98,61.98,Upgrade
Pretax Income,308.83,253.35,214.21,186.86,168.84,137.35,110.82,89.01,73.98,61.98,Upgrade
Income Tax,57.32,45.62,44.64,37.62,31.9,44.26,29.34,25.47,21.6,20.36,Upgrade
Net Income,251.5,207.73,169.57,149.24,136.94,93.09,81.48,63.54,52.38,41.62,Upgrade
Preferred Dividends,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.28,0.43,0.42,Upgrade
Net Income Common,251.44,207.67,169.51,149.18,136.88,93.03,81.43,63.26,51.95,41.2,Upgrade
Net Income Growth,21.08%,22.52%,13.63%,8.99%,47.13%,14.24%,28.73%,21.78%,26.08%,21.02%,Upgrade
Shares Outstanding (Basic),54,54,54,54,53,53,53,52,50,42,Upgrade
Shares Change,0.21%,0.55%,0.60%,0.56%,0.59%,0.70%,1.55%,4.49%,16.78%,17.52%,Upgrade
EPS (Basic),4.63,3.83,3.15,2.79,2.57,1.76,1.55,1.23,1.09,1.00,Upgrade
EPS (Diluted),4.61,3.82,3.13,2.76,2.53,1.72,1.52,1.20,1.05,0.95,Upgrade
EPS Growth,20.68%,22.04%,13.41%,9.09%,47.09%,13.16%,26.67%,14.29%,10.53%,14.46%,Upgrade
Free Cash Flow Per Share,4.95,4.74,3.50,3.02,3.12,1.84,1.45,1.36,1.29,1.72,Upgrade
Dividend Per Share,0.970,0.830,0.725,0.625,0.480,0.200,0.190,0.115,0.050,-,Upgrade
Dividend Growth,16.87%,14.48%,16.00%,30.21%,140.00%,5.26%,65.22%,130.00%,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,66.18%,65.56%,65.76%,64.66%,64.76%,61.99%,58.11%,54.60%,56.34%,56.62%,Upgrade
Profit Margin,53.88%,53.74%,52.04%,51.62%,52.50%,41.99%,42.70%,38.81%,39.56%,37.64%,Upgrade
Free Cash Flow Margin,57.64%,66.47%,58.02%,56.03%,63.67%,43.92%,40.02%,43.39%,48.57%,66.55%,Upgrade
Effective Tax Rate,18.56%,18.00%,20.84%,20.13%,18.89%,32.22%,26.47%,28.61%,29.20%,32.85%,Upgrade
EBITDA,312.95,257.74,218.31,190.81,172.49,140.2,113.88,91.6,75.82,63.82,Upgrade
EBITDA Margin,67.06%,66.70%,67.02%,66.03%,66.16%,63.28%,59.71%,56.20%,57.74%,58.30%,Upgrade
Depreciation & Amortization,4.12,4.39,4.1,3.95,3.65,2.85,3.06,2.6,1.84,1.84,Upgrade
EBIT,308.83,253.35,214.21,186.86,168.84,137.35,110.82,89.01,73.98,61.98,Upgrade
EBIT Margin,66.18%,65.56%,65.76%,64.66%,64.76%,61.99%,58.11%,54.60%,56.34%,56.62%,Upgrade
