Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"1,693.1","1,371.53","1,200.23","1,334.15","1,287.49","1,167.43","1,074.37","1,013.52",990.76,902.79,Upgrade
Revenue Growth (YoY),23.45%,14.27%,-10.04%,3.62%,10.28%,8.66%,6.00%,2.30%,9.74%,2.18%,Upgrade
Gross Profit,"1,693.1","1,371.53","1,200.23","1,334.15","1,287.49","1,167.43","1,074.37","1,013.52",990.76,902.79,Upgrade
"Selling, General & Admin",813.97,697.61,671.17,642.72,587.53,561.95,534.12,510.31,470.33,445.01,Upgrade
Other Operating Expenses,210.3,184.39,177.73,191.96,191.29,197.12,198.85,183.41,184.41,166.9,Upgrade
Operating Expenses,"1,024.27",881.99,848.9,834.68,778.81,759.07,732.96,693.72,654.74,611.91,Upgrade
Operating Income,668.83,489.54,351.32,499.47,508.68,408.36,341.41,319.8,336.02,290.88,Upgrade
Pretax Income,668.83,489.54,351.32,499.47,508.68,408.36,341.41,319.8,336.02,290.88,Upgrade
Income Tax,89.68,46.46,20.17,55.87,53.76,44.21,37.15,40.47,58.05,53.02,Upgrade
Net Income,579.15,443.08,331.15,443.6,454.92,364.15,304.26,279.33,277.98,237.87,Upgrade
Preferred Dividends,6.68,7.16,7.53,8.06,8.06,8.06,8.06,8.06,8.06,6.72,Upgrade
Net Income Common,572.48,435.92,323.62,435.54,446.86,356.09,296.2,271.27,269.91,231.15,Upgrade
Net Income Growth,31.33%,34.70%,-25.70%,-2.53%,25.49%,20.22%,9.19%,0.50%,16.77%,-2.86%,Upgrade
Shares Outstanding (Basic),64,64,63,63,64,63,63,62,63,60,Upgrade
Shares Change,0.92%,1.37%,0.46%,-2.16%,1.23%,0.33%,1.03%,-1.17%,4.23%,-1.57%,Upgrade
EPS (Basic),8.84,6.79,5.11,6.89,6.97,5.56,4.73,4.31,4.32,3.82,Upgrade
EPS (Diluted),8.81,6.76,5.10,6.84,6.90,5.51,4.70,4.28,4.29,3.80,Upgrade
EPS Growth,30.33%,32.55%,-25.44%,-0.87%,25.23%,17.23%,9.81%,-0.23%,12.89%,-1.55%,Upgrade
Free Cash Flow Per Share,9.64,9.25,6.92,6.96,7.77,8.05,7.04,4.02,2.50,2.52,Upgrade
Dividend Per Share,3.240,2.940,2.850,2.800,2.580,2.220,2.150,2.100,2.030,1.980,Upgrade
Dividend Growth,10.20%,3.16%,1.79%,8.53%,16.22%,3.26%,2.38%,3.45%,2.53%,4.21%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,39.50%,35.69%,29.27%,37.44%,39.51%,34.98%,31.78%,31.55%,33.92%,32.22%,Upgrade
Profit Margin,33.81%,31.78%,26.96%,32.65%,34.71%,30.50%,27.57%,26.76%,27.24%,25.60%,Upgrade
Free Cash Flow Margin,36.63%,42.98%,36.23%,32.64%,38.58%,43.56%,41.23%,24.69%,15.94%,16.89%,Upgrade
Effective Tax Rate,13.41%,9.49%,5.74%,11.19%,10.57%,10.83%,10.88%,12.66%,17.27%,18.23%,Upgrade
EBITDA,740.17,558.83,415.69,553.56,558.85,456.18,389.59,361.94,375.9,329.35,Upgrade
EBITDA Margin,43.72%,40.74%,34.63%,41.49%,43.41%,39.08%,36.26%,35.71%,37.94%,36.48%,Upgrade
Depreciation & Amortization,71.34,69.29,64.37,54.09,50.17,47.81,48.18,42.14,39.87,38.47,Upgrade
EBIT,668.83,489.54,351.32,499.47,508.68,408.36,341.41,319.8,336.02,290.88,Upgrade
EBIT Margin,39.50%,35.69%,29.27%,37.44%,39.51%,34.98%,31.78%,31.55%,33.92%,32.22%,Upgrade
