Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Revenue,219.13,135.34,71.03,75.65,80.22,123,113.68,121.29,104.51,101.03,Upgrade
Revenue Growth (YoY),61.92%,90.53%,-6.10%,-5.70%,-34.78%,8.20%,-6.27%,16.05%,3.45%,11.80%,Upgrade
Cost of Revenue,86.37,52.53,34.13,38.21,26.62,29.26,26.72,26.75,21.18,20.23,Upgrade
Gross Profit,132.76,82.8,36.9,37.43,53.6,93.74,86.96,94.53,83.33,80.79,Upgrade
"Selling, General & Admin",9.92,9.1,5.84,6.88,53.66,21.51,28.08,22.9,21.32,19.26,Upgrade
Other Operating Expenses,6.58,14.74,0,0,0,0,0,0,0,0,Upgrade
Operating Expenses,16.5,23.84,5.84,6.88,53.66,21.51,28.08,22.9,21.32,19.26,Upgrade
Operating Income,116.27,58.97,31.06,30.55,-0.06,72.24,58.88,71.63,62.02,61.53,Upgrade
Other Expense / Income,110.18,-18.73,22.83,-27.98,113.29,100.02,24.19,23.39,30.53,-20.22,Upgrade
Pretax Income,6.09,77.69,8.23,58.53,-113.35,-27.78,34.69,48.24,31.48,81.75,Upgrade
Income Tax,1.41,0.01,0.05,0.34,0.93,0.87,0.44,0.38,3.12,0.54,Upgrade
Net Income,4.68,77.69,8.18,58.19,-114.28,-28.65,34.26,47.86,28.36,81.21,Upgrade
Net Income Growth,-93.97%,850.04%,-85.95%,-,-,-,-28.42%,68.73%,-65.08%,35.21%,Upgrade
Shares Outstanding (Basic),103,65,49,50,50,46,36,33,30,28,Upgrade
Shares Outstanding (Diluted),103,65,49,50,50,46,36,33,30,28,Upgrade
Shares Change,57.56%,34.46%,-3.21%,0.58%,7.31%,27.72%,9.54%,11.62%,7.97%,3.12%,Upgrade
EPS (Basic),0.05,1.19,0.17,1.16,-2.29,-0.62,0.94,1.44,0.95,2.94,Upgrade
EPS (Diluted),0.05,1.19,0.17,1.16,-2.29,-0.62,0.94,1.44,0.95,2.94,Upgrade
EPS Growth,-95.80%,600.00%,-85.34%,-,-,-,-34.72%,51.58%,-67.69%,30.67%,Upgrade
Free Cash Flow Per Share,0.84,-6.07,-4.49,-0.63,-3.97,0.17,-0.64,-0.94,-6.33,4.62,Upgrade
Dividend Per Share,0.950,0.820,0.650,0.540,2.214,1.650,1.890,2.260,1.970,2.160,Upgrade
Dividend Growth,15.85%,26.15%,20.37%,-75.61%,34.18%,-12.70%,-16.37%,14.72%,-8.80%,6.93%,Upgrade
Gross Margin,60.59%,61.18%,51.95%,49.49%,66.82%,76.21%,76.49%,77.94%,79.73%,79.97%,Upgrade
Operating Margin,53.06%,43.57%,43.72%,40.39%,-0.08%,58.73%,51.79%,59.06%,59.34%,60.90%,Upgrade
Profit Margin,2.14%,57.40%,11.51%,76.92%,-142.45%,-23.29%,30.13%,39.46%,27.14%,80.39%,Upgrade
Free Cash Flow Margin,39.37%,-293.02%,-307.09%,-41.65%,-247.13%,6.44%,-20.41%,-25.80%,-180.22%,126.02%,Upgrade
Effective Tax Rate,23.10%,0.01%,0.63%,0.58%,-,-,1.25%,0.80%,9.92%,0.66%,Upgrade
EBITDA,6.09,77.69,8.23,58.53,-113.32,-27.71,34.76,48.3,31.53,81.79,Upgrade
EBITDA Margin,2.78%,57.41%,11.59%,77.37%,-141.26%,-22.53%,30.58%,39.82%,30.17%,80.96%,Upgrade
Depreciation & Amortization,0,0,0,0,0.03,0.07,0.07,0.06,0.05,0.04,Upgrade
EBIT,6.09,77.69,8.23,58.53,-113.35,-27.78,34.69,48.24,31.48,81.75,Upgrade
EBIT Margin,2.78%,57.41%,11.59%,77.37%,-141.29%,-22.58%,30.52%,39.77%,30.13%,80.92%,Upgrade
