Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Revenue,227.57,222,196.32,205.2,197.26,184.58,182.29,176.42,178.14,147.52,Upgrade
Revenue Growth (YoY),2.51%,13.08%,-4.33%,4.02%,6.87%,1.26%,3.33%,-0.97%,20.76%,-11.81%,Upgrade
Gross Profit,227.57,222,196.32,205.2,197.26,184.58,182.29,176.42,178.14,147.52,Upgrade
"Selling, General & Admin",123.98,119.61,113.69,104.74,102.07,100.87,104.34,101.62,97.68,91.31,Upgrade
Other Operating Expenses,9.39,8.02,9.54,10.4,13.24,13.39,16.09,12.73,23.18,14.3,Upgrade
Operating Expenses,133.37,127.64,123.23,115.14,115.31,114.26,120.43,114.35,120.86,105.62,Upgrade
Operating Income,94.2,94.36,73.09,90.06,81.95,70.32,61.86,62.07,57.28,41.9,Upgrade
Pretax Income,94.2,94.36,73.09,90.06,81.95,70.32,61.86,62.07,57.28,41.9,Upgrade
Income Tax,18.25,19.74,13.78,16.45,14.84,18.76,16.52,15.56,13.75,8.17,Upgrade
Net Income,75.95,74.63,59.31,73.61,67.11,51.56,45.34,46.5,43.53,33.73,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,0.55,0.58,0.58,Upgrade
Net Income Common,75.95,74.63,59.31,73.61,67.11,51.56,45.34,45.95,42.95,33.15,Upgrade
Net Income Growth,1.77%,25.82%,-19.42%,9.69%,30.15%,13.72%,-1.32%,6.98%,29.56%,-31.08%,Upgrade
Shares Outstanding (Basic),12,13,14,14,14,14,14,14,14,14,Upgrade
Shares Change,-8.42%,-3.65%,-2.76%,0.56%,0.71%,0.94%,0.42%,1.04%,0.45%,0.56%,Upgrade
EPS (Basic),6.07,5.50,4.22,5.18,4.75,3.67,3.26,3.33,3.14,2.43,Upgrade
EPS (Diluted),6.02,5.46,4.21,5.14,4.71,3.64,3.21,3.28,3.10,2.42,Upgrade
EPS Growth,10.26%,29.69%,-18.09%,9.13%,29.40%,13.40%,-2.13%,5.81%,28.10%,-31.64%,Upgrade
Free Cash Flow Per Share,4.13,5.98,2.79,5.26,6.16,3.98,5.09,4.08,3.62,5.97,Upgrade
Dividend Per Share,1.560,1.400,2.360,2.070,1.200,0.940,0.880,0.860,0.800,0.720,Upgrade
Dividend Growth,11.43%,-40.68%,14.01%,72.50%,27.66%,6.82%,2.33%,7.50%,11.11%,0%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,41.40%,42.51%,37.23%,43.89%,41.54%,38.10%,33.93%,35.18%,32.16%,28.40%,Upgrade
Profit Margin,33.37%,33.62%,30.21%,35.87%,34.02%,27.94%,24.87%,26.05%,24.11%,22.47%,Upgrade
Free Cash Flow Margin,22.17%,35.96%,19.66%,36.47%,44.21%,30.33%,38.92%,32.09%,27.89%,55.30%,Upgrade
Effective Tax Rate,19.38%,20.92%,18.85%,18.26%,18.11%,26.67%,26.70%,25.08%,24.01%,19.51%,Upgrade
EBITDA,103.88,105.5,85.17,101.69,93.36,82.17,75.33,75.96,69.27,58.05,Upgrade
EBITDA Margin,45.65%,47.52%,43.39%,49.55%,47.33%,44.52%,41.33%,43.06%,38.89%,39.35%,Upgrade
Depreciation & Amortization,9.68,11.14,12.08,11.63,11.41,11.85,13.47,13.9,11.99,16.14,Upgrade
EBIT,94.2,94.36,73.09,90.06,81.95,70.32,61.86,62.07,57.28,41.9,Upgrade
EBIT Margin,41.40%,42.51%,37.23%,43.89%,41.54%,38.10%,33.93%,35.18%,32.16%,28.40%,Upgrade
