Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Revenue,159.92,226.5,468.85,486.37,379.27,385.52,375.95,372.4,337.37,389.43,Upgrade
Revenue Growth (YoY),-29.40%,-51.69%,-3.60%,28.24%,-1.62%,2.55%,0.95%,10.39%,-13.37%,13.93%,Upgrade
Cost of Revenue,209.17,153.16,406.91,362.17,256.03,288.31,253.69,230.15,210.06,261.35,Upgrade
Gross Profit,-49.25,73.34,61.94,124.21,123.24,97.21,122.26,142.25,127.31,128.08,Upgrade
"Selling, General & Admin",71.89,80.78,123.92,117.36,103.42,106.81,106.77,103.99,101.43,109.29,Upgrade
Other Operating Expenses,0.03,0.03,48.46,2.47,2.47,2.47,2.47,2.47,2.53,3.12,Upgrade
Operating Expenses,71.92,80.81,172.38,119.83,105.89,109.27,109.24,106.46,103.95,112.4,Upgrade
Operating Income,-121.17,-7.47,-110.44,4.38,17.35,-12.06,13.03,35.79,23.36,15.68,Upgrade
Interest Expense / Income,5.9,4.99,5.33,5.41,4.55,4.51,4.55,3.91,4.58,4.6,Upgrade
Other Expense / Income,-26.82,-18.78,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,-100.25,6.32,-115.77,-1.03,12.8,-16.57,8.48,31.89,18.78,11.08,Upgrade
Income Tax,7.86,-2.69,-21.42,-0.41,2.46,-5.02,1.95,10.02,5.35,2.84,Upgrade
Net Income,-108.11,9,-94.35,-0.63,10.35,-11.55,6.53,21.86,13.43,8.25,Upgrade
Net Income Growth,-,-,-,-,-,-,-70.15%,62.80%,62.87%,133.97%,Upgrade
Shares Outstanding (Basic),2,2,2,2,2,2,2,2,2,2,Upgrade
Shares Change,0.07%,0.17%,0.11%,0.36%,-0.55%,-2.44%,-2.78%,0.31%,-0.93%,-,Upgrade
EPS (Basic),-59.47,4.96,-52.00,-0.30,5.70,-6.30,3.50,11.40,7.00,4.30,Upgrade
EPS (Diluted),-59.47,4.96,-52.00,-0.30,5.70,-6.30,3.40,11.30,6.90,4.30,Upgrade
EPS Growth,-,-,-,-,-,-,-69.91%,63.77%,60.47%,138.89%,Upgrade
Free Cash Flow Per Share,-91.92,23.03,-39.13,12.96,-19.40,2.48,14.25,25.77,17.36,35.13,Upgrade
Gross Margin,-30.80%,32.38%,13.21%,25.54%,32.49%,25.22%,32.52%,38.20%,37.74%,32.89%,Upgrade
Operating Margin,-75.77%,-3.30%,-23.56%,0.90%,4.57%,-3.13%,3.47%,9.61%,6.92%,4.03%,Upgrade
Profit Margin,-67.60%,3.98%,-20.12%,-0.13%,2.73%,-3.00%,1.74%,5.87%,3.98%,2.12%,Upgrade
Free Cash Flow Margin,-104.53%,18.48%,-15.14%,4.83%,-9.24%,1.17%,7.05%,13.25%,9.82%,17.38%,Upgrade
Effective Tax Rate,-,-42.56%,-,-,19.18%,-,23.02%,31.43%,28.50%,25.59%,Upgrade
EBITDA,-92.33,13.61,-104.69,9.74,22.49,-7.35,16.92,39.31,26.58,19.98,Upgrade
EBITDA Margin,-57.74%,6.01%,-22.33%,2.00%,5.93%,-1.91%,4.50%,10.56%,7.88%,5.13%,Upgrade
Depreciation & Amortization,2.02,2.3,5.75,5.37,5.14,4.72,3.89,3.52,3.22,4.3,Upgrade
EBIT,-94.35,11.31,-110.44,4.38,17.35,-12.06,13.03,35.79,23.36,15.68,Upgrade
EBIT Margin,-59.00%,4.99%,-23.56%,0.90%,4.57%,-3.13%,3.47%,9.61%,6.92%,4.03%,Upgrade
