Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Revenue,718.3,698.95,689.13,511.35,435.57,393.42,367.73,303.1,262.77,238.73,Upgrade
Revenue Growth (YoY),2.77%,1.43%,34.77%,17.40%,10.71%,6.99%,21.32%,15.35%,10.07%,25.10%,Upgrade
Gross Profit,718.3,698.95,689.13,511.35,435.57,393.42,367.73,303.1,262.77,238.73,Upgrade
"Selling, General & Admin",312.32,292.2,257.34,222.3,192.15,168.74,153.85,133.34,126.86,117.33,Upgrade
Other Operating Expenses,79.11,69.52,57.05,38.17,30.83,25.07,23.9,21.86,17.38,14.12,Upgrade
Operating Expenses,391.42,361.72,314.4,260.47,222.98,193.81,177.75,155.2,144.24,131.45,Upgrade
Operating Income,326.88,337.24,374.73,250.88,212.58,199.62,189.99,147.9,118.54,107.28,Upgrade
Interest Expense / Income,0.7,0.84,1.14,0,0,0,0,0,0,0,Upgrade
Other Expense / Income,-12.11,2.47,-0.77,-6.54,-5.5,-2.15,-1.62,-,-,-7.45,Upgrade
Pretax Income,338.29,333.92,374.36,257.42,218.09,201.77,191.6,147.9,118.54,114.73,Upgrade
Income Tax,88.06,76.04,74.98,52.52,45.23,53.68,65.43,51.86,43.73,38.72,Upgrade
Net Income,250.22,257.89,299.38,204.9,172.85,148.09,126.17,96.04,74.81,76.02,Upgrade
Net Income Growth,-2.97%,-13.86%,46.11%,18.54%,16.72%,17.37%,31.38%,28.38%,-1.59%,26.55%,Upgrade
Shares Outstanding (Basic),37,38,37,37,37,37,37,37,37,37,Upgrade
Shares Outstanding (Diluted),38,38,38,38,38,38,38,38,38,38,Upgrade
Shares Change,-1.19%,-0.12%,0.50%,0.27%,-0.48%,0.79%,0.27%,-0.67%,0.00%,0.19%,Upgrade
EPS (Basic),6.68,6.88,8.01,5.53,4.68,4.02,3.42,2.62,2.03,2.06,Upgrade
EPS (Diluted),6.65,6.77,7.85,5.40,4.57,3.89,3.34,2.55,1.97,2.01,Upgrade
EPS Growth,-1.77%,-13.76%,45.37%,18.16%,17.48%,16.47%,30.98%,29.44%,-1.99%,26.42%,Upgrade
Free Cash Flow Per Share,6.33,6.17,9.61,6.24,4.77,3.87,1.93,2.97,2.58,1.83,Upgrade
Dividend Per Share,2.800,2.640,2.400,2.040,1.680,1.320,1.040,0.800,0.640,0.520,Upgrade
Dividend Growth,6.06%,10.00%,17.65%,21.43%,27.27%,26.92%,30.00%,25.00%,23.08%,-70.11%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,45.51%,48.25%,54.38%,49.06%,48.81%,50.74%,51.66%,48.80%,45.11%,44.94%,Upgrade
Profit Margin,34.84%,36.90%,43.44%,40.07%,39.68%,37.64%,34.31%,31.69%,28.47%,31.84%,Upgrade
Free Cash Flow Margin,33.04%,33.12%,52.07%,45.22%,40.48%,36.22%,19.37%,36.00%,36.22%,28.31%,Upgrade
Effective Tax Rate,26.03%,22.77%,20.03%,20.40%,20.74%,26.60%,34.15%,35.07%,36.89%,33.75%,Upgrade
EBITDA,406.14,395.01,418.34,290.08,241.17,221.04,209.44,166.44,135.92,127.78,Upgrade
EBITDA Margin,56.54%,56.51%,60.71%,56.73%,55.37%,56.18%,56.95%,54.91%,51.72%,53.53%,Upgrade
Depreciation & Amortization,67.15,60.25,42.84,32.65,23.08,19.27,17.84,18.54,17.38,13.05,Upgrade
EBIT,338.99,334.77,375.5,257.42,218.09,201.77,191.6,147.9,118.54,114.73,Upgrade
EBIT Margin,47.19%,47.90%,54.49%,50.34%,50.07%,51.29%,52.10%,48.80%,45.11%,48.06%,Upgrade
