Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"20,720","19,820","17,224","16,652","14,950","14,024","13,211","12,893","12,951","12,261",Upgrade
Revenue Growth (YoY),4.54%,15.07%,3.44%,11.38%,6.60%,6.15%,2.47%,-0.45%,5.63%,2.83%,Upgrade
Gross Profit,"20,720","19,820","17,224","16,652","14,950","14,024","13,211","12,893","12,951","12,261",Upgrade
"Selling, General & Admin","16,440","15,508","14,158","13,975","12,189","11,369","10,780","10,474","10,650","10,184",Upgrade
Operating Expenses,"16,440","15,508","14,158","13,975","12,189","11,369","10,780","10,474","10,650","10,184",Upgrade
Operating Income,"4,280","4,312","3,066","2,677","2,761","2,655","2,431","2,419","2,301","2,077",Upgrade
Interest Expense / Income,469,444,515,524,290,237,189,163,165,167,Upgrade
Other Expense / Income,-234,-309,-212,-255,247,-207,-211,-14,85,-41,Upgrade
Pretax Income,"4,045","4,177","2,763","2,408","2,224","2,625","2,453","2,270","2,051","1,951",Upgrade
Income Tax,995,"1,034",747,666,574,"1,133",685,671,586,594,Upgrade
Net Income,"3,050","3,143","2,016","1,742","1,650","1,492","1,768","1,599","1,465","1,357",Upgrade
Net Income Growth,-2.96%,55.90%,15.73%,5.58%,10.59%,-15.61%,10.57%,9.15%,7.96%,15.39%,Upgrade
Shares Outstanding (Basic),499,507,506,506,506,513,519,531,545,549,Upgrade
Shares Outstanding (Diluted),505,513,512,511,511,519,524,536,553,558,Upgrade
Shares Change,-1.56%,0.20%,0.20%,-,-1.54%,-0.95%,-2.24%,-3.07%,-0.90%,1.09%,Upgrade
EPS (Basic),6.11,6.20,3.98,3.44,3.26,2.91,3.41,3.01,2.69,2.47,Upgrade
EPS (Diluted),6.04,6.13,3.94,3.41,3.23,2.87,3.38,2.98,2.65,2.43,Upgrade
EPS Growth,-1.47%,55.58%,15.54%,5.57%,12.54%,-15.09%,13.42%,12.45%,9.05%,14.08%,Upgrade
Free Cash Flow Per Share,6.00,6.13,6.00,3.83,4.18,3.12,3.39,2.95,3.22,1.72,Upgrade
Dividend Per Share,2.250,2.000,1.840,1.740,1.580,1.430,1.300,1.180,1.060,0.960,Upgrade
Dividend Growth,12.50%,8.70%,5.75%,10.13%,10.49%,10.00%,10.17%,11.32%,10.42%,6.67%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,20.66%,21.76%,17.80%,16.08%,18.47%,18.93%,18.40%,18.76%,17.77%,16.94%,Upgrade
Profit Margin,14.72%,15.86%,11.70%,10.46%,11.04%,10.64%,13.38%,12.40%,11.31%,11.07%,Upgrade
Free Cash Flow Margin,14.45%,15.69%,17.61%,11.65%,14.16%,11.40%,13.31%,12.14%,13.54%,7.71%,Upgrade
Effective Tax Rate,24.60%,24.75%,27.04%,27.66%,25.81%,43.16%,27.92%,29.56%,28.57%,30.45%,Upgrade
EBITDA,"5,637","5,695","4,374","3,894","3,008","3,343","3,080","2,856","2,604","2,476",Upgrade
EBITDA Margin,27.21%,28.73%,25.39%,23.38%,20.12%,23.84%,23.31%,22.15%,20.11%,20.19%,Upgrade
Depreciation & Amortization,"1,123","1,074","1,096",962,494,481,438,423,388,358,Upgrade
EBIT,"4,514","4,621","3,278","2,932","2,514","2,862","2,642","2,433","2,216","2,118",Upgrade
EBIT Margin,21.79%,23.31%,19.03%,17.61%,16.82%,20.41%,20.00%,18.87%,17.11%,17.27%,Upgrade
