Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"1,157.9",614.4,895.6,893.4,369.1,373.8,157.7,440,"1,411.1","1,361.6",Upgrade
Revenue Growth (YoY),88.46%,-31.40%,0.25%,142.05%,-1.26%,137.03%,-64.16%,-68.82%,3.64%,-44.10%,Upgrade
Cost of Revenue,635,384.1,11.3,48.1,248.7,140.5,110,101.8,824,622.1,Upgrade
Gross Profit,522.9,230.3,884.3,845.3,120.4,233.3,47.7,338.2,587.1,739.5,Upgrade
"Selling, General & Admin",615.6,470.5,207.9,328.2,233.9,208.4,175.9,192.5,396.1,564.7,Upgrade
Other Operating Expenses,16.4,12.9,8.6,92.3,52.5,14.8,16.1,14.9,206.2,0,Upgrade
Operating Expenses,632,483.4,216.5,420.5,286.4,223.2,192,207.4,602.3,564.7,Upgrade
Operating Income,-109.1,-253.1,667.8,424.8,-166,10.1,-144.3,130.8,-15.2,174.8,Upgrade
Interest Expense / Income,40.3,20.5,7.4,17.6,9.5,2.3,3,1.6,14.2,16.2,Upgrade
Other Expense / Income,-983.6,-42.6,-33.5,-36.6,-30.3,-611.6,-516.2,-178.7,-326.8,-195.6,Upgrade
Pretax Income,834.2,-231,693.9,443.8,-145.2,619.4,368.9,307.9,297.4,354.2,Upgrade
Income Tax,41.4,44.4,-14.8,29.3,-4,-7.8,-32.9,12.7,-14.8,32.6,Upgrade
Net Income,792.8,-275.4,708.7,414.5,-141.2,627.2,401.8,295.2,312.2,321.6,Upgrade
Net Income Growth,-,-,70.98%,-,-,56.10%,36.11%,-5.45%,-2.92%,55.06%,Upgrade
Shares Outstanding (Basic),3,3,3,3,3,4,5,6,6,6,Upgrade
Shares Change,-14.63%,-2.72%,-2.62%,0.15%,-15.18%,-17.86%,-19.71%,-5.31%,-2.78%,-6.18%,Upgrade
EPS (Basic),276.96,-89.46,226.97,130.27,-41.76,146.06,80.11,50.20,51.13,51.85,Upgrade
EPS (Diluted),276.96,-89.46,226.97,130.27,-41.76,146.06,80.06,50.20,51.13,51.85,Upgrade
EPS Growth,-,-,74.23%,-,-,82.44%,59.48%,-1.82%,-1.39%,70.00%,Upgrade
Free Cash Flow Per Share,141.68,12.79,-19.54,-37.83,-9.78,25.23,-33.97,32.08,19.04,-18.25,Upgrade
Dividend Per Share,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,Upgrade
Gross Margin,45.16%,37.48%,98.74%,94.62%,32.62%,62.41%,30.25%,76.86%,41.61%,54.31%,Upgrade
Operating Margin,-9.42%,-41.19%,74.56%,47.55%,-44.97%,2.70%,-91.50%,29.73%,-1.08%,12.84%,Upgrade
Profit Margin,68.47%,-44.82%,79.13%,46.40%,-38.26%,167.79%,254.79%,67.09%,22.12%,23.62%,Upgrade
Free Cash Flow Margin,31.52%,6.28%,-6.77%,-13.49%,-8.43%,25.31%,-98.35%,41.45%,8.10%,-8.28%,Upgrade
Effective Tax Rate,4.96%,-,-2.13%,6.60%,-,-1.26%,-8.92%,4.12%,-4.98%,9.20%,Upgrade
EBITDA,878.8,-188.9,710.9,491.2,-110,644.1,392.3,313.3,346.9,399,Upgrade
EBITDA Margin,75.90%,-30.75%,79.38%,54.98%,-29.80%,172.31%,248.76%,71.20%,24.58%,29.30%,Upgrade
Depreciation & Amortization,4.3,21.6,9.6,29.8,25.7,22.4,20.4,3.8,35.3,28.6,Upgrade
EBIT,874.5,-210.5,701.3,461.4,-135.7,621.7,371.9,309.5,311.6,370.4,Upgrade
EBIT Margin,75.52%,-34.26%,78.31%,51.65%,-36.77%,166.32%,235.83%,70.34%,22.08%,27.20%,Upgrade
