Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Revenue,39.32,38.21,34.88,35.6,32.28,30.81,28.86,22.78,22,20.67,Upgrade
Revenue Growth (YoY),2.92%,9.53%,-2.00%,10.29%,4.74%,6.79%,26.65%,3.55%,6.42%,6.85%,Upgrade
Gross Profit,39.32,38.21,34.88,35.6,32.28,30.81,28.86,22.78,22,20.67,Upgrade
"Selling, General & Admin",24.34,23.5,22.36,22.23,20.35,19.27,18.48,14.82,13.36,12.65,Upgrade
Other Operating Expenses,0.75,1.03,0.69,1.04,1.27,0.99,0.97,0.79,0.72,0.69,Upgrade
Operating Expenses,25.09,24.53,23.05,23.27,21.62,20.26,19.46,15.61,14.08,13.33,Upgrade
Operating Income,14.24,13.68,11.84,12.33,10.66,10.56,9.4,7.18,7.92,7.34,Upgrade
Other Expense / Income,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Upgrade
Pretax Income,14.22,13.66,11.82,12.31,10.65,10.54,9.39,7.16,7.91,7.33,Upgrade
Income Tax,2.32,2.24,1.69,1.99,1.39,3.1,2.52,1.96,2.31,2.26,Upgrade
Net Income,11.9,11.42,10.13,10.33,9.25,7.44,6.86,5.2,5.59,5.07,Upgrade
Net Income Growth,4.18%,12.76%,-1.88%,11.59%,24.38%,8.38%,32.05%,-7.08%,10.25%,29.37%,Upgrade
Shares Outstanding (Basic),3,3,3,3,3,3,3,3,3,3,Upgrade
Shares Change,-0.07%,-0.06%,0.36%,0.22%,0.57%,-0.02%,20.99%,0.66%,-1.58%,-0.02%,Upgrade
EPS (Basic),3.55,3.41,3.03,3.10,2.78,2.24,2.05,1.87,2.03,1.82,Upgrade
EPS (Diluted),3.55,3.41,3.02,3.09,2.77,2.23,2.05,1.87,2.03,1.82,Upgrade
EPS Growth,4.11%,12.91%,-2.27%,11.55%,24.22%,8.78%,9.63%,-7.88%,11.54%,29.08%,Upgrade
Free Cash Flow Per Share,4.78,6.34,3.39,3.30,3.86,3.64,1.88,1.79,2.32,3.42,Upgrade
Dividend Per Share,1.040,1.040,0.960,0.950,0.920,0.860,0.840,0.840,0.840,0.800,Upgrade
Dividend Growth,0%,8.33%,1.05%,3.26%,6.98%,2.38%,0%,0%,5.00%,5.26%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,36.20%,35.80%,33.93%,34.63%,33.03%,34.26%,32.58%,31.49%,35.99%,35.51%,Upgrade
Profit Margin,30.27%,29.90%,29.04%,29.01%,28.67%,24.14%,23.79%,22.82%,25.43%,24.54%,Upgrade
Free Cash Flow Margin,40.98%,56.03%,32.85%,31.20%,40.11%,39.43%,21.78%,21.67%,28.86%,46.08%,Upgrade
Effective Tax Rate,16.31%,16.39%,14.31%,16.14%,13.09%,29.43%,26.88%,27.42%,29.24%,30.77%,Upgrade
EBITDA,15.29,14.81,13.02,13.38,11.86,11.77,10.57,7.92,8.6,8.04,Upgrade
EBITDA Margin,38.89%,38.75%,37.33%,37.60%,36.75%,38.19%,36.65%,34.75%,39.11%,38.87%,Upgrade
Depreciation & Amortization,1.07,1.14,1.2,1.07,1.22,1.23,1.19,0.76,0.7,0.71,Upgrade
EBIT,14.22,13.66,11.82,12.31,10.65,10.54,9.39,7.16,7.91,7.33,Upgrade
EBIT Margin,36.17%,35.76%,33.89%,34.59%,32.99%,34.21%,32.53%,31.44%,35.93%,35.45%,Upgrade
