Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Revenue,"2,728.94","1,698.97","1,631.28","1,864.44","1,780.86","1,779.82","1,088.38",704.6,712.88,660.85,Upgrade
Revenue Growth (YoY),60.62%,4.15%,-12.51%,4.69%,0.06%,63.53%,54.47%,-1.16%,7.87%,11.61%,Upgrade
Cost of Revenue,"1,464.36",779.81,720.15,846.09,814.09,832.32,483.57,313.42,312,291.27,Upgrade
Gross Profit,"1,264.59",919.15,911.14,"1,018.35",966.77,947.51,604.8,391.18,400.87,369.57,Upgrade
"Selling, General & Admin",876.85,676.09,673.09,717.87,683.36,674.66,423.6,259.46,252.57,230.85,Upgrade
Other Operating Expenses,-4.71,44.43,53.93,43.67,50.6,64.3,68.54,28.73,18.47,15.36,Upgrade
Operating Expenses,872.14,720.52,727.02,761.54,733.97,738.96,492.13,288.18,271.05,246.21,Upgrade
Operating Income,392.44,198.63,184.12,256.8,232.8,208.55,112.67,103,129.83,123.36,Upgrade
Interest Expense / Income,70.71,32.39,29.34,34.04,29.17,24.04,20.32,16.89,13.53,3.49,Upgrade
Other Expense / Income,-1.9,-0.26,11.08,-1.84,-1.68,12.2,-1.1,-1.57,-0.41,0.31,Upgrade
Pretax Income,323.63,166.5,143.7,224.61,205.31,172.31,93.45,87.68,116.71,119.56,Upgrade
Income Tax,70.14,41.59,37.12,59.99,52.1,28.42,33.32,26.97,31.54,35.71,Upgrade
Net Income,253.5,124.91,106.58,164.62,153.21,143.89,60.13,60.71,85.17,83.85,Upgrade
Net Income Growth,102.94%,17.20%,-35.26%,7.45%,6.47%,139.31%,-0.96%,-28.72%,1.57%,4.34%,Upgrade
Shares Outstanding (Basic),46,40,41,43,44,47,49,28,28,29,Upgrade
Shares Change,14.55%,-2.43%,-2.90%,-2.63%,-7.11%,-2.72%,74.45%,-1.77%,-2.07%,0.92%,Upgrade
EPS (Basic),5.37,3.05,2.57,3.83,3.42,3.01,1.72,2.16,2.97,2.89,Upgrade
EPS (Diluted),5.36,3.04,2.56,3.81,3.41,3.00,1.72,2.14,2.93,2.84,Upgrade
EPS Growth,76.32%,18.75%,-32.81%,11.73%,13.67%,74.42%,-19.63%,-26.96%,3.17%,5.19%,Upgrade
Free Cash Flow Per Share,7.57,2.52,3.36,2.64,4.28,3.88,1.30,2.58,2.60,2.77,Upgrade
Dividend Per Share,1.260,1.170,1.080,1.020,0.910,0.770,0.565,-,-,-,Upgrade
Dividend Growth,7.69%,8.33%,5.88%,12.09%,18.18%,36.28%,-,-,-,-,Upgrade
Gross Margin,46.34%,54.10%,55.85%,54.62%,54.29%,53.24%,55.57%,55.52%,56.23%,55.92%,Upgrade
Operating Margin,14.38%,11.69%,11.29%,13.77%,13.07%,11.72%,10.35%,14.62%,18.21%,18.67%,Upgrade
Profit Margin,9.29%,7.35%,6.53%,8.83%,8.60%,8.08%,5.52%,8.62%,11.95%,12.69%,Upgrade
Free Cash Flow Margin,12.86%,5.99%,8.53%,6.04%,10.54%,10.29%,5.79%,10.17%,10.34%,12.11%,Upgrade
Effective Tax Rate,21.67%,24.98%,25.83%,26.71%,25.38%,16.49%,35.66%,30.76%,27.03%,29.87%,Upgrade
EBITDA,851.67,257.62,215.15,300.55,277.44,251.58,145.63,122.51,147.71,138.41,Upgrade
EBITDA Margin,31.21%,15.16%,13.19%,16.12%,15.58%,14.14%,13.38%,17.39%,20.72%,20.94%,Upgrade
Depreciation & Amortization,457.33,58.73,42.11,41.9,42.96,55.23,31.87,17.94,17.48,15.36,Upgrade
EBIT,394.34,198.89,173.04,258.65,234.48,196.35,113.77,104.57,130.24,123.05,Upgrade
EBIT Margin,14.45%,11.71%,10.61%,13.87%,13.17%,11.03%,10.45%,14.84%,18.27%,18.62%,Upgrade
