Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1988
Revenue,"234,190","354,636","286,256","327,223","225,382","242,137","223,604","210,821","194,673","182,150",Upgrade
Revenue Growth (YoY),-33.96%,23.89%,-12.52%,45.19%,-6.92%,8.29%,6.06%,8.29%,6.88%,12.12%,Upgrade
Cost of Revenue,"124,319",0,0,0,0,0,0,0,0,0,Upgrade
Gross Profit,"109,871","354,636","286,256","327,223","225,382","242,137","223,604","210,821","194,673","182,150",Upgrade
Selling & Marketing,"19,506","18,843","19,809","19,322","18,238","18,181","18,217","15,309","13,721","11,917",Upgrade
General & Administrative,"5,550","4,201","3,520","4,003","4,061",0,0,0,0,0,Upgrade
Other Operating Expenses,"122,804",0,0,0,0,0,0,0,0,0,Upgrade
Operating Expenses,"142,310",0,0,0,0,0,0,0,0,0,Upgrade
Operating Income,"-26,985","114,846","59,044","106,282",0,0,0,0,0,0,Upgrade
Interest Income,"10,263","7,465","8,092","9,240","7,678","6,582","6,180","6,745","6,458","6,408",Upgrade
Interest Expense,"4,352","4,172","4,083","3,961","3,853","5,394","3,497","3,515","3,253","2,801",Upgrade
Other Expense / Income,"9,502","7,465","8,092","9,240",125,"-22,237","-30,631","-31,385","-24,602","-24,820",Upgrade
Pretax Income,"-30,576","111,686","55,693","102,696","4,001","23,838","33,667","34,946","28,105","28,796",Upgrade
Income Tax,"-8,518","20,879","12,440","20,904",-321,"-21,515","9,240","10,532","7,935","8,951",Upgrade
Net Income,"-22,058","89,795","42,521","81,417","4,021","44,940","24,074","24,083","19,872","19,476",Upgrade
Net Income Growth,-,111.18%,-47.77%,1924.79%,-91.05%,86.67%,-0.04%,21.19%,2.03%,31.38%,Upgrade
Shares Outstanding (Basic),"2,203","2,265","2,392","2,451","2,466","2,467","2,466","2,465","2,465","2,465",Upgrade
Shares Outstanding (Diluted),"2,203","2,265","2,392","2,451","2,466","2,467","2,466","2,465","2,465","2,465",Upgrade
Shares Change,-2.74%,-5.29%,-2.42%,-0.60%,-0.05%,0.05%,0.04%,-0.02%,-0.01%,-0.47%,Upgrade
EPS (Basic),-10.01,39.64,17.78,33.22,1.63,18.22,9.76,9.77,8.06,7.90,Upgrade
EPS (Diluted),-10.01,39.64,17.78,33.22,1.63,18.22,9.76,9.77,8.06,7.90,Upgrade
EPS Growth,-,122.95%,-46.48%,1937.20%,-91.05%,86.59%,-0.08%,21.20%,2.04%,32.00%,Upgrade
Free Cash Flow Per Share,9.88,11.54,11.19,9.27,9.27,13.81,7.94,6.25,6.83,6.74,Upgrade
Gross Margin,46.92%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,-11.52%,32.38%,20.63%,32.48%,-,-,-,-,-,-,Upgrade
Profit Margin,-9.42%,25.32%,14.85%,24.88%,1.78%,18.56%,10.77%,11.42%,10.21%,10.69%,Upgrade
Free Cash Flow Margin,9.29%,7.37%,9.35%,6.94%,10.14%,14.07%,8.76%,7.31%,8.64%,9.12%,Upgrade
Effective Tax Rate,-,18.69%,22.34%,20.36%,-8.02%,-90.26%,27.45%,30.14%,28.23%,31.08%,Upgrade
EBITDA,"-16,086","125,564","69,640","116,346","17,332","38,007","45,712","45,909","38,430","37,736",Upgrade
EBITDA Margin,-6.87%,35.41%,24.33%,35.56%,7.69%,15.70%,20.44%,21.78%,19.74%,20.72%,Upgrade
Depreciation & Amortization,"10,899","10,718","10,596","10,064","9,779","9,188","8,901","7,779","7,370","6,508",Upgrade
EBIT,"-26,985","114,846","59,044","106,282","7,553","28,819","36,811","38,130","31,060","31,228",Upgrade
EBIT Margin,-11.52%,32.38%,20.63%,32.48%,3.35%,11.90%,16.46%,18.09%,15.95%,17.14%,Upgrade
