Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Revenue,69.61,80.09,42.76,26.5,27.09,28.26,36.2,45.53,41.21,39.18,Upgrade
Revenue Growth (YoY),-13.08%,87.27%,61.40%,-2.18%,-4.16%,-21.92%,-20.49%,10.49%,5.16%,25.02%,Upgrade
Cost of Revenue,14.48,14.99,8.88,3.13,0,0,0,0,0,0,Upgrade
Gross Profit,55.14,65.1,33.88,23.37,27.09,28.26,36.2,45.53,41.21,39.18,Upgrade
"Selling, General & Admin",8.55,9.45,6.6,10.6,9.36,9.24,8.19,9.18,9.08,8.64,Upgrade
Other Operating Expenses,0,0,0,1.43,0.32,0.35,0.41,0.43,0.47,0.55,Upgrade
Operating Expenses,8.55,9.45,6.6,12.03,9.68,9.58,8.6,9.62,9.55,9.19,Upgrade
Operating Income,46.59,55.65,27.28,11.33,17.41,18.68,27.6,35.91,31.66,29.99,Upgrade
Interest Expense / Income,17.7,13.64,10.28,8.26,7.4,7.66,9.11,11.73,11.54,10.12,Upgrade
Other Expense / Income,49.89,15.98,-14.57,15.57,19.58,7.63,19.53,42.82,5.09,2.65,Upgrade
Pretax Income,-21,26.03,31.57,-12.5,-9.57,3.39,-1.04,-18.63,15.03,17.22,Upgrade
Net Income,-21,26.03,31.57,-12.5,-9.57,3.39,-1.04,-18.63,15.03,17.22,Upgrade
Net Income Growth,-,-17.57%,-,-,-,-,-,-,-12.71%,-34.08%,Upgrade
Shares Outstanding (Basic),10,9,5,4,4,4,4,4,3,3,Upgrade
Shares Outstanding (Diluted),10,9,5,4,4,4,4,4,3,3,Upgrade
Shares Change,12.87%,70.76%,32.80%,0.76%,0.33%,0.23%,0.50%,7.89%,6.08%,-3.25%,Upgrade
EPS (Basic),-2.18,3.05,6.32,-3.32,-2.60,0.90,-0.30,-5.00,4.40,5.30,Upgrade
EPS (Diluted),-2.18,3.05,6.32,-3.32,-2.60,0.90,-0.30,-5.00,4.30,5.30,Upgrade
EPS Growth,-,-51.74%,-,-,-,-,-,-,-18.87%,-44.21%,Upgrade
Free Cash Flow Per Share,-3.44,7.16,24.34,-4.27,6.47,23.93,13.87,10.06,-1.95,-32.83,Upgrade
Dividend Per Share,2.560,2.420,2.400,3.200,4.000,4.800,6.000,6.300,10.000,10.600,Upgrade
Dividend Growth,5.79%,0.83%,-25.00%,-20.00%,-16.67%,-20.00%,-4.76%,-37.00%,-5.66%,12.77%,Upgrade
Gross Margin,79.21%,81.28%,79.23%,88.19%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,66.93%,69.49%,63.80%,42.78%,64.27%,66.09%,76.24%,78.88%,76.83%,76.54%,Upgrade
Profit Margin,-30.16%,32.50%,73.83%,-47.18%,-35.34%,11.99%,-2.87%,-40.93%,36.48%,43.95%,Upgrade
Free Cash Flow Margin,-47.55%,76.35%,284.53%,-60.63%,89.17%,315.27%,142.37%,81.70%,-16.18%,-270.48%,Upgrade
EBITDA,-3.3,39.67,41.86,-4.4,-2.17,11.05,8.07,-6.91,26.57,27.34,Upgrade
EBITDA Margin,-4.73%,49.53%,97.88%,-16.62%,-8.00%,39.09%,22.30%,-15.17%,64.49%,69.77%,Upgrade
Depreciation & Amortization,0,0,0,-0.17,0,0,0,0,0,0,Upgrade
EBIT,-3.3,39.67,41.86,-4.24,-2.17,11.05,8.07,-6.91,26.57,27.34,Upgrade
EBIT Margin,-4.73%,49.53%,97.88%,-16.00%,-8.00%,39.09%,22.30%,-15.17%,64.49%,69.77%,Upgrade
