Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"3,643.07","3,993.36","3,784.51","3,972.52","3,380","3,415.96","3,227.68","3,009.3","3,011.77","2,821.04",Upgrade
Revenue Growth (YoY),-8.77%,5.52%,-4.73%,17.53%,-1.05%,5.83%,7.26%,-0.08%,6.76%,1.35%,Upgrade
Cost of Revenue,"3,362.22","2,760.16","2,395.34","2,706.02","2,576.79","2,444.88","2,355.14","2,145.5","1,986.12","1,962.69",Upgrade
Gross Profit,280.85,"1,233.2","1,389.17","1,266.49",803.22,971.08,872.55,863.81,"1,025.65",858.35,Upgrade
"Selling, General & Admin",654.61,633.39,627.79,602.09,572.16,555.35,562.55,539.23,526.21,505.52,Upgrade
Other Operating Expenses,279.72,283.4,285.83,269.31,244.63,233.48,235.31,250.84,249.38,219.48,Upgrade
Operating Expenses,934.33,916.78,913.62,871.39,816.79,788.83,797.86,790.07,775.59,725,Upgrade
Operating Income,-653.48,316.42,475.55,395.1,-13.58,182.25,74.69,73.74,250.06,133.36,Upgrade
Interest Expense / Income,17.23,17.11,17.05,17.04,17.04,15.17,3.96,3.17,2.64,1.26,Upgrade
Pretax Income,-670.72,299.31,458.5,378.07,-30.62,167.09,70.72,70.57,247.43,132.1,Upgrade
Income Tax,-158.04,51.37,83.89,57.98,-24.89,22.21,-2.32,-3.91,69.48,19.95,Upgrade
Net Income,-512.67,247.94,374.61,320.09,-5.73,144.88,73.04,74.48,177.95,112.14,Upgrade
Net Income Growth,-,-33.81%,17.03%,-,-,98.34%,-1.93%,-58.15%,58.68%,-4.08%,Upgrade
Shares Outstanding (Basic),55,55,55,55,55,55,55,55,55,55,Upgrade
Shares Change,0.00%,0.02%,0.01%,0.03%,0.01%,0.11%,0.19%,0.23%,0.14%,0.09%,Upgrade
EPS (Basic),-9.26,4.48,6.77,5.78,-0.10,2.62,1.32,1.35,3.23,2.04,Upgrade
EPS (Diluted),-9.26,4.48,6.77,5.78,-0.10,2.62,1.32,1.35,3.23,2.04,Upgrade
EPS Growth,-,-33.83%,17.13%,-,-,98.48%,-2.22%,-58.20%,58.33%,-4.23%,Upgrade
Free Cash Flow Per Share,5.73,8.31,10.22,8.66,6.42,5.93,4.97,3.09,4.01,3.49,Upgrade
Dividend Per Share,1.905,2.532,2.522,2.512,2.502,2.494,2.483,2.474,2.468,2.450,Upgrade
Dividend Growth,-24.76%,0.40%,0.40%,0.40%,0.32%,0.44%,0.36%,0.24%,0.73%,0.33%,Upgrade
Gross Margin,7.71%,30.88%,36.71%,31.88%,23.76%,28.43%,27.03%,28.70%,34.05%,30.43%,Upgrade
Operating Margin,-17.94%,7.92%,12.57%,9.95%,-0.40%,5.34%,2.31%,2.45%,8.30%,4.73%,Upgrade
Profit Margin,-14.07%,6.21%,9.90%,8.06%,-0.17%,4.24%,2.26%,2.47%,5.91%,3.98%,Upgrade
Free Cash Flow Margin,8.70%,11.52%,14.95%,12.07%,10.52%,9.61%,8.51%,5.66%,7.33%,6.80%,Upgrade
Effective Tax Rate,-,17.16%,18.30%,15.34%,-,13.29%,-3.28%,-5.54%,28.08%,15.10%,Upgrade
EBITDA,-571.09,395.48,544.01,459.83,45.21,237.6,127.94,121.57,278.12,163.94,Upgrade
EBITDA Margin,-15.68%,9.90%,14.37%,11.58%,1.34%,6.96%,3.96%,4.04%,9.23%,5.81%,Upgrade
Depreciation & Amortization,82.39,79.06,68.46,64.73,58.79,55.34,53.26,47.84,28.05,30.59,Upgrade
EBIT,-653.48,316.42,475.55,395.1,-13.58,182.25,74.69,73.74,250.06,133.36,Upgrade
EBIT Margin,-17.94%,7.92%,12.57%,9.95%,-0.40%,5.34%,2.31%,2.45%,8.30%,4.73%,Upgrade
