Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Revenue,38.77,35.92,39.8,51.16,58.73,67.6,71.11,75.05,65.78,110.06,Upgrade
Revenue Growth (YoY),7.94%,-9.75%,-22.19%,-12.90%,-13.12%,-4.93%,-5.26%,14.09%,-40.23%,48.52%,Upgrade
Gross Profit,38.77,35.92,39.8,51.16,58.73,67.6,71.11,75.05,65.78,110.06,Upgrade
"Selling, General & Admin",22.37,22.05,25.72,40.51,44.48,51.65,52.18,51.83,47.94,60.43,Upgrade
Other Operating Expenses,3.55,3.68,3.18,4.73,8.72,7.14,6.08,6.14,6.23,6.91,Upgrade
Operating Expenses,25.92,25.73,28.9,45.24,53.2,58.79,58.26,57.97,54.17,67.34,Upgrade
Operating Income,12.86,10.19,10.9,5.92,5.53,8.82,12.85,17.08,11.61,42.71,Upgrade
Pretax Income,12.86,10.19,10.9,5.92,5.53,8.82,12.85,17.08,11.61,42.71,Upgrade
Income Tax,3.77,2.63,3.21,1.5,3.4,3.61,5.37,7.28,5,16.92,Upgrade
Net Income,9.09,7.56,7.69,4.42,2.13,5.21,7.47,9.8,6.61,25.8,Upgrade
Net Income Growth,20.26%,-1.66%,74.08%,107.27%,-59.07%,-30.33%,-23.76%,48.40%,-74.39%,138.64%,Upgrade
Shares Outstanding (Basic),7,8,7,7,7,8,8,9,10,10,Upgrade
Shares Change,-3.08%,1.08%,-0.81%,0.49%,-5.46%,-3.48%,-6.23%,-9.82%,-7.48%,-5.12%,Upgrade
EPS (Basic),1.23,1.01,1.03,0.59,0.28,0.66,0.90,1.09,0.67,2.43,Upgrade
EPS (Diluted),1.22,1.00,1.01,0.58,0.28,0.64,0.88,1.07,0.65,2.38,Upgrade
EPS Growth,22.00%,-0.99%,74.14%,107.14%,-56.25%,-27.27%,-17.76%,64.62%,-72.69%,147.92%,Upgrade
Free Cash Flow Per Share,1.60,1.51,1.04,14.28,3.75,10.38,5.66,-6.67,4.94,5.16,Upgrade
Dividend Per Share,0.560,0.560,0.560,0.560,0.560,0.520,0.480,0.450,0.400,0.240,Upgrade
Dividend Growth,0%,0%,0%,0%,7.69%,8.33%,6.67%,12.50%,66.67%,71.43%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,33.16%,28.36%,27.39%,11.57%,9.41%,13.04%,18.07%,22.76%,17.65%,38.81%,Upgrade
Profit Margin,23.45%,21.05%,19.32%,8.63%,3.63%,7.70%,10.51%,13.06%,10.04%,23.44%,Upgrade
Free Cash Flow Margin,29.99%,31.59%,19.41%,209.34%,47.65%,121.23%,65.08%,-77.48%,72.67%,49.02%,Upgrade
Effective Tax Rate,29.28%,25.78%,29.47%,25.39%,61.44%,40.94%,41.82%,42.61%,43.10%,39.60%,Upgrade
EBITDA,17.71,16.45,14.29,9,8.66,11.46,14.76,18.94,13.27,44.46,Upgrade
EBITDA Margin,45.67%,45.80%,35.91%,17.58%,14.74%,16.95%,20.75%,25.23%,20.17%,40.40%,Upgrade
Depreciation & Amortization,4.85,6.27,3.39,3.08,3.13,2.64,1.91,1.86,1.66,1.75,Upgrade
EBIT,12.86,10.19,10.9,5.92,5.53,8.82,12.85,17.08,11.61,42.71,Upgrade
EBIT Margin,33.16%,28.36%,27.39%,11.57%,9.41%,13.04%,18.07%,22.76%,17.65%,38.81%,Upgrade
