Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,593.37,654.99,499.92,505.42,439.75,369.15,326.35,303.1,255.33,245.69,Upgrade
Revenue Growth (YoY),-9.41%,31.02%,-1.09%,14.93%,19.12%,13.11%,7.67%,18.71%,3.92%,15.21%,Upgrade
Gross Profit,593.37,654.99,499.92,505.42,439.75,369.15,326.35,303.1,255.33,245.69,Upgrade
"Selling, General & Admin",304.56,300.81,299.17,263.02,237.14,211.47,187.83,175.6,155.03,153.68,Upgrade
Other Operating Expenses,52.41,52.33,55.67,49.19,28.08,9.39,20.85,18.33,6.61,7.32,Upgrade
Operating Expenses,356.97,353.14,354.85,312.21,265.22,220.86,208.68,193.92,161.63,161,Upgrade
Operating Income,236.4,301.85,145.08,193.21,174.52,148.29,117.67,109.18,93.69,84.69,Upgrade
Pretax Income,236.4,301.85,145.08,193.21,174.52,148.29,117.67,109.18,93.69,84.69,Upgrade
Income Tax,44.29,59.59,23.04,34.34,31.41,53.81,31.04,28.42,23.72,20.76,Upgrade
Net Income,192.11,242.26,122.04,158.87,143.11,94.48,86.64,80.76,69.97,63.93,Upgrade
Preferred Dividends,10.13,10.13,2.64,0,0,0,0,0,0,0,Upgrade
Net Income Common,181.99,232.14,119.4,158.87,143.11,94.48,86.64,80.76,69.97,63.93,Upgrade
Net Income Growth,-21.60%,94.42%,-24.85%,11.01%,51.47%,9.06%,7.27%,15.42%,9.46%,29.03%,Upgrade
Shares Outstanding (Basic),60,66,67,56,49,44,40,37,29,29,Upgrade
Shares Outstanding (Diluted),60,66,67,56,49,44,40,38,29,29,Upgrade
Shares Change,-8.31%,-2.44%,19.74%,14.67%,11.23%,9.84%,6.87%,28.00%,-0.04%,9.13%,Upgrade
EPS (Basic),3.03,3.54,1.78,2.83,2.93,2.15,2.16,2.15,2.39,2.18,Upgrade
EPS (Diluted),3.02,3.53,1.77,2.83,2.92,2.14,2.16,2.15,2.39,2.18,Upgrade
EPS Growth,-14.45%,99.44%,-37.46%,-3.08%,36.45%,-0.93%,0.47%,-10.04%,9.63%,18.48%,Upgrade
Free Cash Flow Per Share,3.27,5.00,0.77,2.69,3.83,3.09,3.02,2.10,2.99,3.51,Upgrade
Dividend Per Share,1.370,1.320,1.280,1.240,1.160,1.040,0.960,0.920,0.880,0.780,Upgrade
Dividend Growth,3.79%,3.13%,3.23%,6.90%,11.54%,8.33%,4.35%,4.55%,12.82%,11.43%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,39.84%,46.08%,29.02%,38.23%,39.69%,40.17%,36.06%,36.02%,36.70%,34.47%,Upgrade
Profit Margin,30.67%,35.44%,23.88%,31.43%,32.54%,25.59%,26.55%,26.65%,27.41%,26.02%,Upgrade
Free Cash Flow Margin,33.06%,50.04%,10.41%,29.91%,42.57%,36.85%,37.08%,26.00%,34.24%,41.77%,Upgrade
Effective Tax Rate,18.73%,19.74%,15.88%,17.77%,18.00%,36.29%,26.38%,26.03%,25.32%,24.52%,Upgrade
EBITDA,249.44,315.24,159.21,204.78,184.98,158.73,126.91,117.3,101.08,91.67,Upgrade
EBITDA Margin,42.04%,48.13%,31.85%,40.52%,42.06%,43.00%,38.89%,38.70%,39.59%,37.31%,Upgrade
Depreciation & Amortization,13.04,13.39,14.13,11.57,10.45,10.44,9.24,8.12,7.39,6.98,Upgrade
EBIT,236.4,301.85,145.08,193.21,174.52,148.29,117.67,109.18,93.69,84.69,Upgrade
EBIT Margin,39.84%,46.08%,29.02%,38.23%,39.69%,40.17%,36.06%,36.02%,36.70%,34.47%,Upgrade
