Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Revenue,68.19,69.02,64.37,65.5,51.6,48.76,41.69,38.33,34.45,33.14,Upgrade
Revenue Growth (YoY),-1.20%,7.22%,-1.73%,26.94%,5.82%,16.95%,8.79%,11.25%,3.96%,3.74%,Upgrade
Gross Profit,68.19,69.02,64.37,65.5,51.6,48.76,41.69,38.33,34.45,33.14,Upgrade
"Selling, General & Admin",30.29,27.42,26.9,28.31,23.54,21.88,20.77,20.06,19.6,18.71,Upgrade
Other Operating Expenses,6.39,5.34,5.53,5.69,4.34,4.23,4.49,4.56,5.1,6.29,Upgrade
Operating Expenses,36.68,32.76,32.44,34,27.88,26.11,25.26,24.62,24.7,25.01,Upgrade
Operating Income,31.51,36.26,31.94,31.5,23.72,22.65,16.43,13.71,9.75,8.13,Upgrade
Other Expense / Income,1.94,1.83,1.63,1.58,1.3,1.41,1.38,1.22,1.1,0.86,Upgrade
Pretax Income,29.56,34.43,30.31,29.92,22.42,21.24,15.06,12.48,8.65,7.27,Upgrade
Income Tax,5.96,6.85,6.04,5.9,5.7,7.08,4.9,4.19,2.8,2.51,Upgrade
Net Income,23.6,27.58,24.27,24.02,16.72,14.17,10.15,8.29,5.85,4.76,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,0,0.21,0.74,Upgrade
Net Income Common,23.6,27.58,24.27,24.02,16.72,14.17,10.15,8.29,5.64,4.02,Upgrade
Net Income Growth,-14.44%,13.66%,1.04%,43.65%,18.03%,39.52%,22.46%,46.92%,40.43%,14.24%,Upgrade
Shares Outstanding (Basic),8,8,8,8,7,7,7,7,7,7,Upgrade
Shares Change,-1.25%,0.52%,-0.36%,12.78%,0.50%,6.03%,-1.60%,0.11%,0.01%,-,Upgrade
EPS (Basic),2.84,3.31,2.91,2.89,2.28,1.99,1.48,1.20,0.82,0.59,Upgrade
EPS (Diluted),2.82,3.27,2.88,2.84,2.22,1.92,1.43,1.17,0.80,0.58,Upgrade
EPS Growth,-13.76%,13.54%,1.41%,27.93%,15.63%,34.27%,22.22%,46.25%,37.93%,11.54%,Upgrade
Free Cash Flow Per Share,3.10,3.44,3.87,1.91,2.67,1.40,1.61,1.05,1.06,1.57,Upgrade
Dividend Per Share,0.870,1.030,0.850,0.780,0.600,0.500,0.370,0.240,0.160,0.090,Upgrade
Dividend Growth,-15.53%,21.18%,8.97%,30.00%,20.00%,35.14%,54.17%,50.00%,77.78%,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,46.20%,52.53%,49.61%,48.10%,45.97%,46.45%,39.41%,35.76%,28.29%,24.53%,Upgrade
Profit Margin,34.61%,39.96%,37.70%,36.67%,32.41%,29.06%,24.35%,21.64%,16.38%,12.13%,Upgrade
Free Cash Flow Margin,37.53%,41.64%,49.99%,24.36%,38.23%,21.19%,26.81%,19.28%,21.69%,33.29%,Upgrade
Effective Tax Rate,20.17%,19.88%,19.92%,19.72%,25.43%,33.31%,32.55%,33.58%,32.37%,34.58%,Upgrade
EBITDA,32.09,37.1,32.72,32.17,24.2,22.99,16.38,13.84,10.01,8.5,Upgrade
EBITDA Margin,47.05%,53.76%,50.83%,49.12%,46.91%,47.15%,39.30%,36.12%,29.06%,25.64%,Upgrade
Depreciation & Amortization,2.52,2.67,2.41,2.25,1.78,1.75,1.33,1.36,1.36,1.23,Upgrade
EBIT,29.56,34.43,30.31,29.92,22.42,21.24,15.06,12.48,8.65,7.27,Upgrade
EBIT Margin,43.35%,49.88%,47.08%,45.68%,43.45%,43.57%,36.11%,32.57%,25.11%,21.94%,Upgrade
