Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2000
Revenue,677.14,679,662.23,563.24,532,448.4,373.19,297.18,242.05,233.86,Upgrade
Revenue Growth (YoY),-0.27%,2.53%,17.58%,5.87%,18.64%,20.16%,25.57%,22.78%,3.50%,2.59%,Upgrade
Gross Profit,677.14,679,662.23,563.24,532,448.4,373.19,297.18,242.05,233.86,Upgrade
Selling & Marketing,16,13.5,9.64,12.28,11.19,9.87,8.44,7.52,5.18,5.37,Upgrade
General & Administrative,42.85,278.76,265.98,249.22,232.88,196.4,167.27,133.63,115.07,113.35,Upgrade
Operating Expenses,-440.09,0,0,0,0,0,0,0,0,0,Upgrade
Operating Income,235.57,311.27,257.45,280.85,248.77,186.46,131.69,121.69,87.12,85.29,Upgrade
Interest Income,0,443.45,460.16,467.83,421.82,305.1,254.62,212.87,172.51,170.29,Upgrade
Interest Expense,-1.48,41.08,80.02,109.47,80.75,43.98,35.74,32.43,26.78,26.4,Upgrade
Other Expense / Income,-,443.45,460.16,467.83,421.82,305.1,254.62,212.87,172.51,170.29,Upgrade
Pretax Income,237.05,279.83,201.33,176.27,172,147.6,100.91,92.54,63.11,61.38,Upgrade
Income Tax,46.58,54.8,31.9,32.6,34.23,54.81,28.7,26.88,18.18,17.14,Upgrade
Net Income,190.47,215.38,145.54,138.78,133.79,87.66,67.25,62.38,42.17,41.76,Upgrade
Net Income Growth,-11.57%,47.99%,4.87%,3.73%,52.62%,30.35%,7.80%,47.93%,0.97%,10.10%,Upgrade
Shares Outstanding (Basic),73,72,72,72,71,62,57,51,35,33,Upgrade
Shares Outstanding (Diluted),73,73,72,72,71,62,57,51,35,33,Upgrade
Shares Change,0.02%,0.30%,0.22%,1.46%,14.03%,9.50%,11.38%,45.31%,6.95%,6.05%,Upgrade
EPS (Basic),2.62,2.97,2.01,1.93,1.88,1.41,1.18,1.22,1.18,1.14,Upgrade
EPS (Diluted),2.62,2.97,2.01,1.92,1.88,1.41,1.18,1.22,1.18,1.14,Upgrade
EPS Growth,-11.78%,47.76%,4.69%,2.13%,33.33%,19.49%,-3.28%,3.39%,3.51%,10.68%,Upgrade
Free Cash Flow Per Share,-,6.73,1.14,-0.73,4.03,1.79,2.94,1.13,0.93,2.93,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,34.79%,45.84%,38.88%,49.86%,46.76%,41.58%,35.29%,40.95%,35.99%,36.47%,Upgrade
Profit Margin,28.13%,31.72%,21.98%,24.64%,25.15%,19.55%,18.02%,20.99%,17.42%,17.86%,Upgrade
Free Cash Flow Margin,72.01%,12.09%,-7.97%,50.87%,20.93%,37.24%,15.48%,10.97%,39.81%,8.44%,Upgrade
Effective Tax Rate,19.65%,19.58%,15.84%,18.49%,19.90%,37.14%,28.44%,29.04%,28.81%,27.91%,Upgrade
EBITDA,235.57,340.06,286.51,310.22,277.49,210.96,152.24,137.84,101.02,97.79,Upgrade
EBITDA Margin,34.79%,50.08%,43.26%,55.08%,52.16%,47.05%,40.79%,46.38%,41.74%,41.82%,Upgrade
Depreciation & Amortization,28.8,29.06,29.37,28.72,24.5,20.55,16.15,13.9,12.5,11.58,Upgrade
EBIT,206.77,311,257.14,281.5,252.99,190.41,136.09,123.94,88.52,86.22,Upgrade
EBIT Margin,30.54%,45.80%,38.83%,49.98%,47.56%,42.46%,36.47%,41.70%,36.57%,36.87%,Upgrade
