Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Revenue,96.17,89.44,79.8,74.74,80.4,68.46,71.04,69.52,72.34,61.95,Upgrade
Revenue Growth (YoY),7.52%,12.08%,6.78%,-7.04%,17.45%,-3.64%,2.19%,-3.91%,16.77%,-1.98%,Upgrade
Gross Profit,96.17,89.44,79.8,74.74,80.4,68.46,71.04,69.52,72.34,61.95,Upgrade
"Selling, General & Admin",58.56,54.54,54.21,54.19,53.39,51.25,51.1,51.71,52.63,45.25,Upgrade
Other Operating Expenses,0.72,1.15,1.73,1.51,3.38,2.52,5.51,3.72,7.85,4.15,Upgrade
Operating Expenses,59.28,55.68,55.94,55.7,56.77,53.76,56.61,55.43,60.48,49.4,Upgrade
Operating Income,36.89,33.76,23.87,19.04,23.64,14.69,14.43,14.09,11.87,12.55,Upgrade
Pretax Income,36.89,33.76,23.87,19.04,23.64,14.69,14.43,14.09,11.87,12.55,Upgrade
Income Tax,8.11,7.34,4.61,3.43,4.01,7.26,4.4,4.66,3.71,3.82,Upgrade
Net Income,28.78,26.43,19.26,15.61,19.63,7.43,10.03,9.43,8.16,8.73,Upgrade
Net Income Growth,8.92%,37.19%,23.40%,-20.47%,164.15%,-25.90%,6.30%,15.64%,-6.57%,-20.79%,Upgrade
Shares Outstanding (Basic),5,5,5,5,5,5,5,5,5,5,Upgrade
Shares Outstanding (Diluted),5,5,5,5,5,5,5,5,5,5,Upgrade
Shares Change,0.21%,-2.48%,-1.38%,0.77%,0.67%,0.80%,0.91%,0.77%,0.49%,0.41%,Upgrade
EPS (Basic),6.13,5.64,4.01,3.21,4.06,1.55,2.11,2.00,1.74,1.87,Upgrade
EPS (Diluted),6.13,5.64,4.01,3.21,4.06,1.55,2.11,2.00,1.74,1.87,Upgrade
EPS Growth,8.69%,40.65%,24.92%,-20.94%,161.94%,-26.54%,5.50%,14.94%,-6.95%,-21.43%,Upgrade
Free Cash Flow Per Share,7.38,7.49,5.79,5.24,5.38,4.62,4.29,2.75,3.39,4.13,Upgrade
Dividend Per Share,1.240,1.190,1.040,1.040,1.040,1.040,1.040,1.040,1.040,1.040,Upgrade
Dividend Growth,4.20%,14.42%,0%,0%,0%,0%,0%,0%,0%,4.00%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,38.36%,37.75%,29.91%,25.48%,29.40%,21.46%,20.31%,20.27%,16.40%,20.26%,Upgrade
Profit Margin,29.93%,29.54%,24.14%,20.88%,24.41%,10.85%,14.11%,13.57%,11.28%,14.09%,Upgrade
Free Cash Flow Margin,36.00%,39.24%,34.83%,34.15%,32.34%,32.40%,28.78%,18.68%,21.92%,31.09%,Upgrade
Effective Tax Rate,21.97%,21.73%,19.30%,18.03%,16.96%,49.43%,30.52%,33.06%,31.26%,30.45%,Upgrade
EBITDA,39.92,37.26,28.13,23.48,27.81,19.26,19.62,19.27,17.04,16.71,Upgrade
EBITDA Margin,41.51%,41.66%,35.25%,31.41%,34.58%,28.13%,27.62%,27.72%,23.55%,26.97%,Upgrade
Depreciation & Amortization,3.03,3.5,4.26,4.43,4.17,4.56,5.19,5.18,5.17,4.16,Upgrade
EBIT,36.89,33.76,23.87,19.04,23.64,14.69,14.43,14.09,11.87,12.55,Upgrade
EBIT Margin,38.36%,37.75%,29.91%,25.48%,29.40%,21.46%,20.31%,20.27%,16.40%,20.26%,Upgrade
