Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,154,189,282,280,162,433,294,853,"1,270","1,209",Upgrade
Revenue Growth (YoY),-18.52%,-32.98%,0.71%,72.84%,-62.59%,47.28%,-65.53%,-32.83%,5.05%,-50.35%,Upgrade
Cost of Revenue,38,350,530,242,63,683,220,123,133,117,Upgrade
Gross Profit,116,-161,-248,38,99,-250,74,730,"1,137","1,092",Upgrade
"Selling, General & Admin",76,97,92,101,82,116,151,153,203,349,Upgrade
Other Operating Expenses,8,6,10,11,20,23,40,50,44,46,Upgrade
Operating Expenses,84,103,102,112,102,139,191,203,247,395,Upgrade
Operating Income,32,-264,-350,-74,-3,-389,-117,527,890,697,Upgrade
Interest Expense / Income,180,181,228,283,293,272,222,238,249,281,Upgrade
Other Expense / Income,46,-,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,-194,-445,-578,-357,-296,-661,-339,289,641,416,Upgrade
Income Tax,1,0,0,2,0,944,-1,109,72,166,Upgrade
Net Income,-195,-445,-578,-359,-296,"-1,605",-338,180,569,250,Upgrade
Net Income Growth,-,-,-,-,-,-,-,-68.37%,127.60%,-79.74%,Upgrade
Shares Outstanding (Basic),50,49,59,81,89,119,133,164,188,189,Upgrade
Shares Outstanding (Diluted),50,49,59,81,89,119,133,165,191,190,Upgrade
Shares Change,0.67%,-16.25%,-27.08%,-8.99%,-25.15%,-10.58%,-19.33%,-13.63%,0.31%,0.22%,Upgrade
EPS (Basic),-3.92,-8.99,-9.78,-4.43,-3.33,-13.50,-2.54,1.06,2.94,1.30,Upgrade
EPS (Diluted),-3.92,-8.99,-9.78,-4.43,-3.33,-13.50,-2.54,1.06,2.76,1.29,Upgrade
EPS Growth,-,-,-,-,-,-,-,-61.59%,113.95%,-79.62%,Upgrade
Free Cash Flow Per Share,-8.39,10.31,-6.60,-4.54,-3.60,-5.49,-1.13,-0.35,-1.84,9.66,Upgrade
Gross Margin,75.32%,-85.19%,-87.94%,13.57%,61.11%,-57.74%,25.17%,85.58%,89.53%,90.32%,Upgrade
Operating Margin,20.78%,-139.68%,-124.11%,-26.43%,-1.85%,-89.84%,-39.80%,61.78%,70.08%,57.65%,Upgrade
Profit Margin,-126.62%,-235.45%,-204.96%,-128.21%,-182.72%,-370.67%,-114.97%,21.10%,44.80%,20.68%,Upgrade
Free Cash Flow Margin,-271.43%,269.84%,-138.30%,-131.43%,-197.53%,-150.81%,-51.02%,-6.68%,-27.24%,151.03%,Upgrade
Effective Tax Rate,-,-,-,-,-,-,-,37.72%,11.23%,39.90%,Upgrade
EBITDA,-14,-264,-350,-74,-3,-389,-117,527,890,697,Upgrade
EBITDA Margin,-9.09%,-139.68%,-124.11%,-26.43%,-1.85%,-89.84%,-39.80%,61.78%,70.08%,57.65%,Upgrade
EBIT,-14,-264,-350,-74,-3,-389,-117,527,890,697,Upgrade
EBIT Margin,-9.09%,-139.68%,-124.11%,-26.43%,-1.85%,-89.84%,-39.80%,61.78%,70.08%,57.65%,Upgrade
