Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Revenue,666.5,658.21,546.19,717.95,560.46,509.56,455.91,117.71,103.72,91.21,Upgrade
Revenue Growth (YoY),1.26%,20.51%,-23.92%,28.10%,9.99%,11.77%,287.32%,13.49%,13.71%,-77.58%,Upgrade
Cost of Revenue,444.92,466.46,388.06,362.77,263.72,246.07,223.18,13.71,13.33,13.99,Upgrade
Gross Profit,221.58,191.75,158.13,355.17,296.74,263.49,232.74,104,90.39,77.22,Upgrade
"Selling, General & Admin",190.67,166.5,135.82,204.73,171.49,155.47,136.76,89.42,67.99,63.52,Upgrade
Research & Development,8.7,8.19,5.74,30.93,19.33,19.61,17.78,5.11,3.76,3.25,Upgrade
Other Operating Expenses,33.55,70.11,338.28,119.5,38.24,40.37,41.08,14.28,14.04,13.93,Upgrade
Operating Expenses,232.92,244.79,479.84,355.16,229.06,215.45,195.62,108.8,85.79,80.7,Upgrade
Operating Income,-11.34,-53.04,-321.71,0.01,67.68,48.04,37.12,-4.81,4.6,-3.48,Upgrade
Interest Expense / Income,0.48,0.42,4.67,16.92,0,0,0,0,0,0,Upgrade
Other Expense / Income,-417.13,-51.26,-25.29,-,16.73,46.89,103.56,39.89,43.49,-20.49,Upgrade
Pretax Income,405.31,-2.2,-301.09,-16.91,50.95,1.15,-66.44,-44.7,-38.89,17.01,Upgrade
Income Tax,-14.93,-9.96,41.67,-65.05,0.31,-25.89,-1.29,-4.62,-3.34,-7.39,Upgrade
Net Income,420.25,7.76,-342.76,48.15,50.63,27.04,-65.16,-40.07,-35.55,24.4,Upgrade
Net Income Growth,5317.65%,-,-,-4.91%,87.26%,-,-,-,-,8.31%,Upgrade
Shares Outstanding (Basic),48,49,48,48,47,44,41,41,41,41,Upgrade
Shares Outstanding (Diluted),49,49,48,49,49,47,41,41,41,41,Upgrade
Shares Change,1.25%,1.25%,-2.65%,-0.20%,4.60%,13.78%,1.31%,-1.06%,0.47%,-1.13%,Upgrade
EPS (Basic),8.76,0.16,-7.14,1.00,0.94,0.61,-1.57,-0.98,-0.86,0.59,Upgrade
EPS (Diluted),8.54,0.16,-7.14,0.98,0.90,0.57,-1.57,-0.98,-0.86,0.59,Upgrade
EPS Growth,5237.50%,-,-,8.89%,57.89%,-,-,-,-,9.26%,Upgrade
Free Cash Flow Per Share,1.91,-0.01,0.31,1.71,2.07,1.53,1.98,1.10,1.44,2.00,Upgrade
Gross Margin,33.25%,29.13%,28.95%,49.47%,52.95%,51.71%,51.05%,88.35%,87.15%,84.66%,Upgrade
Operating Margin,-1.70%,-8.06%,-58.90%,0.00%,12.08%,9.43%,8.14%,-4.08%,4.44%,-3.81%,Upgrade
Profit Margin,63.05%,1.18%,-62.75%,6.71%,9.03%,5.31%,-14.29%,-34.05%,-34.27%,26.75%,Upgrade
Free Cash Flow Margin,13.76%,-0.07%,2.74%,11.46%,17.47%,13.31%,18.02%,38.16%,57.36%,90.34%,Upgrade
Effective Tax Rate,-3.68%,-,-,-,0.61%,-2253.26%,-,-,-,-43.41%,Upgrade
EBITDA,443.52,35.53,-259.85,44.22,89.53,39.29,-27.76,-22.11,-16.73,38.99,Upgrade
EBITDA Margin,66.55%,5.40%,-47.58%,6.16%,15.98%,7.71%,-6.09%,-18.78%,-16.13%,42.74%,Upgrade
Depreciation & Amortization,37.73,37.31,36.57,44.21,38.59,38.14,38.69,22.59,22.16,21.97,Upgrade
EBIT,405.79,-1.78,-296.42,0.01,50.95,1.15,-66.44,-44.7,-38.89,17.01,Upgrade
EBIT Margin,60.88%,-0.27%,-54.27%,0.00%,9.09%,0.23%,-14.57%,-37.97%,-37.49%,18.65%,Upgrade
