Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1993
Revenue,253.37,226.79,192.17,185.4,149.61,130.01,125.72,103,98.13,91.78,Upgrade
Revenue Growth (YoY),11.72%,18.02%,3.65%,23.92%,15.07%,3.42%,22.06%,4.96%,6.91%,7.16%,Upgrade
Gross Profit,253.37,226.79,192.17,185.4,149.61,130.01,125.72,103,98.13,91.78,Upgrade
"Selling, General & Admin",109.78,92.61,89.72,86.57,71.04,62.23,58.85,48.18,44.03,42.37,Upgrade
Other Operating Expenses,44.41,31.4,27.4,27.6,22.52,15.57,17.74,13.14,13.69,12.54,Upgrade
Operating Expenses,154.19,124.01,117.12,114.16,93.55,77.8,76.59,61.33,57.71,54.91,Upgrade
Operating Income,99.18,102.79,75.04,71.24,56.06,52.21,49.13,41.67,40.41,36.88,Upgrade
Pretax Income,99.18,102.79,75.04,71.24,56.06,52.21,49.13,41.67,40.41,36.88,Upgrade
Income Tax,17.35,18.65,12.83,12.02,9.53,11.53,13.95,11.61,12.07,11.46,Upgrade
Net Income,81.83,84.14,62.21,59.22,46.53,40.68,35.18,30.06,28.34,25.41,Upgrade
Net Income Growth,-2.75%,35.25%,5.05%,27.28%,14.39%,15.61%,17.03%,6.07%,11.53%,5.65%,Upgrade
Shares Outstanding (Basic),29,27,26,27,25,23,23,20,20,20,Upgrade
Shares Change,11.07%,0.20%,-0.64%,6.82%,8.85%,0.19%,14.93%,0.49%,0.31%,4.27%,Upgrade
EPS (Basic),2.78,3.17,2.34,2.29,1.99,1.77,1.57,1.51,1.43,1.33,Upgrade
EPS (Diluted),2.78,3.17,2.34,2.29,1.99,1.77,1.57,1.51,1.43,1.32,Upgrade
EPS Growth,-12.30%,35.47%,2.18%,15.08%,12.43%,12.74%,3.97%,5.82%,8.11%,4.18%,Upgrade
Free Cash Flow Per Share,3.47,3.70,3.37,2.16,1.91,1.91,1.60,1.49,1.69,1.93,Upgrade
Dividend Per Share,0.920,0.840,0.760,0.680,0.600,0.517,0.480,0.453,0.427,0.400,Upgrade
Dividend Growth,9.52%,10.53%,11.76%,13.33%,16.05%,7.71%,5.96%,6.09%,6.75%,7.24%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,39.14%,45.32%,39.05%,38.42%,37.47%,40.16%,39.08%,40.46%,41.18%,40.18%,Upgrade
Profit Margin,32.30%,37.10%,32.37%,31.94%,31.10%,31.29%,27.99%,29.19%,28.89%,27.69%,Upgrade
Free Cash Flow Margin,40.33%,43.26%,46.46%,31.08%,31.80%,33.61%,29.18%,28.79%,34.08%,41.51%,Upgrade
Effective Tax Rate,17.50%,18.14%,17.10%,16.87%,17.00%,22.09%,28.39%,27.85%,29.86%,31.09%,Upgrade
EBITDA,109.29,111.56,84.47,79.87,62.24,56.9,53.45,45.93,45.22,41.34,Upgrade
EBITDA Margin,43.14%,49.19%,43.96%,43.08%,41.60%,43.76%,42.51%,44.60%,46.09%,45.04%,Upgrade
Depreciation & Amortization,10.12,8.77,9.43,8.63,6.18,4.69,4.32,4.26,4.81,4.46,Upgrade
EBIT,99.18,102.79,75.04,71.24,56.06,52.21,49.13,41.67,40.41,36.88,Upgrade
EBIT Margin,39.14%,45.32%,39.05%,38.42%,37.47%,40.16%,39.08%,40.46%,41.18%,40.18%,Upgrade
