Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,705.9,719.14,562.93,665.05,641.85,625.76,610.17,579.31,564.54,545.13,Upgrade
Revenue Growth (YoY),-1.84%,27.75%,-15.36%,3.62%,2.57%,2.55%,5.33%,2.62%,3.56%,-5.45%,Upgrade
Gross Profit,705.9,719.14,562.93,665.05,641.85,625.76,610.17,579.31,564.54,545.13,Upgrade
"Selling, General & Admin",331.45,310.54,300.81,297.96,289.65,273.83,265.39,258.81,253.78,255.16,Upgrade
Other Operating Expenses,83.82,83.05,73,81.27,81.98,83.87,85.19,89.29,73.12,75.81,Upgrade
Operating Expenses,415.27,393.59,373.81,379.23,371.62,357.69,350.58,348.1,326.9,330.97,Upgrade
Operating Income,290.63,325.55,189.12,285.83,270.23,268.06,259.59,231.2,237.64,214.16,Upgrade
Pretax Income,290.63,325.55,189.12,285.83,270.23,268.06,259.59,231.2,237.64,214.16,Upgrade
Income Tax,64.83,72.18,35.32,59.91,50.62,83.39,78.13,70.5,74.6,63.66,Upgrade
Net Income,225.8,253.37,153.8,225.91,219.6,184.67,181.46,160.7,163.04,150.5,Upgrade
Preferred Dividends,7.88,2.98,0,0,0,0,0,0,0,0,Upgrade
Net Income Common,217.93,250.4,153.8,225.91,219.6,184.67,181.46,160.7,163.04,150.5,Upgrade
Net Income Growth,-12.97%,62.80%,-31.92%,2.87%,18.91%,1.77%,12.92%,-1.43%,8.33%,-9.38%,Upgrade
Shares Outstanding (Basic),40,40,40,40,42,42,43,43,44,44,Upgrade
Shares Outstanding (Diluted),40,40,40,41,42,43,43,43,44,45,Upgrade
Shares Change,-0.66%,0.40%,-1.86%,-3.21%,-1.43%,-0.64%,-1.32%,-1.52%,-1.00%,-1.50%,Upgrade
EPS (Basic),5.50,6.29,3.87,5.59,5.26,4.37,4.26,3.72,3.71,3.39,Upgrade
EPS (Diluted),5.48,6.25,3.86,5.56,5.23,4.33,4.23,3.70,3.69,3.38,Upgrade
EPS Growth,-12.32%,61.92%,-30.58%,6.31%,20.79%,2.36%,14.32%,0.27%,9.17%,-7.90%,Upgrade
Free Cash Flow Per Share,7.68,9.16,2.90,4.48,6.78,3.42,4.96,5.09,4.46,5.10,Upgrade
Dividend Per Share,2.800,2.740,2.680,2.590,2.340,2.040,1.890,1.800,1.800,1.800,Upgrade
Dividend Growth,2.19%,2.24%,3.47%,10.68%,14.71%,7.94%,5.00%,0%,0%,0%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,41.17%,45.27%,33.60%,42.98%,42.10%,42.84%,42.54%,39.91%,42.09%,39.29%,Upgrade
Profit Margin,30.87%,34.82%,27.32%,33.97%,34.21%,29.51%,29.74%,27.74%,28.88%,27.61%,Upgrade
Free Cash Flow Margin,43.09%,50.76%,20.45%,27.21%,44.03%,23.12%,34.64%,37.96%,34.69%,41.50%,Upgrade
Effective Tax Rate,22.31%,22.17%,18.68%,20.96%,18.73%,31.11%,30.10%,30.49%,31.39%,29.72%,Upgrade
EBITDA,323.85,358.13,221.61,315.71,284.62,281.11,272.47,243.99,250.08,226.29,Upgrade
EBITDA Margin,45.88%,49.80%,39.37%,47.47%,44.34%,44.92%,44.65%,42.12%,44.30%,41.51%,Upgrade
Depreciation & Amortization,33.22,32.58,32.49,29.88,14.39,13.05,12.87,12.79,12.44,12.13,Upgrade
EBIT,290.63,325.55,189.12,285.83,270.23,268.06,259.59,231.2,237.64,214.16,Upgrade
EBIT Margin,41.17%,45.27%,33.60%,42.98%,42.10%,42.84%,42.54%,39.91%,42.09%,39.29%,Upgrade
