Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"12,060","11,866","9,598","8,231.17","7,361.5","6,622.3","5,794.35","5,676.77","5,678.95","5,640.84",Upgrade
Revenue Growth (YoY),1.63%,23.63%,16.61%,11.81%,11.16%,14.29%,2.07%,-0.04%,0.68%,14.59%,Upgrade
Cost of Revenue,"10,628","9,600","8,424","6,626.62","7,170.43","5,826.54","4,328.32","4,248.36","3,997.08","3,777.81",Upgrade
Gross Profit,"1,432","2,266","1,174","1,604.55",191.06,795.75,"1,466.03","1,428.4","1,681.87","1,863.03",Upgrade
"Selling, General & Admin",743,651,552,473.87,402.21,344.74,329.95,280.32,256.53,261.94,Upgrade
Operating Expenses,743,651,552,473.87,402.21,344.74,329.95,280.32,256.53,261.94,Upgrade
Operating Income,689,"1,615",622,"1,130.68",-211.15,451.01,"1,136.07","1,148.08","1,425.34","1,601.08",Upgrade
Interest Expense / Income,101,70,36,31.69,31.03,31.6,36.23,36.19,38.53,46.12,Upgrade
Other Expense / Income,-,-1,1,-,-,-,-,-,-,5.88,Upgrade
Pretax Income,588,"1,546",585,"1,098.99",-242.18,419.41,"1,099.84","1,111.89","1,386.81","1,549.09",Upgrade
Income Tax,-9,167,71,89.53,-331.22,-63.34,103.5,134.02,187.65,289.71,Upgrade
Net Income,597,"1,379",514,"1,009.46",89.04,482.75,996.34,977.87,"1,199.16","1,259.38",Upgrade
Net Income Growth,-56.71%,168.29%,-49.08%,1033.70%,-81.56%,-51.55%,1.89%,-18.45%,-4.78%,51.92%,Upgrade
Shares Outstanding (Basic),39,39,40,41,41,41,41,43,45,48,Upgrade
Shares Change,-0.52%,-1.49%,-2.00%,0.33%,-1.03%,0.48%,-5.13%,-4.78%,-5.54%,-7.36%,Upgrade
EPS (Basic),15.19,34.66,12.81,24.77,2.18,11.77,23.85,22.29,26.16,25.67,Upgrade
EPS (Diluted),15.19,34.62,12.78,24.70,2.17,11.70,23.68,22.10,25.91,25.44,Upgrade
EPS Growth,-56.12%,170.89%,-48.26%,1038.25%,-81.45%,-50.59%,7.15%,-14.70%,1.85%,61.11%,Upgrade
Free Cash Flow Per Share,94.34,97.36,71.91,45.41,15.01,28.31,33.85,25.72,23.31,22.93,Upgrade
Dividend Per Share,6.500,6.200,6.200,5.750,5.300,5.050,4.700,4.000,3.200,2.190,Upgrade
Dividend Growth,4.84%,0%,7.83%,8.49%,4.95%,7.45%,17.50%,25.00%,46.12%,14.06%,Upgrade
Gross Margin,11.87%,19.10%,12.23%,19.49%,2.60%,12.02%,25.30%,25.16%,29.62%,33.03%,Upgrade
Operating Margin,5.71%,13.61%,6.48%,13.74%,-2.87%,6.81%,19.61%,20.22%,25.10%,28.38%,Upgrade
Profit Margin,4.95%,11.62%,5.36%,12.26%,1.21%,7.29%,17.20%,17.23%,21.12%,22.33%,Upgrade
Free Cash Flow Margin,30.64%,32.30%,29.94%,22.50%,8.29%,17.56%,23.88%,19.52%,18.57%,19.47%,Upgrade
Effective Tax Rate,-1.53%,10.80%,12.14%,8.15%,-,-15.10%,9.41%,12.05%,13.53%,18.70%,Upgrade
EBITDA,689,"1,616",621,"1,130.68",-211.15,451.01,"1,136.07","1,148.08","1,425.34","1,595.21",Upgrade
EBITDA Margin,5.71%,13.62%,6.47%,13.74%,-2.87%,6.81%,19.61%,20.22%,25.10%,28.28%,Upgrade
EBIT,689,"1,616",621,"1,130.68",-211.15,451.01,"1,136.07","1,148.08","1,425.34","1,595.21",Upgrade
EBIT Margin,5.71%,13.62%,6.47%,13.74%,-2.87%,6.81%,19.61%,20.22%,25.10%,28.28%,Upgrade
