Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Revenue,"8,299","9,466","5,852","9,132","7,739","7,071","6,986","6,795","6,313","5,626",Upgrade
Revenue Growth (YoY),-12.33%,61.76%,-35.92%,18.00%,9.45%,1.22%,2.81%,7.64%,12.21%,2.31%,Upgrade
Gross Profit,"8,299","9,466","5,852","9,132","7,739","7,071","6,986","6,795","6,313","5,626",Upgrade
"Selling, General & Admin","2,168","1,987","1,828","2,004","1,955","1,802","1,621","1,475","1,326",967,Upgrade
Other Operating Expenses,"2,169","1,976","2,227","2,241","2,140","1,945","1,795","1,789","1,601","1,517",Upgrade
Operating Expenses,"4,337","3,963","4,055","4,245","4,095","3,747","3,416","3,264","2,927","2,484",Upgrade
Operating Income,"3,962","5,503","1,797","4,887","3,644","3,324","3,570","3,531","3,386","3,142",Upgrade
Other Expense / Income,42,42,42,-,-,-,-,-,-,-,Upgrade
Pretax Income,"3,920","5,461","1,755","4,887","3,644","3,324","3,570","3,531","3,386","3,142",Upgrade
Income Tax,946,"1,282",412,"1,140",854,"1,389","1,319","1,317","1,277","1,163",Upgrade
Net Income,"2,974","4,179","1,343","3,747","2,790","1,935","2,251","2,214","2,109","1,979",Upgrade
Net Income Growth,-28.83%,211.17%,-64.16%,34.30%,44.19%,-14.04%,1.67%,4.98%,6.57%,-6.61%,Upgrade
Shares Outstanding (Basic),451,547,584,646,719,783,825,834,834,830,Upgrade
Shares Change,-17.67%,-6.26%,-9.66%,-10.09%,-8.16%,-5.19%,-1.00%,0.01%,0.42%,-,Upgrade
EPS (Basic),6.19,7.40,2.28,5.59,3.76,2.43,2.71,2.66,2.78,2.81,Upgrade
EPS (Diluted),6.15,7.34,2.27,5.56,3.74,2.42,2.71,2.65,2.78,2.81,Upgrade
EPS Growth,-16.21%,223.35%,-59.17%,48.66%,54.55%,-10.70%,2.26%,-4.68%,-1.07%,-6.33%,Upgrade
Free Cash Flow Per Share,14.86,12.97,12.82,13.91,13.00,10.96,7.89,7.42,6.41,6.84,Upgrade
Dividend Per Share,0.900,0.880,0.880,0.860,0.720,0.560,0.260,-,-,-,Upgrade
Dividend Growth,2.27%,0%,2.33%,19.44%,28.57%,115.38%,-,-,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,47.74%,58.13%,30.71%,53.52%,47.09%,47.01%,51.10%,51.96%,53.64%,55.85%,Upgrade
Profit Margin,35.84%,44.15%,22.95%,41.03%,36.05%,27.37%,32.22%,32.58%,33.41%,35.18%,Upgrade
Free Cash Flow Margin,80.66%,74.99%,127.94%,98.45%,120.71%,121.27%,93.20%,91.01%,84.59%,100.94%,Upgrade
Effective Tax Rate,24.13%,23.48%,23.48%,23.33%,23.44%,41.79%,36.95%,37.30%,37.71%,37.01%,Upgrade
EBITDA,"4,339","5,851","2,138","5,254","3,946","3,578","3,789","3,705","3,517","3,246",Upgrade
EBITDA Margin,52.28%,61.81%,36.53%,57.53%,50.99%,50.60%,54.24%,54.53%,55.71%,57.70%,Upgrade
Depreciation & Amortization,419,390,383,367,302,254,219,174,131,104,Upgrade
EBIT,"3,920","5,461","1,755","4,887","3,644","3,324","3,570","3,531","3,386","3,142",Upgrade
EBIT Margin,47.23%,57.69%,29.99%,53.52%,47.09%,47.01%,51.10%,51.96%,53.64%,55.85%,Upgrade
