Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"6,557","9,630","7,536","7,924","5,407","5,732","5,449","5,142","4,945","4,531",Upgrade
Revenue Growth (YoY),-31.91%,27.79%,-4.90%,46.55%,-5.67%,5.19%,5.97%,3.98%,9.14%,10.22%,Upgrade
Cost of Revenue,"5,012","3,936","4,134","3,638","3,490","3,390","3,107","2,808","2,856","2,505",Upgrade
Gross Profit,"1,545","5,694","3,402","4,286","1,917","2,342","2,342","2,334","2,089","2,026",Upgrade
"Selling, General & Admin","2,185","1,971","1,849","1,761","1,613","1,559","1,477","1,400","1,315","1,258",Upgrade
Operating Expenses,"2,185","1,971","1,849","1,761","1,613","1,559","1,477","1,400","1,315","1,258",Upgrade
Operating Income,-640,"3,723","1,553","2,525",304,783,865,934,774,768,Upgrade
Interest Expense / Income,53,53,54,53,53,53,53,53,53,54,Upgrade
Pretax Income,-693,"3,670","1,499","2,472",251,730,812,881,721,714,Upgrade
Income Tax,-207,724,283,475,-36,-315,221,247,196,197,Upgrade
Net Income,-486,"2,946","1,216","1,997",287,"1,045",591,634,525,517,Upgrade
Net Income Growth,-,142.27%,-39.11%,595.82%,-72.54%,76.82%,-6.78%,20.76%,1.55%,22.80%,Upgrade
Shares Outstanding (Basic),157,161,161,163,163,164,165,164,163,164,Upgrade
Shares Change,-2.46%,0.15%,-1.52%,0.39%,-0.81%,-0.41%,0.55%,0.22%,-0.21%,0.70%,Upgrade
EPS (Basic),-3.06,18.29,7.55,12.24,1.76,6.36,3.59,3.87,3.21,3.16,Upgrade
EPS (Diluted),-3.06,18.10,7.49,12.10,1.75,6.29,3.55,3.83,3.18,3.12,Upgrade
EPS Growth,-,141.66%,-38.10%,591.43%,-72.18%,77.18%,-7.31%,20.44%,1.92%,21.40%,Upgrade
Free Cash Flow Per Share,12.96,12.20,9.14,7.25,7.13,6.31,6.69,6.50,5.29,4.82,Upgrade
Dividend Per Share,2.760,2.520,2.400,2.240,2.120,2.500,1.920,2.300,1.760,1.654,Upgrade
Dividend Growth,9.52%,5.00%,7.14%,5.66%,-15.20%,30.21%,-16.52%,30.68%,6.41%,2.04%,Upgrade
Gross Margin,23.56%,59.13%,45.14%,54.09%,35.45%,40.86%,42.98%,45.39%,42.24%,44.71%,Upgrade
Operating Margin,-9.76%,38.66%,20.61%,31.87%,5.62%,13.66%,15.87%,18.16%,15.65%,16.95%,Upgrade
Profit Margin,-7.41%,30.59%,16.14%,25.20%,5.31%,18.23%,10.85%,12.33%,10.62%,11.41%,Upgrade
Free Cash Flow Margin,31.07%,20.42%,19.52%,14.94%,21.47%,18.07%,20.22%,20.71%,17.47%,17.41%,Upgrade
Effective Tax Rate,-,19.73%,18.88%,19.22%,-14.34%,-43.15%,27.22%,28.04%,27.18%,27.59%,Upgrade
EBITDA,-513,"3,841","1,662","2,597",367,838,913,986,825,818,Upgrade
EBITDA Margin,-7.82%,39.89%,22.05%,32.77%,6.79%,14.62%,16.76%,19.18%,16.68%,18.05%,Upgrade
Depreciation & Amortization,127,118,109,72,63,55,48,52,51,50,Upgrade
EBIT,-640,"3,723","1,553","2,525",304,783,865,934,774,768,Upgrade
EBIT Margin,-9.76%,38.66%,20.61%,31.87%,5.62%,13.66%,15.87%,18.16%,15.65%,16.95%,Upgrade
