Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,248.79,235.84,204.4,201.87,166.08,142.77,119.61,100.01,86.2,85.37,Upgrade
Revenue Growth (YoY),5.49%,15.38%,1.25%,21.55%,16.33%,19.36%,19.60%,16.01%,0.98%,4.09%,Upgrade
Gross Profit,248.79,235.84,204.4,201.87,166.08,142.77,119.61,100.01,86.2,85.37,Upgrade
"Selling, General & Admin",104.17,96.55,93.09,85.84,73.92,66.82,57.7,48.36,41.95,39.06,Upgrade
Other Operating Expenses,39.03,36.84,32.94,36.19,28.6,27.99,29.19,23.86,19.99,19.38,Upgrade
Operating Expenses,143.2,133.39,126.03,122.03,102.52,94.81,86.89,72.23,61.95,58.45,Upgrade
Operating Income,105.58,102.45,78.37,79.84,63.56,47.95,32.71,27.78,24.26,26.92,Upgrade
Pretax Income,105.58,102.45,78.37,79.84,63.56,47.95,32.71,27.78,24.26,26.92,Upgrade
Income Tax,12.18,15.36,9.87,13.3,10.44,14.84,8.8,7.23,6.16,7.05,Upgrade
Net Income,93.41,87.09,68.5,66.54,53.12,33.12,23.91,20.55,18.1,19.88,Upgrade
Preferred Dividends,0,0,0,0,0,0,0.04,0.13,0.13,0.37,Upgrade
Net Income Common,93.41,87.09,68.5,66.54,53.12,33.12,23.87,20.42,17.97,19.51,Upgrade
Net Income Growth,7.25%,27.14%,2.95%,25.27%,60.39%,38.74%,16.87%,13.67%,-7.88%,2.33%,Upgrade
Shares Outstanding (Basic),44,44,44,45,38,38,33,27,21,20,Upgrade
Shares Change,0.95%,-0.82%,-2.42%,17.21%,0.38%,14.93%,23.87%,29.55%,5.92%,0.02%,Upgrade
EPS (Basic),2.14,1.99,1.56,1.53,1.39,0.96,0.80,0.87,0.88,1.00,Upgrade
EPS (Diluted),2.14,1.98,1.55,1.53,1.38,0.95,0.79,0.84,0.85,0.96,Upgrade
EPS Growth,8.08%,27.74%,1.31%,10.87%,45.26%,20.25%,-5.95%,-0.83%,-12.14%,-5.68%,Upgrade
Free Cash Flow Per Share,2.00,2.41,1.66,3.77,1.79,1.21,0.73,1.10,0.55,2.08,Upgrade
Dividend Per Share,0.620,0.530,0.480,0.440,0.387,0.320,0.267,0.191,0.227,0.236,Upgrade
Dividend Growth,16.98%,10.42%,9.09%,13.70%,20.94%,19.85%,39.79%,-15.86%,-3.81%,42.17%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,42.44%,43.44%,38.34%,39.55%,38.27%,33.59%,27.35%,27.78%,28.14%,31.54%,Upgrade
Profit Margin,37.55%,36.93%,33.51%,32.96%,31.98%,23.20%,19.96%,20.42%,20.84%,22.85%,Upgrade
Free Cash Flow Margin,35.35%,44.48%,35.71%,84.09%,41.46%,32.48%,20.20%,29.61%,13.24%,47.61%,Upgrade
Effective Tax Rate,11.53%,14.99%,12.59%,16.66%,16.43%,30.94%,26.90%,26.03%,25.38%,26.18%,Upgrade
EBITDA,118.68,116.32,90.7,89.53,70.37,53.89,37.99,31.93,28.04,30.28,Upgrade
EBITDA Margin,47.71%,49.32%,44.37%,44.35%,42.37%,37.75%,31.76%,31.93%,32.52%,35.47%,Upgrade
Depreciation & Amortization,13.1,13.88,12.33,9.69,6.81,5.94,5.28,4.15,3.78,3.36,Upgrade
EBIT,105.58,102.45,78.37,79.84,63.56,47.95,32.71,27.78,24.26,26.92,Upgrade
EBIT Margin,42.44%,43.44%,38.34%,39.55%,38.27%,33.59%,27.35%,27.78%,28.14%,31.54%,Upgrade
