Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"1,189.97","2,060.17","1,718.31","1,317.99","1,116.31",940.55,800.75,795.04,650.23,691.04,Upgrade
Revenue Growth (YoY),-42.24%,19.90%,30.37%,18.07%,18.69%,17.46%,0.72%,22.27%,-5.91%,13.52%,Upgrade
Gross Profit,"1,189.97","2,060.17","1,718.31","1,317.99","1,116.31",940.55,800.75,795.04,650.23,691.04,Upgrade
"Selling, General & Admin",270.35,258.32,282.5,278.23,252.35,213.32,184,158.98,129.71,106.8,Upgrade
Other Operating Expenses,288.89,261.59,281.81,296.02,304.63,235.77,202.32,197,186.77,167.72,Upgrade
Operating Expenses,559.24,519.91,564.3,574.25,556.98,449.09,386.31,355.97,316.48,274.52,Upgrade
Operating Income,630.73,"1,540.26","1,154.01",743.74,559.33,491.47,414.44,439.06,333.75,416.53,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-0.43,-1.35,Upgrade
Pretax Income,630.73,"1,540.26","1,154.01",743.74,559.33,491.47,414.44,439.06,334.19,417.88,Upgrade
Income Tax,161.71,379.75,273.32,165.46,71.85,202.53,164.11,164.78,139.97,158.93,Upgrade
Net Income,469.01,"1,160.51",880.69,578.28,487.48,288.93,250.33,274.28,194.22,258.95,Upgrade
Preferred Dividends,9.03,4.74,9.73,16.84,15.64,15.71,21.2,19.6,12.93,0,Upgrade
Net Income Common,459.99,"1,155.78",870.96,561.44,471.84,273.22,229.12,254.69,181.29,258.95,Upgrade
Net Income Growth,-60.20%,32.70%,55.13%,18.99%,72.69%,19.25%,-10.04%,40.49%,-29.99%,18.99%,Upgrade
Shares Outstanding (Basic),258,315,384,427,435,431,428,426,424,440,Upgrade
Shares Outstanding (Diluted),262,320,387,431,440,439,433,432,432,449,Upgrade
Shares Change,-18.26%,-17.38%,-10.10%,-2.05%,0.26%,1.30%,0.16%,-0.01%,-3.63%,-7.11%,Upgrade
EPS (Basic),1.78,3.67,2.27,1.31,1.08,0.63,0.54,0.60,0.43,0.59,Upgrade
EPS (Diluted),1.76,3.61,2.25,1.30,1.07,0.62,0.53,0.59,0.42,0.58,Upgrade
EPS Growth,-51.25%,60.44%,73.08%,21.50%,72.58%,16.98%,-10.17%,40.48%,-27.59%,28.89%,Upgrade
Free Cash Flow Per Share,0.02,-0.16,-0.48,-0.04,-0.24,-0.40,-0.47,-0.20,-1.03,0.16,Upgrade
Dividend Per Share,0.440,0.200,0.120,0.120,-,-,-,-,0.150,0.600,Upgrade
Dividend Growth,120.00%,66.67%,0%,-,-,-,-,-,-75.00%,20.00%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,53.00%,74.76%,67.16%,56.43%,50.11%,52.25%,51.76%,55.23%,51.33%,60.28%,Upgrade
Profit Margin,38.66%,56.10%,50.69%,42.60%,42.27%,29.05%,28.61%,32.03%,27.88%,37.47%,Upgrade
Free Cash Flow Margin,0.42%,-2.40%,-10.63%,-1.19%,-9.20%,-18.20%,-24.85%,-10.70%,-67.17%,10.13%,Upgrade
Effective Tax Rate,25.64%,24.65%,23.68%,22.25%,12.85%,41.21%,39.60%,37.53%,41.88%,38.03%,Upgrade
EBITDA,655.84,"1,556.31","1,169.07",758.41,573.16,502.64,424.03,447.98,343.58,422.94,Upgrade
EBITDA Margin,55.11%,75.54%,68.04%,57.54%,51.34%,53.44%,52.95%,56.35%,52.84%,61.20%,Upgrade
Depreciation & Amortization,25.11,16.04,15.07,14.67,13.83,11.17,9.59,8.92,9.39,5.06,Upgrade
EBIT,630.73,"1,540.26","1,154.01",743.74,559.33,491.47,414.44,439.06,334.19,417.88,Upgrade
EBIT Margin,53.00%,74.76%,67.16%,56.43%,50.11%,52.25%,51.76%,55.23%,51.39%,60.47%,Upgrade
