Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,57.63,67.53,61.53,52.04,49.29,45.2,42.99,37.95,33.31,33.96,Upgrade
Revenue Growth (YoY),-14.66%,9.76%,18.22%,5.58%,9.04%,5.14%,13.29%,13.95%,-1.93%,-0.78%,Upgrade
Gross Profit,57.63,67.53,61.53,52.04,49.29,45.2,42.99,37.95,33.31,33.96,Upgrade
"Selling, General & Admin",33.17,35.61,33.62,29.99,28.48,27.55,27.29,24.2,22.58,22.82,Upgrade
Other Operating Expenses,9.14,9.2,9.47,7.42,6.36,4.03,2.81,2.72,3.37,3.69,Upgrade
Operating Expenses,42.31,44.81,43.09,37.41,34.85,31.58,30.09,26.93,25.96,26.51,Upgrade
Operating Income,15.32,22.72,18.44,14.63,14.44,13.63,12.9,11.02,7.35,7.45,Upgrade
Pretax Income,15.32,22.72,18.44,14.63,14.44,13.63,12.9,11.02,7.35,7.45,Upgrade
Income Tax,2.8,4.45,3.5,2.66,2.81,2.56,4.12,3.4,2.09,2.24,Upgrade
Net Income,12.52,18.28,14.94,11.97,11.64,11.07,8.78,7.62,5.26,5.21,Upgrade
Preferred Dividends,0,0,0,0.95,0.98,0.98,0.98,0.96,0,0,Upgrade
Net Income Common,12.52,18.28,14.94,11.02,10.66,10.09,7.81,6.66,5.26,5.21,Upgrade
Net Income Growth,-31.49%,22.30%,35.57%,3.38%,5.68%,29.21%,17.20%,26.60%,1.11%,8.12%,Upgrade
Shares Outstanding (Basic),7,7,8,7,7,5,5,5,5,5,Upgrade
Shares Change,-4.15%,-7.82%,17.89%,-1.57%,35.83%,-1.33%,-1.32%,0.86%,0.11%,0.16%,Upgrade
EPS (Basic),1.79,2.58,1.96,1.63,1.64,2.00,1.52,1.29,1.03,1.02,Upgrade
EPS (Diluted),1.77,2.56,1.96,1.44,1.44,1.66,1.31,1.13,1.02,1.02,Upgrade
EPS Growth,-30.86%,30.61%,36.30%,0%,-13.22%,26.10%,15.98%,11.19%,0%,8.06%,Upgrade
Free Cash Flow Per Share,3.38,2.03,2.81,2.50,1.75,1.21,2.43,0.40,0.60,2.56,Upgrade
Dividend Per Share,0.480,0.419,0.381,0.343,0.305,0.267,0.229,0.190,0.152,0.114,Upgrade
Dividend Growth,14.56%,9.97%,11.08%,12.46%,14.23%,16.59%,20.53%,25.00%,33.33%,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,26.58%,33.65%,29.97%,28.12%,29.30%,30.14%,30.01%,29.05%,22.06%,21.93%,Upgrade
Profit Margin,21.73%,27.06%,24.29%,21.18%,21.63%,22.32%,18.16%,17.56%,15.80%,15.33%,Upgrade
Free Cash Flow Margin,41.08%,21.96%,36.13%,32.30%,24.31%,13.47%,28.84%,5.49%,9.30%,38.61%,Upgrade
Effective Tax Rate,18.25%,19.57%,18.95%,18.17%,19.43%,18.79%,31.91%,30.88%,28.38%,30.12%,Upgrade
EBITDA,17.58,25.06,20.42,16.52,16.15,15.2,14.42,12.32,8.62,9.1,Upgrade
EBITDA Margin,30.51%,37.10%,33.19%,31.74%,32.76%,33.63%,33.55%,32.47%,25.89%,26.80%,Upgrade
Depreciation & Amortization,2.27,2.33,1.98,1.89,1.7,1.58,1.52,1.3,1.27,1.65,Upgrade
EBIT,15.32,22.72,18.44,14.63,14.44,13.63,12.9,11.02,7.35,7.45,Upgrade
EBIT Margin,26.58%,33.65%,29.97%,28.12%,29.30%,30.14%,30.01%,29.05%,22.06%,21.93%,Upgrade
