Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Revenue,294.74,315.93,339.48,370.37,377.75,375.21,396.66,400.95,404.02,356.34,Upgrade
Revenue Growth (YoY),-6.71%,-6.94%,-8.34%,-1.95%,0.68%,-5.41%,-1.07%,-0.76%,13.38%,10.92%,Upgrade
Cost of Revenue,200.54,210.61,204.66,227.73,264.18,267.34,258.96,275.55,305.75,274.27,Upgrade
Gross Profit,94.2,105.32,134.82,142.64,113.57,107.87,137.7,125.41,98.27,82.07,Upgrade
"Selling, General & Admin",26.51,25.95,27.93,27.12,25.99,25.63,24.88,24.44,24.52,22.86,Upgrade
Other Operating Expenses,0.04,-0.08,-0.03,0,0,0,0,0,0,0,Upgrade
Operating Expenses,26.55,25.88,27.9,27.12,25.99,25.63,24.88,24.44,24.52,22.86,Upgrade
Operating Income,67.65,79.45,106.92,115.52,87.58,82.24,112.82,100.97,73.75,59.2,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,0.14,Upgrade
Pretax Income,67.65,79.45,106.92,115.52,87.58,82.24,112.82,100.97,73.75,59.06,Upgrade
Income Tax,12.04,13.69,20.32,22.83,15.95,36.01,34.96,30.51,20.08,15.57,Upgrade
Net Income,55.6,65.76,86.6,92.69,71.63,46.23,77.87,70.46,53.67,43.5,Upgrade
Net Income Growth,-15.44%,-24.07%,-6.57%,29.40%,54.94%,-40.63%,10.51%,31.30%,23.38%,48.29%,Upgrade
Shares Outstanding (Basic),19,19,19,19,19,19,19,19,19,18,Upgrade
Shares Outstanding (Diluted),19,19,19,19,19,19,19,19,19,19,Upgrade
Shares Change,-0.45%,0.23%,0.18%,0.19%,0.25%,0.22%,0.44%,1.01%,0.96%,0.93%,Upgrade
EPS (Basic),2.89,3.40,4.49,4.82,3.73,2.41,4.08,3.72,2.88,2.37,Upgrade
EPS (Diluted),2.88,3.39,4.47,4.80,3.71,2.40,4.05,3.69,2.84,2.32,Upgrade
EPS Growth,-15.04%,-24.16%,-6.87%,29.38%,54.58%,-40.74%,9.76%,29.93%,22.41%,46.84%,Upgrade
Free Cash Flow Per Share,1.36,1.90,3.24,4.04,5.06,6.80,5.89,4.85,7.49,6.97,Upgrade
Dividend Per Share,5.240,5.160,4.580,4.500,4.380,4.300,3.970,3.600,0.980,0.320,Upgrade
Dividend Growth,1.55%,12.66%,1.78%,2.74%,1.86%,8.31%,10.28%,267.35%,206.25%,-,Upgrade
Gross Margin,31.96%,33.34%,39.71%,38.51%,30.07%,28.75%,34.72%,31.28%,24.32%,23.03%,Upgrade
Operating Margin,22.95%,25.15%,31.50%,31.19%,23.18%,21.92%,28.44%,25.18%,18.25%,16.61%,Upgrade
Profit Margin,18.86%,20.81%,25.51%,25.03%,18.96%,12.32%,19.63%,17.57%,13.28%,12.21%,Upgrade
Free Cash Flow Margin,8.86%,11.62%,18.40%,21.01%,25.72%,34.74%,28.38%,22.92%,34.58%,35.93%,Upgrade
Effective Tax Rate,17.80%,17.23%,19.00%,19.76%,18.21%,43.79%,30.98%,30.21%,27.23%,26.36%,Upgrade
EBITDA,68.96,80.47,107.93,116.46,88.58,83.22,114,102.32,75.05,60.36,Upgrade
EBITDA Margin,23.40%,25.47%,31.79%,31.44%,23.45%,22.18%,28.74%,25.52%,18.58%,16.94%,Upgrade
Depreciation & Amortization,1.31,1.02,1.01,0.94,1,0.98,1.18,1.35,1.3,1.3,Upgrade
EBIT,67.65,79.45,106.92,115.52,87.58,82.24,112.82,100.97,73.75,59.06,Upgrade
EBIT Margin,22.95%,25.15%,31.50%,31.19%,23.18%,21.92%,28.44%,25.18%,18.25%,16.57%,Upgrade
