Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,611.39,520,433.38,440.55,408.09,339.15,286.02,265.86,246.29,203.63,Upgrade
Revenue Growth (YoY),17.57%,19.99%,-1.63%,7.95%,20.33%,18.58%,7.58%,7.94%,20.95%,2.79%,Upgrade
Gross Profit,611.39,520,433.38,440.55,408.09,339.15,286.02,265.86,246.29,203.63,Upgrade
"Selling, General & Admin",309.67,246.93,233.28,246.76,219.95,205.56,177.36,174.81,164.01,143.22,Upgrade
Other Operating Expenses,46.05,32.28,30.12,0,0,0,0,0,0,0,Upgrade
Operating Expenses,355.72,279.21,263.41,246.76,219.95,205.56,177.36,174.81,164.01,143.22,Upgrade
Operating Income,255.67,240.79,169.98,193.79,188.14,133.59,108.66,91.05,82.29,60.41,Upgrade
Pretax Income,255.67,240.79,169.98,193.79,188.14,133.59,108.66,91.05,82.29,60.41,Upgrade
Income Tax,33.59,35.26,21.38,29.33,29,37.52,27.61,25.67,22.12,15.88,Upgrade
Net Income,222.09,205.53,148.6,164.46,159.14,96.07,81.05,65.38,60.16,44.53,Upgrade
Preferred Dividends,1.41,0,0,0,0,0,0,0,0,2.38,Upgrade
Net Income Common,220.68,205.53,148.6,164.46,159.14,96.07,81.05,65.38,60.16,42.15,Upgrade
Net Income Growth,7.37%,38.31%,-9.64%,3.34%,65.65%,18.53%,23.96%,8.68%,42.73%,3.86%,Upgrade
Shares Outstanding (Basic),60,54,54,56,50,49,41,38,36,29,Upgrade
Shares Change,10.47%,-0.63%,-2.58%,12.16%,1.05%,20.43%,7.74%,4.99%,25.15%,0.53%,Upgrade
EPS (Basic),3.83,3.82,2.75,3.20,3.23,2.13,1.99,1.73,1.66,1.42,Upgrade
EPS (Diluted),3.81,3.81,2.74,3.19,3.22,2.12,1.98,1.72,1.65,1.41,Upgrade
EPS Growth,0%,39.05%,-14.11%,-0.93%,51.89%,7.07%,15.12%,4.24%,17.02%,0%,Upgrade
Free Cash Flow Per Share,4.50,3.85,3.76,3.17,3.63,2.57,2.54,1.50,2.10,6.35,Upgrade
Dividend Per Share,1.250,1.130,1.040,1.520,0.840,0.690,0.540,0.410,0.290,0.180,Upgrade
Dividend Growth,10.62%,8.65%,-31.58%,80.95%,21.74%,27.78%,31.71%,41.38%,61.11%,80.00%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,41.82%,46.31%,39.22%,43.99%,46.10%,39.39%,37.99%,34.25%,33.41%,29.67%,Upgrade
Profit Margin,36.10%,39.52%,34.29%,37.33%,39.00%,28.33%,28.34%,24.59%,24.43%,20.70%,Upgrade
Free Cash Flow Margin,43.84%,39.88%,47.03%,40.12%,44.17%,37.30%,36.26%,21.31%,30.79%,89.93%,Upgrade
Effective Tax Rate,13.14%,14.64%,12.58%,15.13%,15.41%,28.09%,25.41%,28.19%,26.89%,26.29%,Upgrade
EBITDA,267.49,251.49,180.98,203.17,196.98,141.56,115.82,97.31,88.29,65.08,Upgrade
EBITDA Margin,43.75%,48.36%,41.76%,46.12%,48.27%,41.74%,40.49%,36.60%,35.85%,31.96%,Upgrade
Depreciation & Amortization,11.82,10.7,11.01,9.38,8.84,7.97,7.16,6.26,6.01,4.67,Upgrade
EBIT,255.67,240.79,169.98,193.79,188.14,133.59,108.66,91.05,82.29,60.41,Upgrade
EBIT Margin,41.82%,46.31%,39.22%,43.99%,46.10%,39.39%,37.99%,34.25%,33.41%,29.67%,Upgrade
