Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,89.49,93.15,72.67,70.06,61.93,54.28,45.29,44.31,40.14,38.97,Upgrade
Revenue Growth (YoY),-3.93%,28.18%,3.72%,13.13%,14.09%,19.85%,2.22%,10.38%,3.02%,-4.19%,Upgrade
Gross Profit,89.49,93.15,72.67,70.06,61.93,54.28,45.29,44.31,40.14,38.97,Upgrade
"Selling, General & Admin",53.24,53.7,47.19,41.72,37.48,33.56,30.29,28.48,26.26,25.45,Upgrade
Other Operating Expenses,6.69,7.52,12.67,6.1,5.82,5.03,4.81,4.22,4.99,3.93,Upgrade
Operating Expenses,59.94,61.22,59.86,47.82,43.29,38.59,35.1,32.7,31.25,29.38,Upgrade
Operating Income,29.55,31.93,12.81,22.24,18.64,15.69,10.2,11.61,8.89,9.59,Upgrade
Pretax Income,29.55,31.93,12.81,22.24,18.64,15.69,10.2,11.61,8.89,9.59,Upgrade
Income Tax,7.16,7.88,1.56,5.23,2.28,5.21,1.92,3.77,0.7,1.73,Upgrade
Net Income,22.39,24.04,11.25,17.01,16.36,10.48,8.27,7.84,8.19,7.86,Upgrade
Net Income Growth,-6.88%,113.79%,-33.90%,4.02%,56.08%,26.68%,5.47%,-4.20%,4.20%,-3.38%,Upgrade
Shares Outstanding (Basic),5,5,5,5,5,5,4,4,4,4,Upgrade
Shares Outstanding (Diluted),6,6,5,5,5,5,4,4,4,4,Upgrade
Shares Change,0.63%,4.42%,6.05%,0.70%,1.50%,11.52%,1.19%,1.01%,0.60%,1.91%,Upgrade
EPS (Basic),4.07,4.41,2.15,3.47,3.40,2.21,1.93,1.85,1.96,1.88,Upgrade
EPS (Diluted),4.04,4.37,2.13,3.42,3.32,2.16,1.90,1.82,1.92,1.85,Upgrade
EPS Growth,-7.55%,105.16%,-37.72%,3.01%,53.70%,13.68%,4.40%,-5.21%,3.78%,-5.13%,Upgrade
Free Cash Flow Per Share,4.62,3.68,0.66,3.39,4.99,2.74,2.36,1.47,2.49,2.87,Upgrade
Dividend Per Share,1.260,1.200,1.160,1.040,0.920,0.800,0.760,0.720,0.650,0.260,Upgrade
Dividend Growth,5.00%,3.45%,11.54%,13.04%,15.00%,5.26%,5.56%,10.77%,150.00%,-61.76%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,33.02%,34.28%,17.63%,31.75%,30.10%,28.90%,22.51%,26.20%,22.15%,24.60%,Upgrade
Profit Margin,25.02%,25.81%,15.48%,24.28%,26.41%,19.30%,18.26%,17.70%,20.39%,20.16%,Upgrade
Free Cash Flow Margin,28.38%,21.54%,4.77%,23.72%,38.78%,23.94%,22.27%,14.02%,26.01%,30.84%,Upgrade
Effective Tax Rate,24.24%,24.69%,12.20%,23.51%,12.25%,33.20%,18.86%,32.45%,7.92%,18.05%,Upgrade
EBITDA,29.55,31.93,12.81,22.24,18.64,15.69,10.2,11.61,8.89,9.59,Upgrade
EBITDA Margin,33.02%,34.28%,17.63%,31.75%,30.10%,28.90%,22.51%,26.20%,22.15%,24.60%,Upgrade
EBIT,29.55,31.93,12.81,22.24,18.64,15.69,10.2,11.61,8.89,9.59,Upgrade
EBIT Margin,33.02%,34.28%,17.63%,31.75%,30.10%,28.90%,22.51%,26.20%,22.15%,24.60%,Upgrade
