Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Revenue,5.77,4.08,3.1,2.72,2.11,1.45,1.03,2.82,2.58,2.45,Upgrade
Revenue Growth (YoY),41.43%,31.37%,13.88%,29.32%,44.83%,40.99%,-63.47%,9.28%,5.44%,-5.90%,Upgrade
Cost of Revenue,-0.12,5.06,0.59,0.09,0,0,0,0,0,0,Upgrade
Gross Profit,5.89,-0.98,2.51,2.64,2.11,1.45,1.03,2.82,2.58,2.45,Upgrade
"Selling, General & Admin",1.17,1.01,0.99,2.16,1.76,1.7,3.05,1.51,2.23,2.24,Upgrade
Other Operating Expenses,0,-0.02,-0.02,0.12,0.13,0,0.04,0,0.01,-0.06,Upgrade
Operating Expenses,1.17,0.99,0.97,2.28,1.88,1.7,3.09,1.51,2.23,2.17,Upgrade
Operating Income,4.72,-1.98,1.54,0.36,0.22,-0.25,-2.06,1.31,0.35,0.28,Upgrade
Interest Expense / Income,0.07,0.62,0.42,0.41,0.31,0.31,0.31,0.31,0.27,0.19,Upgrade
Other Expense / Income,5.2,-18.19,-0.94,2.86,0.68,0.14,-0.59,-1.29,-6.88,-4.2,Upgrade
Pretax Income,-0.56,15.6,2.07,-2.9,-0.77,-0.69,-1.78,2.29,6.96,4.29,Upgrade
Income Tax,0.32,-0.2,1.33,-0.61,-0.38,0.02,-0.58,0.79,2.42,1.42,Upgrade
Net Income,-0.88,15.8,0.74,-2.29,-0.39,-0.71,-1.2,1.5,4.54,2.87,Upgrade
Net Income Growth,-,2023.98%,-,-,-,-,-,-66.97%,58.05%,48.13%,Upgrade
Shares Outstanding (Basic),3,3,2,1,1,1,1,1,1,1,Upgrade
Shares Outstanding (Diluted),3,3,2,1,1,1,1,1,1,1,Upgrade
Shares Change,-0.03%,13.81%,171.04%,19.14%,0.00%,-0.06%,-0.04%,-0.98%,-1.88%,-3.80%,Upgrade
EPS (Basic),-0.34,6.12,0.33,-2.74,-0.56,-0.99,-1.71,2.16,6.39,3.96,Upgrade
EPS (Diluted),-0.34,6.12,0.33,-2.74,-0.56,-0.99,-1.71,2.16,6.39,3.96,Upgrade
EPS Growth,-,1754.55%,-,-,-,-,-,-66.20%,61.36%,51.72%,Upgrade
Free Cash Flow Per Share,0.10,-1.53,-0.27,5.67,-4.13,-8.57,9.19,-10.50,3.87,-0.71,Upgrade
Dividend Per Share,0.830,0.440,15.910,-,-,-,-,-,-,-,Upgrade
Dividend Growth,88.64%,-97.23%,-,-,-,-,-,-,-,-,Upgrade
Gross Margin,102.11%,-24.09%,81.00%,96.86%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,81.80%,-48.49%,49.78%,13.29%,10.64%,-16.90%,-199.53%,46.53%,13.59%,11.42%,Upgrade
Profit Margin,-15.30%,387.54%,23.97%,-84.03%,-18.72%,-48.85%,-116.56%,53.12%,175.72%,117.23%,Upgrade
Free Cash Flow Margin,4.38%,-96.67%,-19.88%,174.04%,-137.64%,-413.68%,625.76%,-261.51%,106.31%,-21.04%,Upgrade
Effective Tax Rate,-,-1.29%,64.10%,-,-,-,-,34.61%,34.76%,33.05%,Upgrade
EBITDA,-0.48,16.39,2.53,-2.46,-0.43,-0.35,-1.44,2.63,7.26,4.52,Upgrade
EBITDA Margin,-8.25%,402.05%,81.41%,-90.15%,-20.42%,-24.12%,-139.51%,93.28%,280.74%,184.37%,Upgrade
Depreciation & Amortization,0.01,0.18,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.04,Upgrade
EBIT,-0.49,16.21,2.49,-2.49,-0.46,-0.38,-1.47,2.6,7.23,4.48,Upgrade
EBIT Margin,-8.47%,397.74%,80.19%,-91.52%,-21.83%,-26.28%,-142.74%,92.11%,279.65%,182.79%,Upgrade
