Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2000
Revenue,"1,430.13","1,262.7","1,160.9","1,064.83",941.39,941.48,865.33,767.23,831.74,807.6,Upgrade
Revenue Growth (YoY),13.26%,8.77%,9.02%,13.11%,-0.01%,8.80%,12.79%,-7.76%,2.99%,6.17%,Upgrade
Gross Profit,"1,430.13","1,262.7","1,160.9","1,064.83",941.39,941.48,865.33,767.23,831.74,807.6,Upgrade
"Selling, General & Admin",741.3,708,698.92,676.25,622.54,607.88,575.37,551.75,527.79,499.11,Upgrade
Other Operating Expenses,156.82,125.63,123.09,102.61,95.26,97.25,91.37,87.19,137.89,124.09,Upgrade
Operating Expenses,898.12,833.64,822.01,778.86,717.8,705.13,666.75,638.94,665.68,623.2,Upgrade
Operating Income,532.01,429.06,338.89,285.97,223.59,236.35,198.59,128.29,166.06,184.4,Upgrade
Other Expense / Income,-,-,-,-,0.75,-64.13,-5.17,-19.52,-,-,Upgrade
Pretax Income,532.01,429.06,338.89,285.97,222.85,300.48,203.76,147.8,166.06,184.4,Upgrade
Income Tax,100.33,76.04,52.39,42.37,27.33,53.37,44.96,31.73,45.41,50.43,Upgrade
Net Income,431.68,353.02,286.5,243.6,195.51,247.11,158.8,116.07,120.66,133.97,Upgrade
Net Income Growth,22.28%,23.22%,17.61%,24.60%,-20.88%,55.61%,36.81%,-3.80%,-9.94%,9.17%,Upgrade
Shares Outstanding (Basic),48,48,48,49,49,49,49,47,45,41,Upgrade
Shares Outstanding (Diluted),49,49,48,49,50,50,49,48,45,42,Upgrade
Shares Change,0.02%,0.82%,-1.52%,-1.37%,-0.14%,1.14%,3.57%,4.70%,8.62%,3.48%,Upgrade
EPS (Basic),8.93,7.31,5.95,4.99,3.97,5.02,3.25,2.46,2.69,3.25,Upgrade
EPS (Diluted),8.86,7.24,5.93,4.96,3.93,4.96,3.22,2.44,2.65,3.20,Upgrade
EPS Growth,22.38%,22.09%,19.56%,26.21%,-20.77%,54.04%,31.97%,-7.92%,-17.19%,5.26%,Upgrade
Free Cash Flow Per Share,14.99,10.45,6.69,5.60,4.93,5.96,5.07,3.38,4.59,6.29,Upgrade
Dividend Per Share,1.490,1.380,1.250,1.210,1.170,1.040,0.990,0.950,0.910,0.870,Upgrade
Dividend Growth,7.97%,10.40%,3.31%,3.42%,12.50%,5.05%,4.21%,4.40%,4.60%,4.82%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,37.20%,33.98%,29.19%,26.86%,23.75%,25.10%,22.95%,16.72%,19.97%,22.83%,Upgrade
Profit Margin,30.18%,27.96%,24.68%,22.88%,20.77%,26.25%,18.35%,15.13%,14.51%,16.59%,Upgrade
Free Cash Flow Margin,50.66%,39.94%,27.73%,25.65%,25.83%,31.13%,28.59%,20.75%,24.78%,32.13%,Upgrade
Effective Tax Rate,18.86%,17.72%,15.46%,14.81%,12.27%,17.76%,22.06%,21.47%,27.34%,27.35%,Upgrade
EBITDA,586.03,484.81,401.69,342.22,275.96,355.35,258.31,200.55,212.42,228.62,Upgrade
EBITDA Margin,40.98%,38.39%,34.60%,32.14%,29.31%,37.74%,29.85%,26.14%,25.54%,28.31%,Upgrade
Depreciation & Amortization,54.02,55.75,62.8,56.26,53.12,54.88,54.56,52.75,46.36,44.22,Upgrade
EBIT,532.01,429.06,338.89,285.97,222.85,300.48,203.76,147.8,166.06,184.4,Upgrade
EBIT Margin,37.20%,33.98%,29.19%,26.86%,23.67%,31.92%,23.55%,19.26%,19.97%,22.83%,Upgrade
