Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2008
Revenue,386.74,438.74,260.6,158.17,95.75,39.58,61.81,125.38,138.52,90.57,Upgrade
Revenue Growth (YoY),-11.85%,68.36%,64.75%,65.20%,141.94%,-35.98%,-50.70%,-9.49%,52.95%,96.88%,Upgrade
Gross Profit,386.74,438.74,260.6,158.17,95.75,39.58,61.81,125.38,138.52,90.57,Upgrade
"Selling, General & Admin",105.47,90.66,64.09,62.62,35.55,35.82,28.93,22.06,22.16,26.55,Upgrade
Other Operating Expenses,132,99.07,82.11,63.79,56.71,51,45.24,99.78,143.67,86.8,Upgrade
Operating Expenses,237.47,189.73,146.2,126.41,92.27,86.83,74.17,121.84,165.83,113.35,Upgrade
Operating Income,149.27,249.01,114.39,31.76,3.48,-47.25,-12.36,3.54,-27.31,-22.78,Upgrade
Other Expense / Income,-0.99,29.33,-0.2,-0.23,-0.24,-0.09,-0.01,-0.01,0.15,0.08,Upgrade
Pretax Income,150.26,219.69,114.59,32,3.73,-47.16,-12.35,3.54,-27.46,-22.86,Upgrade
Income Tax,14.66,41.78,20.47,5.55,-4.13,-6.38,-6.02,1.83,-34.63,-5.11,Upgrade
Net Income,135.6,177.9,94.12,26.44,7.86,-40.78,-6.34,1.71,7.18,-17.74,Upgrade
Preferred Dividends,25.08,22.36,17.07,1.15,0,0,0,0,0,0,Upgrade
Net Income Common,110.52,155.54,77.05,25.29,7.86,-40.78,-6.34,1.71,7.18,-17.74,Upgrade
Net Income Growth,-28.94%,101.87%,204.67%,221.92%,-,-,-,-76.13%,-,-,Upgrade
Shares Outstanding (Basic),14,15,16,16,15,14,14,14,14,14,Upgrade
Shares Change,-4.30%,-5.44%,0.58%,3.21%,10.88%,-0.32%,0.29%,-0.26%,1.72%,-0.52%,Upgrade
EPS (Basic),7.55,10.32,5.32,1.74,0.56,-2.93,-0.46,0.12,0.51,-1.29,Upgrade
EPS (Diluted),5.83,7.56,3.95,1.66,0.56,-2.93,-0.46,0.12,0.51,-1.29,Upgrade
EPS Growth,-22.88%,91.39%,137.95%,196.43%,-,-,-,-76.47%,-,-,Upgrade
Free Cash Flow Per Share,23.63,13.67,13.28,6.28,2.70,-1.94,2.78,-0.00,-1.78,-2.22,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,38.60%,56.76%,43.90%,20.08%,3.64%,-119.39%,-19.99%,2.82%,-19.71%,-25.15%,Upgrade
Profit Margin,28.58%,35.45%,29.57%,15.99%,8.20%,-103.05%,-10.25%,1.37%,5.18%,-19.59%,Upgrade
Free Cash Flow Margin,88.24%,47.04%,81.35%,63.04%,43.32%,-67.88%,62.55%,-0.02%,-17.90%,-33.50%,Upgrade
Effective Tax Rate,9.76%,19.02%,17.87%,17.36%,-110.84%,-,-,51.64%,-,-,Upgrade
EBITDA,155.11,222.18,122.55,39.69,4.71,-46.14,-4.87,44.11,40.62,-5.16,Upgrade
EBITDA Margin,40.11%,50.64%,47.03%,25.09%,4.92%,-116.58%,-7.88%,35.18%,29.32%,-5.69%,Upgrade
Depreciation & Amortization,4.85,2.49,7.95,7.69,0.99,1.02,7.48,40.57,68.08,17.7,Upgrade
EBIT,150.26,219.69,114.59,32,3.73,-47.16,-12.35,3.54,-27.46,-22.86,Upgrade
EBIT Margin,38.85%,50.07%,43.97%,20.23%,3.89%,-119.16%,-19.98%,2.83%,-19.82%,-25.23%,Upgrade
