Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Revenue,513.67,546.03,440.02,437.21,410.01,421.51,379.15,322.38,299.29,299.89,Upgrade
Revenue Growth (YoY),-5.93%,24.09%,0.64%,6.63%,-2.73%,11.17%,17.61%,7.71%,-0.20%,1.62%,Upgrade
Gross Profit,513.67,546.03,440.02,437.21,410.01,421.51,379.15,322.38,299.29,299.89,Upgrade
"Selling, General & Admin",307.59,320.35,294.95,267.67,252.13,256.49,235.2,202.98,193.68,187.93,Upgrade
Other Operating Expenses,32.39,24.56,52.54,28.43,23.97,29.12,35.66,30.9,21.86,19.21,Upgrade
Operating Expenses,339.98,344.91,347.49,296.1,276.1,285.6,270.86,233.88,215.54,207.13,Upgrade
Operating Income,173.69,201.12,92.53,141.11,133.91,135.91,108.29,88.5,83.76,92.76,Upgrade
Other Expense / Income,-,-,-,-,-,-,36.98,-,-,-,Upgrade
Pretax Income,173.69,201.12,92.53,141.11,133.91,135.91,71.32,88.5,83.76,92.76,Upgrade
Income Tax,40.03,46.8,17.67,30.68,28.42,41.44,21.65,27.96,21.8,26.2,Upgrade
Net Income,133.67,154.32,74.85,110.43,105.49,94.47,49.67,60.54,61.96,66.56,Upgrade
Net Income Growth,-13.39%,106.17%,-32.22%,4.68%,11.67%,90.20%,-17.96%,-2.29%,-6.91%,5.00%,Upgrade
Shares Outstanding (Basic),127,127,128,107,103,103,101,102,95,94,Upgrade
Shares Change,0.34%,-0.97%,19.81%,3.26%,0.66%,1.30%,-0.46%,7.19%,0.79%,-3.53%,Upgrade
EPS (Basic),1.05,1.22,0.62,1.05,1.03,0.94,0.50,0.64,0.68,0.73,Upgrade
EPS (Diluted),1.05,1.21,0.62,1.04,1.02,0.92,0.49,0.64,0.67,0.73,Upgrade
EPS Growth,-13.22%,95.16%,-40.38%,1.96%,10.87%,87.76%,-23.44%,-4.48%,-8.22%,8.96%,Upgrade
Free Cash Flow Per Share,1.35,1.49,1.00,1.09,1.29,1.44,1.19,0.98,0.85,1.18,Upgrade
Dividend Per Share,0.800,0.790,0.760,0.720,0.680,0.640,0.600,0.560,1.620,0.500,Upgrade
Dividend Growth,1.27%,3.95%,5.56%,5.88%,6.25%,6.67%,7.14%,-65.43%,224.00%,-16.67%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,33.81%,36.83%,21.03%,32.28%,32.66%,32.24%,28.56%,27.45%,27.99%,30.93%,Upgrade
Profit Margin,26.02%,28.26%,17.01%,25.26%,25.73%,22.41%,13.10%,18.78%,20.70%,22.19%,Upgrade
Free Cash Flow Margin,33.31%,34.42%,29.13%,26.66%,32.60%,35.13%,31.78%,31.01%,26.93%,36.96%,Upgrade
Effective Tax Rate,23.04%,23.27%,19.10%,21.74%,21.22%,30.49%,30.36%,31.59%,26.02%,28.24%,Upgrade
EBITDA,180.14,207.76,97.26,144.94,142.03,150.2,86.74,97.46,93.63,101.71,Upgrade
EBITDA Margin,35.07%,38.05%,22.10%,33.15%,34.64%,35.63%,22.88%,30.23%,31.28%,33.92%,Upgrade
Depreciation & Amortization,6.45,6.63,4.74,3.82,8.12,14.29,15.42,8.96,9.87,8.95,Upgrade
EBIT,173.69,201.12,92.53,141.11,133.91,135.91,71.32,88.5,83.76,92.76,Upgrade
EBIT Margin,33.81%,36.83%,21.03%,32.28%,32.66%,32.24%,18.81%,27.45%,27.99%,30.93%,Upgrade
