Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,428.8,369.1,327.47,296.5,271.84,191.85,138.05,91.98,88.3,84.19,Upgrade
Revenue Growth (YoY),16.17%,12.71%,10.45%,9.07%,41.70%,38.97%,50.09%,4.17%,4.88%,1.02%,Upgrade
Gross Profit,428.8,369.1,327.47,296.5,271.84,191.85,138.05,91.98,88.3,84.19,Upgrade
"Selling, General & Admin",183.76,169.68,163.29,133.07,126.07,89.05,70,47.64,46.25,42.68,Upgrade
Other Operating Expenses,51.12,57.18,68.88,56.07,60.27,37.47,32.72,13.14,11.52,12.3,Upgrade
Operating Expenses,234.88,226.86,232.17,189.14,186.34,126.52,102.72,60.78,57.76,54.98,Upgrade
Operating Income,193.92,142.24,95.3,107.36,85.5,65.33,35.34,31.21,30.53,29.21,Upgrade
Other Expense / Income,0.75,-,14.26,-,-,-,0.14,-,-,4.27,Upgrade
Pretax Income,193.17,142.24,81.04,107.36,85.5,65.33,35.2,31.21,30.53,24.94,Upgrade
Income Tax,46.57,32.17,17.73,18.78,13.57,22.86,12.15,10.88,10.61,8.61,Upgrade
Net Income,146.6,110.08,63.31,88.57,71.93,42.47,23.05,20.32,19.92,16.33,Upgrade
Preferred Dividends,4.02,4.02,2.1,0,0,0,0,0,0,0,Upgrade
Net Income Common,142.59,106.06,61.21,88.57,71.93,42.47,23.05,20.32,19.92,16.33,Upgrade
Net Income Growth,34.44%,73.27%,-30.89%,23.14%,69.37%,84.28%,13.40%,2.02%,21.98%,-18.43%,Upgrade
Shares Outstanding (Basic),59,59,60,50,47,32,23,17,17,17,Upgrade
Shares Outstanding (Diluted),59,60,60,51,48,33,24,17,17,17,Upgrade
Shares Change,-1.29%,-0.70%,18.38%,6.48%,43.87%,40.80%,39.94%,0.08%,-2.10%,-3.77%,Upgrade
EPS (Basic),2.43,1.79,1.02,1.77,1.54,1.32,1.00,1.22,1.19,0.96,Upgrade
EPS (Diluted),2.42,1.78,1.02,1.75,1.51,1.28,0.98,1.21,1.19,0.95,Upgrade
EPS Growth,35.96%,74.51%,-41.71%,15.89%,17.97%,30.61%,-19.01%,1.68%,25.26%,-15.18%,Upgrade
Free Cash Flow Per Share,3.91,1.99,1.97,1.90,1.73,0.98,1.16,1.47,1.42,1.83,Upgrade
Dividend Per Share,0.740,0.680,0.680,0.680,0.620,0.600,0.540,0.520,0.490,0.480,Upgrade
Dividend Growth,8.82%,0%,0%,9.68%,3.33%,11.11%,3.85%,6.12%,2.08%,0%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,45.22%,38.54%,29.10%,36.21%,31.45%,34.05%,25.60%,33.93%,34.58%,34.69%,Upgrade
Profit Margin,33.25%,28.73%,18.69%,29.87%,26.46%,22.14%,16.69%,22.09%,22.56%,19.40%,Upgrade
Free Cash Flow Margin,53.53%,31.95%,36.01%,32.10%,29.82%,16.38%,19.38%,26.57%,26.74%,37.03%,Upgrade
Effective Tax Rate,24.11%,22.61%,21.88%,17.50%,15.87%,34.99%,34.53%,34.88%,34.75%,34.53%,Upgrade
EBITDA,209.57,157.05,95.68,119.75,98.02,73.67,40.61,34.56,33.45,27.78,Upgrade
EBITDA Margin,48.87%,42.55%,29.22%,40.39%,36.06%,38.40%,29.42%,37.57%,37.88%,32.99%,Upgrade
Depreciation & Amortization,16.4,14.81,14.64,12.39,12.52,8.34,5.41,3.36,2.92,2.83,Upgrade
EBIT,193.17,142.24,81.04,107.36,85.5,65.33,35.2,31.21,30.53,24.94,Upgrade
EBIT Margin,45.05%,38.54%,24.75%,36.21%,31.45%,34.05%,25.50%,33.93%,34.58%,29.63%,Upgrade
