Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Revenue,41.48,56.16,36.71,30.75,25.99,37.49,22.38,23.46,17.4,6.45,Upgrade
Revenue Growth (YoY),-26.13%,52.96%,19.40%,18.30%,-30.67%,67.50%,-4.60%,34.83%,169.89%,912.09%,Upgrade
Gross Profit,41.48,56.16,36.71,30.75,25.99,37.49,22.38,23.46,17.4,6.45,Upgrade
"Selling, General & Admin",12.96,13.62,10.55,7.43,4.87,4.1,2.83,3.38,3.28,1.75,Upgrade
Research & Development,6.95,7.35,4.27,1.18,0,0,0,0,0,0,Upgrade
Other Operating Expenses,6.09,4.06,12.25,7.16,14.07,8.51,9.74,10.85,0,0,Upgrade
Operating Expenses,26.01,25.03,27.07,15.77,18.94,12.61,12.57,14.23,3.28,1.75,Upgrade
Operating Income,15.48,31.13,9.64,14.98,7.05,24.88,9.82,9.23,14.13,4.7,Upgrade
Interest Expense / Income,0.34,0.37,0.46,0.34,0.16,0,0,0.38,0.58,0.21,Upgrade
Other Expense / Income,5.65,-2.26,5.52,-2.2,0.66,6.08,2.57,12.95,3.08,1.47,Upgrade
Pretax Income,9.49,33.01,3.67,16.84,6.24,18.8,7.25,-4.1,10.46,3.02,Upgrade
Income Tax,-4,7.08,-1.54,-6.99,0.04,15.75,-21.64,3.27,-10.3,-9.84,Upgrade
Net Income,13.49,25.93,5.2,23.83,6.2,3.05,28.89,-7.37,20.77,12.86,Upgrade
Net Income Growth,-47.97%,398.44%,-78.17%,284.63%,103.31%,-89.45%,-,-,61.44%,-,Upgrade
Shares Outstanding (Basic),13,13,13,13,13,13,13,13,6,4,Upgrade
Shares Outstanding (Diluted),13,13,13,13,13,13,13,13,6,4,Upgrade
Shares Change,0.36%,-0.22%,-0.38%,-1.10%,0.11%,0.17%,0.25%,100.03%,56.66%,0.47%,Upgrade
EPS (Basic),1.05,2.03,0.40,1.85,0.47,0.23,2.22,-0.57,3.20,3.10,Upgrade
EPS (Diluted),1.05,2.02,0.40,1.85,0.47,0.23,2.22,-0.57,3.20,3.10,Upgrade
EPS Growth,-48.02%,405.00%,-78.38%,293.62%,104.35%,-89.64%,-,-,3.23%,-,Upgrade
Free Cash Flow Per Share,0.62,2.60,1.19,1.43,1.50,1.49,0.74,0.86,0.79,0.32,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,37.31%,55.43%,26.27%,48.71%,27.14%,66.36%,43.86%,39.36%,81.18%,72.90%,Upgrade
Profit Margin,32.52%,46.17%,14.17%,77.50%,23.84%,8.13%,129.08%,-31.42%,119.34%,199.50%,Upgrade
Free Cash Flow Margin,19.06%,59.15%,41.76%,60.13%,75.51%,51.91%,43.09%,47.78%,29.45%,20.78%,Upgrade
Effective Tax Rate,-42.15%,21.45%,-41.94%,-41.48%,0.67%,83.79%,-298.46%,-,-98.48%,-325.75%,Upgrade
EBITDA,12.66,37.7,16.21,22.13,6.43,18.8,7.25,-3.72,11.04,3.23,Upgrade
EBITDA Margin,30.52%,67.13%,44.16%,71.99%,24.72%,50.15%,32.39%,-15.84%,63.47%,50.13%,Upgrade
Depreciation & Amortization,2.83,4.31,12.09,4.95,0.03,0,0,0,0,0,Upgrade
EBIT,9.83,33.39,4.12,17.18,6.4,18.8,7.25,-3.72,11.04,3.23,Upgrade
EBIT Margin,23.70%,59.45%,11.22%,55.88%,24.61%,50.15%,32.39%,-15.84%,63.45%,50.10%,Upgrade
