Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Revenue,"5,721.2","16,236.15","4,230.89","4,220.9","2,395.84","3,557.28","2,040.02","1,043.77","1,110.01",762.55,Upgrade
Revenue Growth (YoY),-64.76%,283.75%,0.24%,76.18%,-32.65%,74.37%,95.45%,-5.97%,45.57%,34.15%,Upgrade
Cost of Revenue,"3,184.43","5,055.71",0,0,0,0,0,0,0,0,Upgrade
Gross Profit,"2,536.77","11,180.44","4,230.89","4,220.9","2,395.84","3,557.28","2,040.02","1,043.77","1,110.01",762.55,Upgrade
"Selling, General & Admin","2,933.91","6,012.23","2,933.13","2,908.43","2,089.48","2,336.69","1,695.47","1,871.23","2,196.07","1,767.14",Upgrade
Other Operating Expenses,576.29,292.93,0,0,0,0,0,0,0,0,Upgrade
Operating Expenses,"3,510.2","6,305.15","2,933.13","2,908.43","2,089.48","2,336.69","1,695.47","1,871.23","2,196.07","1,767.14",Upgrade
Operating Income,-973.43,"4,875.29","1,297.76","1,312.47",306.36,"1,220.59",344.54,-827.46,"-1,086.06","-1,004.59",Upgrade
Interest Expense / Income,"1,637.96","1,132.03",969.87,"1,043.55",876.03,808.9,789.95,573.23,317.19,99.62,Upgrade
Other Expense / Income,"-1,734.59","-2,276.49","-2,283.72","-2,264.88","-1,506.64",-830.94,-779.28,"-1,955.8","-1,944.53","-1,833.36",Upgrade
Pretax Income,-876.8,"6,019.75","2,611.61","2,533.8",936.97,"1,242.63",333.87,555.12,541.28,729.15,Upgrade
Income Tax,-35.67,"1,353.27",609.1,528.75,-194.1,224.33,24.56,66.64,63.67,37.93,Upgrade
Net Income,-841.13,"4,666.48","2,002.51","2,005.05","1,131.06","1,018.31",309.31,488.48,477.61,691.23,Upgrade
Preferred Dividends,69,105.65,56.56,33.36,33.36,33.36,22.24,0,0,0,Upgrade
Net Income Common,-910.13,"4,560.83","1,945.95","1,971.69","1,097.7",984.94,287.07,488.48,477.61,691.23,Upgrade
Net Income Growth,-,134.37%,-1.31%,79.62%,11.45%,243.10%,-41.23%,2.28%,-30.90%,23.25%,Upgrade
Shares Outstanding (Basic),750,582,563,545,514,468,449,449,381,275,Upgrade
Shares Outstanding (Diluted),750,633,584,558,534,506,483,483,412,300,Upgrade
Shares Change,18.39%,8.46%,4.66%,4.49%,5.42%,4.73%,0.15%,17.15%,37.23%,18.17%,Upgrade
EPS (Basic),-1.21,7.83,3.45,3.62,2.14,2.10,0.64,1.09,1.25,2.51,Upgrade
EPS (Diluted),-1.21,7.31,3.37,3.54,2.06,1.95,0.59,1.01,1.16,2.30,Upgrade
EPS Growth,-,116.91%,-4.80%,71.84%,5.64%,230.51%,-41.58%,-12.93%,-49.57%,4.07%,Upgrade
Free Cash Flow Per Share,-7.16,-12.50,-10.85,-10.80,-14.95,-7.75,-3.35,0.28,3.48,9.32,Upgrade
Dividend Per Share,0.610,0.570,0.530,0.500,0.635,0.670,0.640,1.580,2.030,1.620,Upgrade
Dividend Growth,7.02%,7.55%,6.00%,-21.26%,-5.22%,4.69%,-59.49%,-22.17%,25.31%,92.86%,Upgrade
Gross Margin,44.34%,68.86%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,-17.01%,30.03%,30.67%,31.09%,12.79%,34.31%,16.89%,-79.28%,-97.84%,-131.74%,Upgrade
Profit Margin,-15.91%,28.09%,45.99%,46.71%,45.82%,27.69%,14.07%,46.80%,43.03%,90.65%,Upgrade
Free Cash Flow Margin,-93.76%,-44.83%,-144.34%,-139.53%,-320.77%,-102.05%,-73.78%,11.97%,119.38%,336.16%,Upgrade
Effective Tax Rate,-,22.48%,23.32%,20.87%,-20.72%,18.05%,7.36%,12.00%,11.76%,5.20%,Upgrade
EBITDA,761.16,"7,151.78","3,581.48","3,577.35","1,812.99","2,051.53","1,123.82","1,128.34",858.47,828.77,Upgrade
EBITDA Margin,13.30%,44.05%,84.65%,84.75%,75.67%,57.67%,55.09%,108.10%,77.34%,108.68%,Upgrade
EBIT,761.16,"7,151.78","3,581.48","3,577.35","1,812.99","2,051.53","1,123.82","1,128.34",858.47,828.77,Upgrade
EBIT Margin,13.30%,44.05%,84.65%,84.75%,75.67%,57.67%,55.09%,108.10%,77.34%,108.68%,Upgrade
