Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"2,121.68","2,089.26","1,664.24","1,863.98","1,376.81","1,301.45","1,144.37","1,076.23","1,047.56",994.17,Upgrade
Revenue Growth (YoY),1.55%,25.54%,-10.72%,35.38%,5.79%,13.73%,6.33%,2.74%,5.37%,17.28%,Upgrade
Gross Profit,"2,121.68","2,089.26","1,664.24","1,863.98","1,376.81","1,301.45","1,144.37","1,076.23","1,047.56",994.17,Upgrade
"Selling, General & Admin",893.63,851.43,844.77,767.24,631.52,602.47,558.34,530.51,528.19,519.24,Upgrade
Other Operating Expenses,263.88,248.47,334.8,331.73,197.94,195.69,192.85,184.15,213.77,222.3,Upgrade
Operating Expenses,"1,157.51","1,099.9","1,179.57","1,098.97",829.46,798.15,751.19,714.66,741.96,741.54,Upgrade
Operating Income,964.18,989.36,484.67,765.02,547.35,503.3,393.19,361.57,305.6,252.63,Upgrade
Other Expense / Income,-,-,-,-,-,23.16,4.74,3,3.04,-,Upgrade
Pretax Income,964.18,989.36,484.67,765.02,547.35,480.14,388.45,358.57,302.56,252.63,Upgrade
Income Tax,206.28,228.89,110.97,201.24,118.88,204.66,141.67,132.49,107.31,93.25,Upgrade
Net Income,757.9,760.47,373.7,563.78,428.48,275.47,246.78,226.08,195.25,159.38,Upgrade
Preferred Dividends,33.16,33.16,33.16,22.88,18,10.24,10.24,10.24,10.24,40.83,Upgrade
Net Income Common,724.74,727.3,340.53,540.9,410.48,265.24,236.55,215.84,185.01,118.55,Upgrade
Net Income Growth,-0.35%,113.58%,-37.04%,31.77%,54.76%,12.13%,9.59%,16.67%,56.06%,-84.63%,Upgrade
Shares Outstanding (Basic),145,147,147,154,118,121,124,132,138,127,Upgrade
Shares Outstanding (Diluted),146,148,148,156,118,122,125,133,139,134,Upgrade
Shares Change,-1.36%,0.19%,-5.03%,31.83%,-2.98%,-2.45%,-6.10%,-4.28%,3.67%,3.24%,Upgrade
EPS (Basic),4.99,4.95,2.31,3.50,3.49,2.19,1.90,1.63,1.34,0.93,Upgrade
EPS (Diluted),4.95,4.90,2.30,3.47,3.47,2.17,1.89,1.62,1.33,0.88,Upgrade
EPS Growth,1.02%,113.04%,-33.72%,0%,59.91%,14.81%,16.67%,21.80%,51.14%,-85.16%,Upgrade
Free Cash Flow Per Share,7.99,5.22,-0.09,3.63,4.12,4.79,3.47,3.15,2.52,4.52,Upgrade
Dividend Per Share,1.360,1.320,1.320,1.200,1.000,0.600,0.480,0.420,0.310,0.280,Upgrade
Dividend Growth,3.03%,0%,10.00%,20.00%,66.67%,25.00%,14.29%,35.48%,10.71%,0%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,45.44%,47.35%,29.12%,41.04%,39.76%,38.67%,34.36%,33.60%,29.17%,25.41%,Upgrade
Profit Margin,34.16%,34.81%,20.46%,29.02%,29.81%,20.38%,20.67%,20.06%,17.66%,11.92%,Upgrade
Free Cash Flow Margin,54.74%,36.76%,-0.79%,30.03%,35.22%,44.57%,37.71%,38.71%,33.27%,58.00%,Upgrade
Effective Tax Rate,21.39%,23.14%,22.90%,26.30%,21.72%,42.63%,36.47%,36.95%,35.47%,36.91%,Upgrade
EBITDA,"1,033.35","1,102.91",554.29,773.09,602.53,539.26,446.68,415.31,357.51,311.94,Upgrade
EBITDA Margin,48.70%,52.79%,33.31%,41.48%,43.76%,41.44%,39.03%,38.59%,34.13%,31.38%,Upgrade
Depreciation & Amortization,69.17,113.55,69.63,8.08,55.17,59.12,58.23,56.74,54.95,59.31,Upgrade
EBIT,964.18,989.36,484.67,765.02,547.35,480.14,388.45,358.57,302.56,252.63,Upgrade
EBIT Margin,45.44%,47.35%,29.12%,41.04%,39.76%,36.89%,33.94%,33.32%,28.88%,25.41%,Upgrade
