Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Revenue,68.68,73.05,65.11,84.08,122.3,133.79,123.02,130.94,113.24,91.83,Upgrade
Revenue Growth (YoY),-5.99%,12.20%,-22.56%,-31.25%,-8.58%,8.75%,-6.04%,15.63%,23.32%,18.49%,Upgrade
Gross Profit,68.68,73.05,65.11,84.08,122.3,133.79,123.02,130.94,113.24,91.83,Upgrade
"Selling, General & Admin",51.18,51.89,52.28,61.74,71.46,76.65,72.86,73.93,60.29,54.38,Upgrade
Other Operating Expenses,22.37,15.21,17.47,15.85,17.69,21.65,16.51,14.78,10.92,9.26,Upgrade
Operating Expenses,73.55,67.1,69.74,77.58,89.15,98.3,89.37,88.72,71.21,63.64,Upgrade
Operating Income,-4.87,5.96,-4.63,6.5,33.15,35.49,33.65,42.22,42.04,28.19,Upgrade
Other Expense / Income,0.32,-8.04,2.96,-2.9,-3.32,1.6,-0.36,-,-,-,Upgrade
Pretax Income,-5.2,14,-7.59,9.4,36.46,33.89,34.01,42.22,42.04,28.19,Upgrade
Income Tax,-0.57,4.24,1.36,3.49,9.71,13.9,11.36,15.12,14.79,10.35,Upgrade
Net Income,-4.63,9.76,-8.95,5.91,26.75,19.99,22.65,27.11,27.25,17.84,Upgrade
Net Income Growth,-,-,-,-77.90%,33.83%,-11.74%,-16.45%,-0.53%,52.77%,47.58%,Upgrade
Shares Outstanding (Basic),8,8,8,8,8,8,8,8,8,7,Upgrade
Shares Outstanding (Diluted),8,8,8,8,9,8,8,8,8,8,Upgrade
Shares Change,-1.05%,-0.75%,-5.62%,-0.98%,1.75%,2.87%,0.20%,3.07%,2.78%,5.28%,Upgrade
EPS (Basic),-0.59,1.24,-1.12,0.70,3.20,2.45,2.84,3.49,3.63,2.43,Upgrade
EPS (Diluted),-0.59,1.23,-1.12,0.70,3.13,2.38,2.77,3.33,3.45,2.32,Upgrade
EPS Growth,-,-,-,-77.64%,31.51%,-14.08%,-16.82%,-3.48%,48.71%,40.61%,Upgrade
Free Cash Flow Per Share,6.52,2.50,-1.22,3.69,3.65,5.75,5.72,7.00,3.47,2.80,Upgrade
Dividend Per Share,0.600,2.950,0.430,2.880,2.760,2.540,2.330,2.070,1.820,1.640,Upgrade
Dividend Growth,-79.66%,586.05%,-85.07%,4.35%,8.66%,9.01%,12.56%,13.74%,10.98%,8.61%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,-7.10%,8.16%,-7.11%,7.73%,27.10%,26.53%,27.35%,32.24%,37.12%,30.69%,Upgrade
Profit Margin,-6.74%,13.36%,-13.74%,7.03%,21.87%,14.94%,18.41%,20.70%,24.06%,19.42%,Upgrade
Free Cash Flow Margin,74.50%,26.98%,-15.01%,36.86%,24.93%,35.01%,37.05%,41.44%,23.00%,22.33%,Upgrade
Effective Tax Rate,-,30.28%,-,37.13%,26.63%,41.02%,33.41%,35.80%,35.18%,36.71%,Upgrade
EBITDA,-1.51,17.61,-3.45,13.18,40.06,37.85,36.94,44.82,42.97,28.95,Upgrade
EBITDA Margin,-2.20%,24.11%,-5.29%,15.67%,32.76%,28.29%,30.03%,34.23%,37.95%,31.53%,Upgrade
Depreciation & Amortization,3.69,3.61,4.14,3.78,3.6,3.96,2.93,2.6,0.94,0.77,Upgrade
EBIT,-5.2,14,-7.59,9.4,36.46,33.89,34.01,42.22,42.04,28.19,Upgrade
EBIT Margin,-7.56%,19.17%,-11.65%,11.18%,29.81%,25.33%,27.65%,32.24%,37.12%,30.69%,Upgrade
