Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Revenue,105.62,136.37,-568.08,-185.13,80.24,-121.63,3.6,31.71,22.47,9.42,Upgrade
Revenue Growth (YoY),-22.55%,-,-,-,-,-,-88.66%,41.13%,138.54%,18.34%,Upgrade
Cost of Revenue,0,0,0,0,0,0,24.58,35.92,31.84,19.83,Upgrade
Gross Profit,105.62,136.37,-568.08,-185.13,80.24,-121.63,-20.99,-4.21,-9.37,-10.41,Upgrade
General & Administrative,0.94,1.13,1.3,1.61,1.73,1.75,0.46,0.55,0.39,0.3,Upgrade
Other Operating Expenses,1.42,1.49,8.6,7.33,6.84,7.36,-0.01,0.18,0.56,0.1,Upgrade
Operating Expenses,2.36,2.63,9.89,8.94,8.56,9.11,0.45,0.73,0.95,0.4,Upgrade
Operating Income,107.14,137.61,-570.05,-175.56,90.23,-113.07,-21.44,-4.94,-10.32,-10.81,Upgrade
Interest Income,0.97,0.95,2.32,0.47,0,0,0,0,0,0,Upgrade
Interest Expense,3.88,3.87,7.93,18.51,18.56,17.67,200.12,"-1,305.04",392.61,450.39,Upgrade
Other Expense / Income,0.97,0.95,2.32,0.47,-,-,-390.23,"2,622.72",-779.99,-896.01,Upgrade
Pretax Income,103.26,133.74,-577.97,-194.07,71.67,-130.74,168.66,"-1,322.63",377.06,434.81,Upgrade
Income Tax,0,0,-2.22,-2.66,-24.68,-17.31,62.38,-483.66,143.46,164.04,Upgrade
Net Income,103.26,133.74,-575.75,-191.41,96.35,-113.43,106.28,-838.96,233.6,270.77,Upgrade
Net Income Growth,-22.79%,-,-,-,-,-,-,-,-13.73%,99.40%,Upgrade
Shares Outstanding (Basic),12,12,14,13,11,12,12,12,48,29,Upgrade
Shares Outstanding (Diluted),12,12,14,13,11,12,12,12,48,29,Upgrade
Shares Change,0.55%,-13.77%,2.00%,16.85%,-7.37%,1.13%,2.01%,-75.00%,67.14%,1.52%,Upgrade
EPS (Basic),8.71,9.59,-42.11,-14.28,8.40,-9.16,8.68,-69.89,4.86,9.42,Upgrade
EPS (Diluted),8.71,9.59,-42.11,-14.28,8.40,-9.16,8.68,-69.89,4.86,9.42,Upgrade
EPS Growth,-9.18%,-,-,-,-,-,-,-,-48.41%,96.25%,Upgrade
Free Cash Flow Per Share,3.73,1.95,39.41,12.44,4.84,11.63,23.59,12.57,-2.37,-0.97,Upgrade
Gross Margin,100.00%,100.00%,-,-,100.00%,-,-583.84%,-13.28%,-41.70%,-110.51%,Upgrade
Operating Margin,101.44%,100.91%,-,-,112.46%,-,-596.42%,-15.58%,-45.93%,-114.76%,Upgrade
Profit Margin,97.77%,98.07%,-,-,120.09%,-,2956.42%,-2645.67%,1039.61%,2874.42%,Upgrade
Free Cash Flow Margin,41.83%,16.90%,-,-,69.26%,-,8036.42%,475.65%,-506.01%,-296.18%,Upgrade
Effective Tax Rate,-,-,-,-,-34.43%,-,36.98%,-,38.05%,37.73%,Upgrade
EBITDA,107.14,137.61,-570.05,-175.56,90.23,-113.07,368.79,"-2,627.66",769.67,885.21,Upgrade
EBITDA Margin,101.44%,100.91%,-,-,112.46%,-,10258.20%,-8286.32%,3425.32%,9397.13%,Upgrade
