Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2008
Revenue,"10,968","5,951","2,354","2,931.85","1,093.07","2,771.8","2,073.56","1,041.67","1,560.08","3,733.57",Upgrade
Revenue Growth (YoY),84.31%,152.80%,-19.71%,168.22%,-60.56%,33.67%,99.06%,-33.23%,-58.21%,30.55%,Upgrade
Cost of Revenue,"14,222",0,0,0,0,0,0,0,0,0,Upgrade
Gross Profit,"-3,254","5,951","2,354","2,931.85","1,093.07","2,771.8","2,073.56","1,041.67","1,560.08","3,733.57",Upgrade
"Selling, General & Admin","3,134","3,975","1,446","1,591.43",841.44,"1,293.26","1,096.19",792.49,"1,005.75","1,815.79",Upgrade
Other Operating Expenses,0,0,0,1.48,2.12,13.91,26.25,8.41,15.42,96.67,Upgrade
Operating Expenses,"3,134","3,975","1,446","1,592.91",843.57,"1,307.18","1,122.44",800.9,"1,021.17","1,912.46",Upgrade
Operating Income,"-6,388","1,976",908,"1,338.94",249.5,"1,464.63",951.13,240.77,538.91,"1,821.12",Upgrade
Interest Expense / Income,124,138,133,98.37,59.37,52.87,43.48,30.07,22.39,29.26,Upgrade
Other Expense / Income,"-2,230",-595,532,526.37,114.48,456.71,414.09,49.47,201.05,"1,024.9",Upgrade
Pretax Income,"-4,282","2,433",243,714.2,75.65,955.05,493.56,161.23,315.47,766.96,Upgrade
Income Tax,"-1,069",594,86,-128.99,86.02,325.95,90.71,26.73,147.25,107.57,Upgrade
Net Income,"-3,213","1,839",157,843.19,-10.38,629.1,402.85,134.5,168.23,659.39,Upgrade
Preferred Dividends,0,37,37,36.66,31.66,13.54,0,0,0,0,Upgrade
Net Income Common,"-3,213","1,802",120,806.54,-42.04,615.57,402.85,134.5,168.23,659.39,Upgrade
Net Income Growth,-,1401.67%,-85.12%,-,-,52.80%,199.52%,-20.05%,-74.49%,112.05%,Upgrade
Shares Outstanding (Basic),585,237,228,207,200,191,184,173,155,139,Upgrade
Shares Outstanding (Diluted),585,237,228,209,200,193,184,173,155,142,Upgrade
Shares Change,147.13%,4.00%,8.98%,4.40%,3.82%,4.67%,6.19%,11.54%,9.24%,9.78%,Upgrade
EPS (Basic),-5.57,7.32,0.44,3.72,-0.30,3.12,2.11,0.61,0.62,4.06,Upgrade
EPS (Diluted),-5.57,7.32,0.44,3.71,-0.30,3.10,2.11,0.61,0.62,4.03,Upgrade
EPS Growth,-,1563.64%,-88.14%,-,-,46.92%,245.90%,-1.61%,-84.62%,95.63%,Upgrade
Free Cash Flow Per Share,6.48,4.50,-7.10,5.04,4.00,4.46,3.23,3.33,-2.44,8.11,Upgrade
Dividend Per Share,1.600,2.100,2.310,2.020,1.930,1.850,1.250,1.960,3.110,3.950,Upgrade
Dividend Growth,-23.81%,-9.09%,14.36%,4.66%,4.32%,48.00%,-36.22%,-36.98%,-21.27%,192.59%,Upgrade
Gross Margin,-29.67%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,-58.24%,33.20%,38.57%,45.67%,22.83%,52.84%,45.87%,23.11%,34.54%,48.78%,Upgrade
Profit Margin,-29.29%,30.28%,5.10%,27.51%,-3.85%,22.21%,19.43%,12.91%,10.78%,17.66%,Upgrade
Free Cash Flow Margin,34.55%,17.88%,-68.65%,35.58%,73.14%,30.71%,28.62%,55.34%,-24.28%,30.24%,Upgrade
Effective Tax Rate,-,24.41%,35.39%,-18.06%,113.72%,34.13%,18.38%,16.58%,46.67%,14.03%,Upgrade
EBITDA,"-3,564","2,598",395,871.95,150.25,"1,026.3",555.77,235.78,382.94,850.46,Upgrade
EBITDA Margin,-32.49%,43.66%,16.78%,29.74%,13.75%,37.03%,26.80%,22.63%,24.55%,22.78%,Upgrade
Depreciation & Amortization,594,27,19,59.38,15.23,18.38,18.74,44.47,45.07,54.24,Upgrade
EBIT,"-4,158","2,571",376,812.57,135.02,"1,007.92",537.04,191.3,337.87,796.22,Upgrade
EBIT Margin,-37.91%,43.20%,15.97%,27.72%,12.35%,36.36%,25.90%,18.36%,21.66%,21.33%,Upgrade
