Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"128,695","121,649","119,951","115,720","108,783","100,705","96,569","93,543","95,112","97,367",Upgrade
Revenue Growth (YoY),5.79%,1.42%,3.66%,6.38%,8.02%,4.28%,3.23%,-1.65%,-2.32%,0.35%,Upgrade
Gross Profit,"128,695","121,649","119,951","115,720","108,783","100,705","96,569","93,543","95,112","97,367",Upgrade
"Selling, General & Admin","69,775","65,874","60,715","60,182","57,417","53,436","51,117","49,421","50,128","50,069",Upgrade
Other Operating Expenses,"6,365","5,469","5,941","5,087","5,731","6,079","5,555","9,593","11,146","20,398",Upgrade
Operating Expenses,"76,140","71,343","66,656","65,269","63,148","59,515","56,672","59,014","61,274","70,467",Upgrade
Operating Income,"52,555","50,306","53,295","50,451","45,635","41,190","39,897","34,529","33,838","26,900",Upgrade
Other Expense / Income,"8,173","-7,425","19,201","7,374","6,636","7,164","7,260","5,618","4,807","1,554",Upgrade
Pretax Income,"44,382","57,731","34,094","43,077","38,999","34,026","32,637","28,911","29,031","25,346",Upgrade
Income Tax,"8,490","11,228","6,684","8,435","8,290","11,459","9,803","6,260","8,954","8,789",Upgrade
Net Income,"35,892","46,503","27,410","34,642","30,709","22,567","22,834","22,651","20,077","16,557",Upgrade
Net Income Growth,-22.82%,69.66%,-20.88%,12.81%,36.08%,-1.17%,0.81%,12.82%,21.26%,-16.70%,Upgrade
Shares Outstanding (Basic),"2,966","3,022","3,082","3,222","3,396","3,552","3,659","3,741","3,764","3,782",Upgrade
Shares Outstanding (Diluted),"2,970","3,027","3,087","3,230","3,414","3,577","3,690","3,774","3,798","3,815",Upgrade
Shares Change,-1.87%,-1.97%,-4.43%,-5.38%,-4.55%,-3.07%,-2.22%,-0.63%,-0.46%,-0.19%,Upgrade
EPS (Basic),12.10,15.39,8.89,10.75,9.04,6.35,6.24,6.05,5.33,4.38,Upgrade
EPS (Diluted),12.09,15.36,8.88,10.72,9.00,6.31,6.19,6.00,5.29,4.34,Upgrade
EPS Growth,-21.29%,72.97%,-17.16%,19.11%,42.63%,1.94%,3.17%,13.42%,21.89%,-16.54%,Upgrade
Free Cash Flow Per Share,36.12,25.84,-25.93,1.27,4.60,-3.05,5.98,19.64,9.72,28.54,Upgrade
Dividend Per Share,4.000,3.700,3.600,3.300,2.480,2.040,1.840,1.680,1.560,1.360,Upgrade
Dividend Growth,8.11%,2.78%,9.09%,33.06%,21.57%,10.87%,9.52%,7.69%,14.71%,18.26%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,40.84%,41.35%,44.43%,43.60%,41.95%,40.90%,41.31%,36.91%,35.58%,27.63%,Upgrade
Profit Margin,27.89%,38.23%,22.85%,29.94%,28.23%,22.41%,23.65%,24.21%,21.11%,17.00%,Upgrade
Free Cash Flow Margin,83.23%,64.19%,-66.62%,3.54%,14.35%,-10.75%,22.66%,78.54%,38.47%,110.87%,Upgrade
Effective Tax Rate,19.13%,19.45%,19.60%,19.58%,21.26%,33.68%,30.04%,21.65%,30.84%,34.68%,Upgrade
EBITDA,"51,433","65,663","42,708","51,445","46,790","40,205","38,115","33,851","33,790","30,652",Upgrade
EBITDA Margin,39.97%,53.98%,35.60%,44.46%,43.01%,39.92%,39.47%,36.19%,35.53%,31.48%,Upgrade
Depreciation & Amortization,"7,051","7,932","8,614","8,368","7,791","6,179","5,478","4,940","4,759","5,306",Upgrade
EBIT,"44,382","57,731","34,094","43,077","38,999","34,026","32,637","28,911","29,031","25,346",Upgrade
EBIT Margin,34.49%,47.46%,28.42%,37.23%,35.85%,33.79%,33.80%,30.91%,30.52%,26.03%,Upgrade
