Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"1,023.1",653.3,596.8,623.7,562.7,480.6,406.3,379.06,366.92,354.77,Upgrade
Revenue Growth (YoY),56.60%,9.47%,-4.31%,10.84%,17.08%,18.29%,7.19%,3.31%,3.42%,11.60%,Upgrade
Gross Profit,"1,023.1",653.3,596.8,623.7,562.7,480.6,406.3,379.06,366.92,354.77,Upgrade
"Selling, General & Admin",481.3,299.8,299.9,280.6,261.1,219.3,191.7,176.3,168.11,162.51,Upgrade
Other Operating Expenses,284.7,105.7,87.6,108,95.3,104.6,69.3,72.3,69.19,59.56,Upgrade
Operating Expenses,766,405.5,387.5,388.6,356.4,323.9,261,248.6,237.3,222.07,Upgrade
Operating Income,257.1,247.8,209.3,235.1,206.3,156.7,145.3,130.46,129.62,132.7,Upgrade
Pretax Income,257.1,247.8,209.3,235.1,206.3,156.7,145.3,130.46,129.62,132.7,Upgrade
Income Tax,54.9,55.7,48.1,54.1,46.1,50.2,49.6,43.66,45.21,46.57,Upgrade
Net Income,202.2,192.1,161.2,181,160.2,106.5,95.7,86.8,84.4,86.14,Upgrade
Net Income Growth,5.26%,19.17%,-10.94%,12.98%,50.42%,11.29%,10.26%,2.84%,-2.01%,56.83%,Upgrade
Shares Outstanding (Basic),104,62,63,65,61,56,45,45,46,44,Upgrade
Shares Change,67.84%,-1.40%,-3.24%,7.62%,7.36%,25.79%,-1.03%,-0.72%,3.59%,1.94%,Upgrade
EPS (Basic),1.96,3.12,2.53,2.84,2.77,2.07,2.15,1.92,1.89,1.98,Upgrade
EPS (Diluted),1.96,3.11,2.53,2.83,2.75,2.05,2.13,1.90,1.87,1.96,Upgrade
EPS Growth,-36.98%,22.92%,-10.60%,2.91%,34.15%,-3.76%,12.11%,1.60%,-4.59%,54.33%,Upgrade
Free Cash Flow Per Share,5.02,4.37,3.77,1.70,3.53,2.54,2.36,2.41,2.74,3.28,Upgrade
Dividend Per Share,2.110,1.640,2.000,1.240,1.120,0.960,0.880,0.800,0.640,0.410,Upgrade
Dividend Growth,28.66%,-18.00%,61.29%,10.71%,16.67%,9.09%,10.00%,25.00%,56.10%,-16.33%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,25.13%,37.93%,35.07%,37.69%,36.66%,32.61%,35.76%,34.42%,35.33%,37.40%,Upgrade
Profit Margin,19.76%,29.40%,27.01%,29.02%,28.47%,22.16%,23.55%,22.90%,23.00%,24.28%,Upgrade
Free Cash Flow Margin,51.21%,41.63%,39.90%,17.75%,38.05%,29.88%,26.11%,28.87%,34.05%,40.75%,Upgrade
Effective Tax Rate,21.35%,22.48%,22.98%,23.01%,22.35%,32.04%,34.14%,33.47%,34.88%,35.09%,Upgrade
EBITDA,312.6,292.2,254.4,273.8,233.9,175.1,164.8,148.77,146.47,148.95,Upgrade
EBITDA Margin,30.55%,44.73%,42.63%,43.90%,41.57%,36.43%,40.56%,39.25%,39.92%,41.98%,Upgrade
Depreciation & Amortization,55.5,44.4,45.1,38.7,27.6,18.4,19.5,18.31,16.86,16.25,Upgrade
EBIT,257.1,247.8,209.3,235.1,206.3,156.7,145.3,130.46,129.62,132.7,Upgrade
EBIT Margin,25.13%,37.93%,35.07%,37.69%,36.66%,32.61%,35.76%,34.42%,35.33%,37.40%,Upgrade
