Year,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011 - 1995
Revenue,36.39,32.56,31.37,33.61,36.79,35.27,33.26,30.47,31.13,32.76,Upgrade
Revenue Growth (YoY),11.76%,3.78%,-6.66%,-8.64%,4.32%,6.02%,9.17%,-2.12%,-4.96%,-5.26%,Upgrade
Cost of Revenue,31.42,39.54,27.54,29.47,36.95,29.72,25.63,20.6,22.12,21.98,Upgrade
Gross Profit,4.97,-6.98,3.84,4.15,-0.16,5.55,7.64,9.87,9.01,10.78,Upgrade
"Selling, General & Admin",10.19,10.96,7.09,8.07,9.72,7.66,9.37,8.57,7.77,7.92,Upgrade
Operating Expenses,10.19,10.96,7.09,8.07,9.72,7.66,9.37,8.57,7.77,7.92,Upgrade
Operating Income,-5.21,-17.94,-3.25,-3.93,-9.88,-2.11,-1.73,1.3,1.24,2.86,Upgrade
Pretax Income,-5.21,-17.94,-3.25,-3.93,-9.88,-2.11,-1.73,1.3,1.24,2.86,Upgrade
Income Tax,0.46,3.55,-0.13,-0.76,-1.16,-0.71,-0.55,0.45,0.64,0.9,Upgrade
Net Income,-5.67,-21.49,-3.12,-3.17,-8.72,-1.4,-1.18,0.85,0.6,1.95,Upgrade
Net Income Growth,-,-,-,-,-,-,-,40.20%,-69.10%,-47.76%,Upgrade
Shares Outstanding (Basic),5,5,5,5,5,5,5,5,5,5,Upgrade
Shares Outstanding (Diluted),5,5,5,5,5,5,5,5,5,5,Upgrade
Shares Change,-0.02%,-0.02%,-0.00%,-0.00%,-0.01%,-0.52%,-0.21%,0.04%,-0.16%,-0.10%,Upgrade
EPS (Basic),-1.07,-4.05,-0.59,-0.60,-1.64,-0.26,-0.22,0.16,0.11,0.37,Upgrade
EPS (Diluted),-1.07,-4.05,-0.59,-0.60,-1.64,-0.26,-0.22,0.16,0.11,0.36,Upgrade
EPS Growth,-,-,-,-,-,-,-,45.45%,-69.44%,-48.57%,Upgrade
Free Cash Flow Per Share,-1.54,-0.61,-0.80,-0.42,-1.37,-0.37,-0.26,0.30,-2.57,-0.37,Upgrade
Dividend Per Share,-,-,-,-,-,-,-,-,-,1.200,Upgrade
Gross Margin,13.67%,-21.44%,12.23%,12.34%,-0.44%,15.72%,22.96%,32.38%,28.94%,32.91%,Upgrade
Operating Margin,-14.33%,-55.11%,-10.36%,-11.68%,-26.85%,-5.99%,-5.22%,4.25%,3.99%,8.72%,Upgrade
Profit Margin,-15.59%,-66.00%,-9.93%,-9.43%,-23.71%,-3.98%,-3.56%,2.78%,1.94%,5.96%,Upgrade
Free Cash Flow Margin,-22.52%,-10.00%,-13.59%,-6.63%,-19.76%,-5.54%,-4.17%,5.21%,-44.10%,-6.04%,Upgrade
Effective Tax Rate,-,-,-,-,-,-,-,34.72%,51.35%,31.57%,Upgrade
EBITDA,-4.64,-17.27,-2.68,-3.38,-9.36,-1.63,-1.39,1.84,1.55,2.99,Upgrade
EBITDA Margin,-12.76%,-53.04%,-8.56%,-10.04%,-25.45%,-4.62%,-4.19%,6.03%,4.97%,9.14%,Upgrade
Depreciation & Amortization,0.57,0.67,0.57,0.55,0.52,0.48,0.34,0.54,0.31,0.14,Upgrade
EBIT,-5.21,-17.94,-3.25,-3.93,-9.88,-2.11,-1.73,1.3,1.24,2.86,Upgrade
EBIT Margin,-14.33%,-55.11%,-10.36%,-11.68%,-26.85%,-5.99%,-5.22%,4.25%,3.99%,8.72%,Upgrade
