Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2000
Revenue,68.26,54.53,43.68,44.19,40.97,35.62,30.93,28.03,25.67,23.17,Upgrade
Revenue Growth (YoY),25.19%,24.82%,-1.15%,7.87%,15.02%,15.15%,10.36%,9.18%,10.80%,8.28%,Upgrade
Gross Profit,68.26,54.53,43.68,44.19,40.97,35.62,30.93,28.03,25.67,23.17,Upgrade
"Selling, General & Admin",22.06,16.78,16.64,16.32,15.1,14.35,13.29,13.06,12.38,11.6,Upgrade
Other Operating Expenses,10.53,9.26,7.09,6.49,6.74,5.77,5.41,5.43,5.47,5.97,Upgrade
Operating Expenses,32.59,26.04,23.73,22.81,21.84,20.11,18.7,18.49,17.85,17.57,Upgrade
Operating Income,35.67,28.49,19.95,21.38,19.13,15.51,12.23,9.54,7.82,5.6,Upgrade
Pretax Income,35.67,28.49,19.95,21.38,19.13,15.51,12.23,9.54,7.82,5.6,Upgrade
Income Tax,9.23,7.48,5.48,5.87,5.13,7.32,4.76,3.72,3.09,2.17,Upgrade
Net Income,26.44,21.01,14.48,15.51,13.99,8.19,7.47,5.82,4.74,3.43,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,0,0,-0.22,Upgrade
Net Income Common,26.44,21.01,14.48,15.51,13.99,8.19,7.47,5.82,4.74,3.65,Upgrade
Net Income Growth,25.87%,45.14%,-6.69%,10.86%,70.86%,9.57%,28.46%,22.79%,29.84%,188.23%,Upgrade
Shares Outstanding (Basic),6,6,5,5,5,5,5,5,5,5,Upgrade
Shares Change,0.63%,12.21%,0.42%,0.66%,1.24%,3.57%,1.26%,0.68%,0.26%,0.14%,Upgrade
EPS (Basic),4.53,3.82,2.80,3.01,2.74,1.64,1.54,1.21,0.99,0.76,Upgrade
EPS (Diluted),4.47,3.76,2.77,2.97,2.68,1.58,1.47,1.15,0.95,0.75,Upgrade
EPS Growth,18.88%,35.74%,-6.73%,10.82%,69.62%,7.48%,27.83%,21.05%,26.67%,188.46%,Upgrade
Free Cash Flow Per Share,9.28,-1.55,4.79,2.85,2.39,2.22,1.77,1.25,1.13,2.20,Upgrade
Dividend Per Share,0.640,0.560,0.360,0.460,0.360,0.280,0.100,-,-,-,Upgrade
Dividend Growth,14.29%,55.56%,-21.74%,27.78%,28.57%,180.00%,-,-,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,52.26%,52.25%,45.67%,48.38%,46.69%,43.53%,39.55%,34.02%,30.48%,24.16%,Upgrade
Profit Margin,38.74%,38.53%,33.14%,35.10%,34.15%,22.99%,24.17%,20.76%,18.46%,15.75%,Upgrade
Free Cash Flow Margin,79.57%,-16.55%,56.84%,33.30%,29.89%,31.62%,28.04%,21.62%,21.19%,45.33%,Upgrade
Effective Tax Rate,25.86%,26.25%,27.45%,27.45%,26.84%,47.18%,38.90%,38.98%,39.44%,38.71%,Upgrade
EBITDA,37.57,30.16,21.38,22.77,20.17,16.53,13.31,10.69,9.13,7.01,Upgrade
EBITDA Margin,55.04%,55.31%,48.93%,51.53%,49.23%,46.41%,43.03%,38.13%,35.57%,30.24%,Upgrade
Depreciation & Amortization,1.9,1.67,1.42,1.39,1.04,1.03,1.08,1.15,1.31,1.41,Upgrade
EBIT,35.67,28.49,19.95,21.38,19.13,15.51,12.23,9.54,7.82,5.6,Upgrade
EBIT Margin,52.26%,52.25%,45.67%,48.38%,46.69%,43.53%,39.55%,34.02%,30.48%,24.16%,Upgrade
