Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Revenue,254.4,193.62,180.21,170.88,163.02,134.97,108.81,88.22,75.73,64.44,Upgrade
Revenue Growth (YoY),31.39%,7.44%,5.46%,4.83%,20.78%,24.03%,23.35%,16.49%,17.51%,32.43%,Upgrade
Gross Profit,254.4,193.62,180.21,170.88,163.02,134.97,108.81,88.22,75.73,64.44,Upgrade
Selling & Marketing,0.81,0,0,0.84,0.82,0.88,0.85,0.59,0.42,0.37,Upgrade
General & Administrative,48.61,45.05,41.97,41.5,37.02,32.26,28.08,22.67,19.63,17.78,Upgrade
Operating Income,226.22,158.99,136.97,173.49,139.63,108.38,78.43,61.08,50.19,39.22,Upgrade
Interest Income,294.38,211.04,214.26,226.72,195.17,157.6,122.91,94.7,80.33,69.73,Upgrade
Interest Expense,47.02,25.16,40.11,62.08,40.94,27.9,18.73,10.86,9.34,7.73,Upgrade
Other Expense / Income,294.38,211.04,214.26,226.72,195.17,157.6,122.91,94.7,80.33,69.73,Upgrade
Pretax Income,179.2,133.83,96.86,111.41,98.7,80.48,59.7,50.23,40.85,31.49,Upgrade
Income Tax,50.35,38.59,27.39,33.04,27.71,37.09,23.33,20.49,16.26,12.29,Upgrade
Net Income,128.85,95.24,69.47,78.37,70.99,43.39,36.37,29.74,24.59,19.2,Upgrade
Net Income Growth,35.28%,37.10%,-11.36%,10.39%,63.60%,19.32%,22.28%,20.95%,28.09%,-19.58%,Upgrade
Shares Outstanding (Basic),-,15,15,15,15,14,14,13,13,13,Upgrade
Shares Outstanding (Diluted),-,15,15,15,15,14,14,14,14,13,Upgrade
Shares Change,-,-0.13%,-1.16%,0.00%,3.91%,3.61%,2.26%,0.42%,1.91%,0.88%,Upgrade
EPS (Basic),-,6.41,4.65,5.16,4.64,2.97,2.58,2.17,1.83,1.45,Upgrade
EPS (Diluted),-,6.41,4.65,5.16,4.64,2.96,2.56,2.14,1.78,1.42,Upgrade
EPS Growth,-,37.85%,-9.88%,11.21%,56.76%,15.63%,19.63%,20.22%,25.35%,-20.22%,Upgrade
Free Cash Flow Per Share,-,8.01,6.87,5.36,6.39,3.59,3.74,1.94,3.19,2.49,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,88.92%,82.11%,76.00%,101.53%,85.66%,80.30%,72.08%,69.24%,66.27%,60.86%,Upgrade
Profit Margin,50.65%,49.19%,38.55%,45.86%,43.55%,32.15%,33.42%,33.72%,32.47%,29.79%,Upgrade
Free Cash Flow Margin,56.37%,61.48%,56.75%,47.21%,59.04%,38.40%,47.77%,29.64%,55.99%,50.63%,Upgrade
Effective Tax Rate,28.10%,28.83%,28.28%,29.65%,28.07%,46.08%,39.08%,40.78%,39.79%,39.03%,Upgrade
EBITDA,228.11,160.88,138.88,174.83,140.59,109.37,79.36,61.71,50.67,39.9,Upgrade
EBITDA Margin,89.67%,83.09%,77.06%,102.31%,86.24%,81.03%,72.94%,69.95%,66.91%,61.92%,Upgrade
Depreciation & Amortization,1.89,1.9,1.91,1.34,0.95,0.99,0.93,0.62,0.48,0.69,Upgrade
EBIT,226.22,158.99,136.97,173.49,139.63,108.38,78.43,61.08,50.19,39.22,Upgrade
EBIT Margin,88.92%,82.11%,76.00%,101.53%,85.66%,80.30%,72.08%,69.24%,66.27%,60.86%,Upgrade
