Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,167.19,127.16,101.92,81.38,62.9,42.97,38.92,34.93,27.87,25.53,Upgrade
Revenue Growth (YoY),31.48%,24.77%,25.24%,29.39%,46.37%,10.40%,11.42%,25.35%,9.15%,-1.38%,Upgrade
Gross Profit,167.19,127.16,101.92,81.38,62.9,42.97,38.92,34.93,27.87,25.53,Upgrade
"Selling, General & Admin",62.26,49.22,44.93,42.04,32.83,22.79,21.08,19.16,14.69,14.93,Upgrade
Other Operating Expenses,34.8,41.09,25.07,17.92,17.34,8.59,7.76,7.6,6.02,4.46,Upgrade
Operating Expenses,97.06,90.31,69.99,59.95,50.17,31.38,28.84,26.76,20.7,19.39,Upgrade
Operating Income,70.13,36.85,31.92,21.43,12.73,11.59,10.08,8.17,7.16,6.14,Upgrade
Other Expense / Income,2.79,0.8,0.58,-,-,-,-,-,-,-,Upgrade
Pretax Income,67.35,36.05,31.34,21.43,12.73,11.59,10.08,8.17,7.16,6.14,Upgrade
Income Tax,12.54,6.73,5.13,3.73,2.13,4.5,2.28,1.64,1.46,1.2,Upgrade
Net Income,54.81,29.32,26.21,17.7,10.6,7.09,7.8,6.53,5.7,4.94,Upgrade
Preferred Dividends,0,0,0,0,0.1,0,0,0.49,0.35,0.32,Upgrade
Net Income Common,54.81,29.32,26.21,17.7,10.49,7.09,7.8,6.04,5.35,4.62,Upgrade
Net Income Growth,86.93%,11.87%,48.07%,68.68%,48.03%,-9.16%,29.25%,12.84%,15.92%,4.03%,Upgrade
Shares Outstanding (Basic),16,11,8,8,8,4,4,4,3,3,Upgrade
Shares Outstanding (Diluted),16,11,8,-,-,-,-,-,-,-,Upgrade
Shares Change,47.28%,28.15%,-0.42%,0.25%,99.42%,0.20%,0.15%,20.84%,0.10%,0.14%,Upgrade
EPS (Basic),3.44,2.71,3.11,2.09,1.48,1.67,1.85,1.47,1.53,1.32,Upgrade
EPS (Diluted),3.44,2.71,3.11,2.09,1.48,1.67,1.85,1.47,1.53,1.32,Upgrade
EPS Growth,26.94%,-12.86%,48.80%,41.22%,-11.38%,-9.73%,25.85%,-3.92%,15.91%,3.94%,Upgrade
Free Cash Flow Per Share,3.52,5.78,1.24,0.61,0.24,1.70,4.98,2.77,2.19,2.89,Upgrade
Dividend Per Share,0.800,0.840,0.770,0.790,0.450,0.770,0.680,0.440,0.450,0.250,Upgrade
Dividend Growth,-4.76%,9.09%,-2.53%,75.56%,-41.56%,13.24%,54.55%,-2.22%,80.00%,0%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,41.95%,28.98%,31.32%,26.33%,20.23%,26.97%,25.90%,23.39%,25.70%,24.05%,Upgrade
Profit Margin,32.78%,23.06%,25.72%,21.75%,16.68%,16.50%,20.05%,17.29%,19.20%,18.08%,Upgrade
Free Cash Flow Margin,33.47%,49.12%,10.25%,6.41%,3.22%,16.80%,54.14%,33.53%,27.49%,39.54%,Upgrade
Effective Tax Rate,18.62%,18.67%,16.37%,17.39%,16.73%,38.83%,22.59%,20.12%,20.41%,19.56%,Upgrade
EBITDA,75.58,42.43,37.79,27.5,16.34,13.16,11.87,9.76,8.46,7.43,Upgrade
EBITDA Margin,45.20%,33.36%,37.08%,33.79%,25.99%,30.62%,30.48%,27.93%,30.36%,29.10%,Upgrade
Depreciation & Amortization,8.23,6.37,6.45,6.07,3.62,1.57,1.78,1.59,1.3,1.29,Upgrade
EBIT,67.35,36.05,31.34,21.43,12.73,11.59,10.08,8.17,7.16,6.14,Upgrade
EBIT Margin,40.28%,28.35%,30.75%,26.33%,20.23%,26.97%,25.90%,23.39%,25.70%,24.05%,Upgrade
