Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Revenue,52,48.54,43.01,43.35,48.05,40.23,35.55,33.93,35.05,32,Upgrade
Revenue Growth (YoY),7.13%,12.86%,-0.78%,-9.79%,19.45%,13.16%,4.80%,-3.20%,9.51%,17.90%,Upgrade
Gross Profit,52,48.54,43.01,43.35,48.05,40.23,35.55,33.93,35.05,32,Upgrade
"Selling, General & Admin",34.72,32.46,31.51,29.7,28.51,25.99,21.89,19.53,17.04,19.19,Upgrade
Other Operating Expenses,0.87,0.91,1,0.72,0.95,0.82,1.06,0.35,1.47,1.21,Upgrade
Operating Expenses,35.59,33.37,32.51,30.42,29.46,26.81,22.95,19.88,18.5,20.4,Upgrade
Operating Income,16.41,15.17,10.5,12.93,18.59,13.42,12.6,14.05,16.54,11.6,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,0.68,Upgrade
Pretax Income,16.41,15.17,10.5,12.93,18.59,13.42,12.6,14.05,16.54,10.92,Upgrade
Income Tax,3.17,2.93,1.94,2.56,3.69,4.94,3.71,4.89,5.86,-13.54,Upgrade
Net Income,13.24,12.25,8.56,10.37,14.9,8.48,8.89,9.16,10.69,24.47,Upgrade
Net Income Growth,8.09%,43.16%,-17.48%,-30.40%,75.72%,-4.64%,-2.93%,-14.29%,-56.32%,801.77%,Upgrade
Shares Outstanding (Basic),9,9,10,10,10,10,12,14,15,17,Upgrade
Shares Outstanding (Diluted),9,9,10,10,10,10,12,14,15,17,Upgrade
Shares Change,-3.73%,-3.12%,-3.15%,-3.34%,-0.13%,-13.23%,-12.11%,-8.07%,-10.37%,-5.96%,Upgrade
EPS (Basic),1.47,1.31,0.88,1.04,1.44,0.82,0.75,0.67,0.72,1.47,Upgrade
EPS (Diluted),1.45,1.29,0.88,1.03,1.43,0.81,0.74,0.67,0.71,1.46,Upgrade
EPS Growth,12.40%,46.59%,-14.56%,-27.97%,76.54%,9.46%,10.45%,-5.63%,-51.37%,873.33%,Upgrade
Free Cash Flow Per Share,3.01,1.76,1.00,1.01,1.58,0.90,1.30,1.10,1.25,0.92,Upgrade
Dividend Per Share,0.480,0.440,0.400,0.350,0.310,0.270,0.240,0.240,0.200,0.120,Upgrade
Dividend Growth,9.09%,10.00%,14.29%,12.90%,14.81%,12.50%,0%,20.00%,66.67%,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,31.56%,31.26%,24.41%,29.83%,38.69%,33.36%,35.45%,41.41%,47.20%,36.25%,Upgrade
Profit Margin,25.46%,25.23%,19.89%,23.92%,31.01%,21.08%,25.01%,27.00%,30.49%,76.44%,Upgrade
Free Cash Flow Margin,52.09%,33.82%,22.53%,23.30%,33.98%,23.09%,43.42%,44.02%,52.43%,47.46%,Upgrade
Effective Tax Rate,19.31%,19.28%,18.50%,19.81%,19.86%,36.82%,29.45%,34.79%,35.40%,-124.00%,Upgrade
EBITDA,18.56,17.33,12.67,14.77,20.22,14.68,13.68,14.86,17.3,11.72,Upgrade
EBITDA Margin,35.70%,35.71%,29.45%,34.07%,42.08%,36.50%,38.48%,43.79%,49.36%,36.62%,Upgrade
Depreciation & Amortization,2.15,2.16,2.17,1.84,1.63,1.26,1.08,0.81,0.76,0.8,Upgrade
EBIT,16.41,15.17,10.5,12.93,18.59,13.42,12.6,14.05,16.54,10.92,Upgrade
EBIT Margin,31.56%,31.26%,24.41%,29.83%,38.69%,33.36%,35.45%,41.41%,47.20%,34.13%,Upgrade
