Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,264.76,268.7,200.77,219.53,212.93,206.87,205.78,200,191,199.36,Upgrade
Revenue Growth (YoY),-1.47%,33.83%,-8.55%,3.10%,2.93%,0.53%,2.89%,4.71%,-4.20%,0.01%,Upgrade
Gross Profit,264.76,268.7,200.77,219.53,212.93,206.87,205.78,200,191,199.36,Upgrade
"Selling, General & Admin",127.88,129.91,119.59,113.1,106.77,103.43,103.92,97.71,100.56,108.58,Upgrade
Other Operating Expenses,38.1,33.14,32.15,28.51,27.91,27.64,28.6,29.33,29.6,30.96,Upgrade
Operating Expenses,165.99,163.05,151.74,141.6,134.68,131.07,132.52,127.04,130.16,139.54,Upgrade
Operating Income,98.77,105.65,49.03,77.93,78.24,75.8,73.27,72.96,60.84,59.83,Upgrade
Pretax Income,98.77,105.65,49.03,77.93,78.24,75.8,73.27,72.96,60.84,59.83,Upgrade
Income Tax,24.84,25.76,11.76,19.61,18.76,34.6,26.27,27.09,20.39,-112.25,Upgrade
Net Income,73.93,79.89,37.27,58.32,59.49,41.2,46.99,45.87,40.45,172.08,Upgrade
Net Income Growth,-7.47%,114.35%,-36.09%,-1.96%,44.37%,-12.32%,2.45%,13.39%,-76.49%,262.87%,Upgrade
Shares Outstanding (Basic),27,28,28,28,29,30,31,31,36,42,Upgrade
Shares Change,-2.64%,-0.75%,-0.69%,-2.73%,-3.17%,-2.28%,-1.60%,-12.74%,-14.70%,0.55%,Upgrade
EPS (Basic),2.70,2.85,1.33,2.05,2.02,1.36,1.52,1.42,1.08,4.10,Upgrade
EPS (Diluted),2.68,2.83,1.32,2.03,2.01,1.34,1.50,1.40,1.07,4.07,Upgrade
EPS Growth,-5.30%,114.39%,-34.98%,1.00%,50.00%,-10.67%,7.14%,30.84%,-73.71%,260.18%,Upgrade
Free Cash Flow Per Share,3.51,3.16,1.80,2.29,3.44,3.00,2.43,2.19,1.82,1.86,Upgrade
Dividend Per Share,1.040,0.960,0.920,0.900,0.820,0.700,0.600,0.820,0.360,0.160,Upgrade
Dividend Growth,8.33%,4.35%,2.22%,9.76%,17.14%,16.67%,-26.83%,127.78%,125.00%,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,37.31%,39.32%,24.42%,35.50%,36.75%,36.64%,35.60%,36.48%,31.85%,30.01%,Upgrade
Profit Margin,27.92%,29.73%,18.57%,26.57%,27.94%,19.92%,22.84%,22.93%,21.18%,86.31%,Upgrade
Free Cash Flow Margin,36.14%,32.87%,25.30%,29.61%,47.09%,43.63%,36.39%,34.34%,34.25%,39.25%,Upgrade
Effective Tax Rate,25.15%,24.38%,23.98%,25.16%,23.97%,45.64%,35.86%,37.13%,33.51%,-187.62%,Upgrade
EBITDA,106.93,116.1,61.42,86.81,88.4,87.2,87.06,85.69,72.02,73.25,Upgrade
EBITDA Margin,40.39%,43.21%,30.59%,39.54%,41.52%,42.15%,42.30%,42.84%,37.71%,36.74%,Upgrade
Depreciation & Amortization,8.16,10.45,12.39,8.88,10.15,11.4,13.79,12.73,11.17,13.43,Upgrade
EBIT,98.77,105.65,49.03,77.93,78.24,75.8,73.27,72.96,60.84,59.83,Upgrade
EBIT Margin,37.31%,39.32%,24.42%,35.50%,36.75%,36.64%,35.60%,36.48%,31.85%,30.01%,Upgrade
