Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Revenue,161.81,176.29,128.54,126.57,116.75,119.12,112.74,89.62,84.16,83.76,Upgrade
Revenue Growth (YoY),-8.21%,37.15%,1.55%,8.41%,-1.99%,5.66%,25.81%,6.48%,0.49%,13.27%,Upgrade
Gross Profit,161.81,176.29,128.54,126.57,116.75,119.12,112.74,89.62,84.16,83.76,Upgrade
"Selling, General & Admin",66.51,68.51,68.32,63.45,55.64,57.09,60.55,45.03,41.13,42.9,Upgrade
Other Operating Expenses,10.44,10.65,10.19,10.1,11.4,10.28,12.4,13.08,10.92,10.97,Upgrade
Operating Expenses,76.95,79.16,78.51,73.55,67.04,67.38,72.95,58.11,52.04,53.87,Upgrade
Operating Income,84.86,97.13,50.03,53.02,49.71,51.75,39.8,31.51,32.12,29.88,Upgrade
Pretax Income,84.86,97.13,50.03,53.02,49.71,51.75,39.8,31.51,32.12,29.88,Upgrade
Income Tax,23.74,26.47,13.04,12.79,9.63,26.98,13.67,11.98,11.86,10.74,Upgrade
Net Income,61.12,70.65,36.99,40.24,40.08,24.77,26.13,19.53,20.27,19.15,Upgrade
Net Income Growth,-13.50%,91.02%,-8.07%,0.39%,61.82%,-5.21%,33.79%,-3.63%,5.84%,19.44%,Upgrade
Shares Outstanding (Basic),46,48,49,47,46,45,44,42,49,55,Upgrade
Shares Outstanding (Diluted),46,49,49,47,47,47,46,43,50,56,Upgrade
Shares Change,-4.75%,-0.06%,3.44%,0.12%,0.49%,2.53%,5.15%,-13.10%,-9.95%,0.81%,Upgrade
EPS (Basic),1.32,1.46,0.76,0.86,0.87,0.55,0.59,0.46,0.41,0.35,Upgrade
EPS (Diluted),1.32,1.45,0.76,0.85,0.85,0.53,0.57,0.45,0.41,0.34,Upgrade
EPS Growth,-8.97%,90.79%,-10.59%,0%,60.38%,-7.02%,26.67%,9.76%,20.59%,17.24%,Upgrade
Free Cash Flow Per Share,1.75,1.30,1.07,1.02,1.10,0.92,0.83,0.77,0.52,0.51,Upgrade
Dividend Per Share,0.520,0.500,0.440,0.430,0.400,0.340,0.310,0.280,0.260,0.490,Upgrade
Dividend Growth,4.00%,13.64%,2.33%,7.50%,17.65%,9.68%,10.71%,7.69%,-46.94%,469.77%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,52.44%,55.10%,38.92%,41.89%,42.58%,43.44%,35.30%,35.16%,38.17%,35.68%,Upgrade
Profit Margin,37.77%,40.08%,28.78%,31.79%,34.33%,20.79%,23.18%,21.79%,24.08%,22.86%,Upgrade
Free Cash Flow Margin,50.00%,35.81%,40.58%,37.55%,43.48%,34.89%,32.65%,36.18%,30.08%,32.97%,Upgrade
Effective Tax Rate,27.98%,27.26%,26.06%,24.12%,19.38%,52.14%,34.34%,38.01%,36.91%,35.93%,Upgrade
EBITDA,93.3,105.61,58.72,61.93,53.06,55.36,43.83,35.1,36.18,33.96,Upgrade
EBITDA Margin,57.66%,59.91%,45.68%,48.93%,45.44%,46.47%,38.88%,39.17%,42.99%,40.54%,Upgrade
Depreciation & Amortization,8.45,8.48,8.69,8.9,3.35,3.62,4.04,3.6,4.06,4.07,Upgrade
EBIT,84.86,97.13,50.03,53.02,49.71,51.75,39.8,31.51,32.12,29.88,Upgrade
EBIT Margin,52.44%,55.10%,38.92%,41.89%,42.58%,43.44%,35.30%,35.16%,38.17%,35.68%,Upgrade
