Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"1,460.65","1,462.14","1,198.52","1,295.56","1,282.47","1,149.7","1,090.29","1,053.73","1,027.18","1,017.41",Upgrade
Revenue Growth (YoY),-0.10%,22.00%,-7.49%,1.02%,11.55%,5.45%,3.47%,2.59%,0.96%,0.51%,Upgrade
Gross Profit,"1,460.65","1,462.14","1,198.52","1,295.56","1,282.47","1,149.7","1,090.29","1,053.73","1,027.18","1,017.41",Upgrade
"Selling, General & Admin",664.45,630.5,615.62,601.45,573.55,551.62,532.91,503.65,486.41,467.62,Upgrade
Other Operating Expenses,184.33,175.41,152.75,165.95,164.27,192.73,156.32,172.84,170.46,161.05,Upgrade
Operating Expenses,848.78,805.9,768.38,767.4,737.82,744.34,689.23,676.49,656.87,628.67,Upgrade
Operating Income,611.87,656.24,430.15,528.16,544.65,405.36,401.06,377.25,370.31,388.74,Upgrade
Other Expense / Income,-8.89,-20.23,-11.2,-2.15,5.16,-24.53,1.52,-3.08,-13.09,4.58,Upgrade
Pretax Income,620.76,676.48,441.35,530.31,539.49,429.89,399.54,380.32,383.4,384.16,Upgrade
Income Tax,132.36,145.71,87.29,109.07,105.95,110.51,124.15,116.59,121.65,123.2,Upgrade
Net Income,488.4,530.77,354.06,421.23,433.54,319.38,275.39,263.73,261.75,260.96,Upgrade
Preferred Dividends,0,0,11.97,9,9,9,9,9,4.05,0,Upgrade
Net Income Common,488.4,530.77,342.09,412.23,424.54,310.38,266.39,254.73,257.7,260.96,Upgrade
Net Income Growth,-7.98%,55.15%,-17.01%,-2.90%,36.78%,16.51%,4.58%,-1.15%,-1.25%,-3.11%,Upgrade
Shares Outstanding (Basic),125,122,117,113,112,112,112,113,117,122,Upgrade
Shares Change,2.74%,4.15%,3.94%,1.02%,-0.46%,0.21%,-0.89%,-3.60%,-4.33%,-0.41%,Upgrade
EPS (Basic),3.86,4.12,2.64,3.10,3.28,2.50,2.27,2.22,2.16,2.13,Upgrade
EPS (Diluted),3.85,4.11,2.64,3.10,3.27,2.50,2.26,2.21,2.15,2.13,Upgrade
EPS Growth,-6.33%,55.68%,-14.70%,-5.26%,30.94%,10.54%,2.13%,2.79%,1.18%,-1.80%,Upgrade
Free Cash Flow Per Share,3.97,4.51,5.06,4.19,4.78,3.56,3.94,2.35,2.75,2.79,Upgrade
Dividend Per Share,1.022,1.000,1.029,0.990,0.895,0.827,0.787,0.750,0.714,0.504,Upgrade
Dividend Growth,2.20%,-2.82%,3.94%,10.61%,8.22%,5.08%,4.93%,5.04%,41.67%,2.86%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,41.89%,44.88%,35.89%,40.77%,42.47%,35.26%,36.78%,35.80%,36.05%,38.21%,Upgrade
Profit Margin,33.44%,36.30%,28.54%,31.82%,33.10%,27.00%,24.43%,24.17%,25.09%,25.65%,Upgrade
Free Cash Flow Margin,34.04%,37.61%,49.46%,36.45%,41.54%,34.70%,40.41%,25.13%,31.39%,33.56%,Upgrade
Effective Tax Rate,21.32%,21.54%,19.78%,20.57%,19.64%,25.71%,31.07%,30.66%,31.73%,32.07%,Upgrade
EBITDA,667.61,721.34,485.12,571.45,578.17,469.62,440.47,423.12,425.71,426.1,Upgrade
EBITDA Margin,45.71%,49.33%,40.48%,44.11%,45.08%,40.85%,40.40%,40.15%,41.44%,41.88%,Upgrade
Depreciation & Amortization,46.86,44.87,43.77,41.15,38.68,39.73,40.93,42.8,42.3,41.94,Upgrade
EBIT,620.76,676.48,441.35,530.31,539.49,429.89,399.54,380.32,383.4,384.16,Upgrade
EBIT Margin,42.50%,46.27%,36.82%,40.93%,42.07%,37.39%,36.65%,36.09%,37.33%,37.76%,Upgrade
