Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,251.64,228.38,226.6,231.1,201.08,186.73,173.38,175.46,172.27,176.4,Upgrade
Revenue Growth (YoY),10.18%,0.78%,-1.95%,14.93%,7.69%,7.70%,-1.19%,1.85%,-2.34%,20.29%,Upgrade
Gross Profit,251.64,228.38,226.6,231.1,201.08,186.73,173.38,175.46,172.27,176.4,Upgrade
"Selling, General & Admin",89.58,84.03,82.74,84.88,73.76,71,70.75,66.82,72.55,73.2,Upgrade
Other Operating Expenses,34.73,33.15,32.55,32.74,39.31,24.98,25.42,26.13,22.49,29.71,Upgrade
Operating Expenses,124.3,117.19,115.29,117.61,113.07,95.98,96.16,92.95,95.04,102.91,Upgrade
Operating Income,127.33,111.19,111.31,113.49,88.02,90.75,77.21,82.51,77.23,73.49,Upgrade
Pretax Income,127.33,111.19,111.31,113.49,88.02,90.75,77.21,82.51,77.23,73.49,Upgrade
Income Tax,25.26,23.11,21.72,24.14,18.02,36.44,25.08,28.41,24.27,25.28,Upgrade
Net Income,102.07,88.08,89.6,89.35,70,54.31,52.13,54.1,52.96,48.22,Upgrade
Net Income Growth,15.88%,-1.69%,0.27%,27.64%,28.89%,4.19%,-3.64%,2.14%,9.85%,23.80%,Upgrade
Shares Outstanding (Basic),15,15,16,16,15,15,15,15,15,16,Upgrade
Shares Outstanding (Diluted),15,15,16,16,15,15,15,15,15,16,Upgrade
Shares Change,-3.47%,-3.68%,-2.07%,5.79%,0.02%,3.51%,-1.70%,-2.05%,-1.40%,6.16%,Upgrade
EPS (Basic),6.81,5.67,5.55,5.43,4.50,3.49,3.46,3.54,3.40,3.07,Upgrade
EPS (Diluted),6.80,5.66,5.55,5.42,4.49,3.48,3.45,3.53,3.38,3.04,Upgrade
EPS Growth,20.14%,1.98%,2.40%,20.71%,29.02%,0.87%,-2.27%,4.44%,11.18%,16.48%,Upgrade
Free Cash Flow Per Share,7.67,6.46,5.30,6.19,4.62,4.71,4.01,2.97,3.31,4.40,Upgrade
Dividend Per Share,2.450,2.320,2.280,2.160,1.910,1.750,1.710,1.660,1.570,1.460,Upgrade
Dividend Growth,5.60%,1.75%,5.56%,13.09%,9.14%,2.34%,3.01%,5.73%,7.53%,4.29%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,50.60%,48.69%,49.12%,49.11%,43.77%,48.60%,44.53%,47.02%,44.83%,41.66%,Upgrade
Profit Margin,40.56%,38.57%,39.54%,38.66%,34.81%,29.09%,30.07%,30.83%,30.74%,27.33%,Upgrade
Free Cash Flow Margin,45.25%,43.49%,37.39%,43.67%,35.44%,38.89%,34.50%,25.58%,29.62%,38.79%,Upgrade
Effective Tax Rate,19.84%,20.79%,19.51%,21.27%,20.47%,40.15%,32.49%,34.44%,31.43%,34.39%,Upgrade
EBITDA,132.66,117.03,117.1,118.49,93.1,96.63,83.45,84.01,78.67,67.95,Upgrade
EBITDA Margin,52.72%,51.24%,51.68%,51.27%,46.30%,51.75%,48.13%,47.88%,45.66%,38.52%,Upgrade
Depreciation & Amortization,5.33,5.83,5.79,5,5.09,5.88,6.24,1.5,1.43,-5.54,Upgrade
EBIT,127.33,111.19,111.31,113.49,88.02,90.75,77.21,82.51,77.23,73.49,Upgrade
EBIT Margin,50.60%,48.69%,49.12%,49.11%,43.77%,48.60%,44.53%,47.02%,44.83%,41.66%,Upgrade
