Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,29.43,29.07,26.47,23.89,21.51,19.24,18.23,17.05,16.72,16.96,Upgrade
Revenue Growth (YoY),1.21%,9.83%,10.80%,11.10%,11.78%,5.53%,6.94%,1.96%,-1.43%,3.33%,Upgrade
Gross Profit,29.43,29.07,26.47,23.89,21.51,19.24,18.23,17.05,16.72,16.96,Upgrade
"Selling, General & Admin",18.09,16.83,16.32,14.97,13.96,12.62,12.15,11.44,11.93,12.48,Upgrade
Other Operating Expenses,1.8,1.56,1.57,1.52,2.46,1.03,0.92,1.05,1.22,1.51,Upgrade
Operating Expenses,19.89,18.39,17.89,16.48,16.42,13.65,13.07,12.49,13.15,14,Upgrade
Operating Income,9.54,10.68,8.58,7.41,5.08,5.59,5.16,4.56,3.57,2.97,Upgrade
Pretax Income,9.54,10.68,8.58,7.41,5.08,5.59,5.16,4.56,3.57,2.97,Upgrade
Income Tax,0.88,1.23,0.63,0.6,0.8,2.04,1.58,1.33,0.92,0.36,Upgrade
Net Income,8.66,9.45,7.95,6.81,4.28,3.55,3.58,3.22,2.65,2.61,Upgrade
Net Income Growth,-8.40%,18.84%,16.78%,59.04%,20.76%,-0.95%,11.04%,21.61%,1.49%,8.92%,Upgrade
Shares Outstanding (Basic),6,6,6,6,6,5,5,5,5,5,Upgrade
Shares Change,-3.92%,-,0.29%,3.77%,5.66%,0.18%,0.89%,0.06%,0.22%,-0.17%,Upgrade
EPS (Basic),1.50,1.62,1.39,1.19,0.82,0.71,0.72,0.65,0.54,0.53,Upgrade
EPS (Diluted),1.50,1.62,1.39,1.19,0.82,0.71,0.71,0.64,0.53,0.53,Upgrade
EPS Growth,-7.41%,16.55%,16.81%,45.12%,15.49%,0%,10.94%,20.75%,0%,10.42%,Upgrade
Free Cash Flow Per Share,1.41,1.34,1.15,1.23,0.86,0.70,0.35,0.55,0.72,1.09,Upgrade
Dividend Per Share,0.775,0.685,0.570,0.545,0.570,0.510,0.470,0.420,0.330,0.290,Upgrade
Dividend Growth,13.14%,20.18%,4.59%,-4.39%,11.76%,8.51%,11.90%,27.27%,13.79%,-30.95%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,32.41%,36.74%,32.42%,31.01%,23.63%,29.06%,28.30%,26.74%,21.38%,17.50%,Upgrade
Profit Margin,29.42%,32.51%,30.04%,28.50%,19.91%,18.43%,19.64%,18.91%,15.86%,15.40%,Upgrade
Free Cash Flow Margin,27.46%,27.64%,25.96%,30.56%,23.11%,19.67%,10.53%,17.39%,23.16%,34.50%,Upgrade
Effective Tax Rate,9.22%,11.52%,7.33%,8.08%,15.74%,36.57%,30.62%,29.27%,25.83%,11.99%,Upgrade
EBITDA,10.7,11.97,9.89,8.6,6.1,6.51,5.99,5.57,4.67,4.09,Upgrade
EBITDA Margin,36.36%,41.19%,37.36%,35.99%,28.36%,33.86%,32.86%,32.68%,27.92%,24.12%,Upgrade
Depreciation & Amortization,1.16,1.29,1.31,1.19,1.02,0.92,0.83,1.01,1.09,1.12,Upgrade
EBIT,9.54,10.68,8.58,7.41,5.08,5.59,5.16,4.56,3.57,2.97,Upgrade
EBIT Margin,32.41%,36.74%,32.42%,31.01%,23.63%,29.06%,28.30%,26.74%,21.38%,17.50%,Upgrade
