Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"49,610.7","47,702","42,658.1","39,022.3","31,979","26,839","23,441.4","20,853.8","19,391.4","18,170.9",Upgrade
Revenue Growth (YoY),4.00%,11.82%,9.32%,22.02%,19.15%,14.49%,12.41%,7.54%,6.72%,6.36%,Upgrade
Cost of Revenue,"38,122.7","33,627.6","26,199.2","25,470.5","21,721","18,808","16,879.6","14,342","13,306.2","12,472.4",Upgrade
Gross Profit,"11,488","14,074.4","16,458.9","13,551.8","10,258","8,031","6,561.8","6,511.8","6,085.2","5,698.5",Upgrade
"Selling, General & Admin","9,776.6","9,367.5","8,843.2","7,998.3","6,769.5","5,605.6","4,835.8","4,363.9","3,991.1","3,802.7",Upgrade
Other Operating Expenses,545.8,278.3,225.5,203.5,158.4,133.4,114.4,100.3,69.8,57.6,Upgrade
Operating Expenses,"10,322.4","9,645.8","9,068.7","8,201.8","6,927.9","5,739","4,950.2","4,464.2","4,060.9","3,860.3",Upgrade
Operating Income,"1,165.6","4,428.6","7,390.2","5,350","3,330.1","2,292","1,611.6","2,047.6","2,024.3","1,838.2",Upgrade
Interest Expense / Income,243.5,218.6,217,189.7,166.5,153.1,140.9,136,116.9,118.2,Upgrade
Other Expense / Income,-,-,-,9.7,5.7,5.9,26.2,32.9,-,-,Upgrade
Pretax Income,922.1,"4,210","7,173.2","5,150.6","3,157.9","2,133","1,444.5","1,878.7","1,907.4","1,720",Upgrade
Income Tax,200.6,859.1,"1,468.6","1,180.3",542.6,540.8,413.5,611.1,626.4,554.6,Upgrade
Net Income,721.5,"3,350.9","5,704.6","3,970.3","2,615.3","1,592.2","1,031","1,267.6","1,281","1,165.4",Upgrade
Preferred Dividends,26.9,26.9,26.9,26.9,21.4,0,0,0,0,0,Upgrade
Net Income Common,694.6,"3,324","5,677.7","3,943.4","2,593.9","1,592.2","1,031","1,267.6","1,281","1,165.4",Upgrade
Net Income Growth,-79.10%,-41.46%,43.98%,52.03%,62.91%,54.43%,-18.67%,-1.05%,9.92%,29.16%,Upgrade
Shares Outstanding (Basic),584,585,585,584,582,581,582,586,591,599,Upgrade
Shares Outstanding (Diluted),587,587,588,587,587,586,585,589,595,604,Upgrade
Shares Change,-,-0.09%,0.07%,0.09%,0.17%,0.12%,-0.71%,-0.94%,-1.46%,-0.69%,Upgrade
EPS (Basic),1.19,5.69,9.71,6.75,4.45,2.74,1.77,2.16,2.17,1.95,Upgrade
EPS (Diluted),1.18,5.66,9.66,6.72,4.42,2.72,1.76,2.15,2.15,1.93,Upgrade
EPS Growth,-79.15%,-41.41%,43.75%,52.04%,62.50%,54.55%,-18.14%,0%,11.40%,30.41%,Upgrade
Free Cash Flow Per Share,11.28,12.98,11.46,10.19,10.35,6.23,4.34,3.71,2.75,2.94,Upgrade
Dividend Per Share,0.400,6.400,2.650,2.814,1.125,0.681,0.888,0.686,1.493,0.284,Upgrade
Dividend Growth,-93.75%,141.51%,-5.83%,150.13%,65.20%,-23.31%,29.45%,-54.05%,425.70%,-79.82%,Upgrade
Gross Margin,23.16%,29.50%,38.58%,34.73%,32.08%,29.92%,27.99%,31.23%,31.38%,31.36%,Upgrade
Operating Margin,2.35%,9.28%,17.32%,13.71%,10.41%,8.54%,6.88%,9.82%,10.44%,10.12%,Upgrade
Profit Margin,1.40%,6.97%,13.31%,10.11%,8.11%,5.93%,4.40%,6.08%,6.61%,6.41%,Upgrade
Free Cash Flow Margin,13.29%,15.90%,15.72%,15.25%,18.85%,13.47%,10.77%,10.42%,8.37%,9.70%,Upgrade
Effective Tax Rate,21.75%,20.41%,20.47%,22.92%,17.18%,25.35%,28.63%,32.53%,32.84%,32.24%,Upgrade
EBITDA,"1,502.2","4,766","7,722","5,646.4","3,586.8","2,522.2","1,784.9","2,165.2","2,121.4","1,939.5",Upgrade
EBITDA Margin,3.03%,9.99%,18.10%,14.47%,11.22%,9.40%,7.61%,10.38%,10.94%,10.67%,Upgrade
Depreciation & Amortization,336.6,337.4,331.8,306.1,262.4,236.1,199.5,150.5,97.1,101.3,Upgrade
EBIT,"1,165.6","4,428.6","7,390.2","5,340.3","3,324.4","2,286.1","1,585.4","2,014.7","2,024.3","1,838.2",Upgrade
EBIT Margin,2.35%,9.28%,17.32%,13.69%,10.40%,8.52%,6.76%,9.66%,10.44%,10.12%,Upgrade
