Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Revenue,114.54,111.14,86.85,94.65,97.07,64.72,38.22,37.23,32.34,28.59,Upgrade
Revenue Growth (YoY),3.06%,27.96%,-8.23%,-2.49%,49.97%,69.33%,2.65%,15.14%,13.13%,-8.18%,Upgrade
Gross Profit,114.54,111.14,86.85,94.65,97.07,64.72,38.22,37.23,32.34,28.59,Upgrade
"Selling, General & Admin",70.38,53.69,51.99,39.18,41.05,29.88,17.29,17.4,15.5,14.1,Upgrade
Other Operating Expenses,21.89,17.72,15.75,17.41,12.71,19.27,5.52,5.88,5.6,5.2,Upgrade
Operating Expenses,92.27,71.4,67.74,56.59,53.76,49.15,22.82,23.28,21.1,19.29,Upgrade
Operating Income,22.28,39.74,19.11,38.05,43.31,15.57,15.41,13.96,11.24,9.29,Upgrade
Other Expense / Income,-,-0.29,-10.79,-1.19,-,-,-,-,-,-,Upgrade
Pretax Income,22.28,40.03,29.9,39.24,43.31,15.57,15.41,13.96,11.24,9.29,Upgrade
Income Tax,4.54,8.79,6.61,6.08,9.61,13.15,5.1,4.67,3.75,3.04,Upgrade
Net Income,17.74,31.25,23.29,33.17,33.69,2.43,10.31,9.29,7.48,6.26,Upgrade
Net Income Growth,-43.23%,34.19%,-29.79%,-1.56%,1289.32%,-76.48%,11.01%,24.13%,19.57%,-4.73%,Upgrade
Shares Outstanding (Basic),25,25,24,24,24,24,12,12,12,12,Upgrade
Shares Change,0.36%,0.85%,0.77%,0.54%,0.57%,95.05%,0.49%,0.05%,5.22%,0.00%,Upgrade
EPS (Basic),0.72,1.28,0.96,1.38,1.40,0.13,0.84,0.76,0.63,0.54,Upgrade
EPS (Diluted),0.72,1.27,0.96,1.36,1.39,0.13,0.83,0.75,0.63,0.54,Upgrade
EPS Growth,-43.31%,32.29%,-29.41%,-2.16%,969.23%,-84.34%,10.67%,19.05%,16.67%,-5.26%,Upgrade
Free Cash Flow Per Share,-0.04,-0.12,-0.15,1.48,1.73,0.97,1.46,0.98,0.87,0.47,Upgrade
Dividend Per Share,0.400,0.400,0.400,0.360,0.320,0.320,0.320,0.520,0.600,0.250,Upgrade
Dividend Growth,0%,0%,11.11%,12.50%,0%,0%,-38.46%,-13.33%,140.00%,2.04%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,19.45%,35.76%,22.01%,40.21%,44.61%,24.06%,40.31%,37.48%,34.75%,32.51%,Upgrade
Profit Margin,15.49%,28.12%,26.81%,35.04%,34.71%,3.75%,26.98%,24.95%,23.14%,21.89%,Upgrade
Free Cash Flow Margin,-0.88%,-2.55%,-4.23%,37.68%,42.86%,35.85%,46.78%,31.99%,32.74%,18.92%,Upgrade
Effective Tax Rate,20.36%,21.94%,22.12%,15.49%,22.20%,84.43%,33.07%,33.44%,33.41%,32.67%,Upgrade
EBITDA,29.71,48.07,38.1,47.42,50.71,20.2,16.42,15.09,12.22,10.43,Upgrade
EBITDA Margin,25.94%,43.25%,43.86%,50.11%,52.24%,31.21%,42.97%,40.54%,37.79%,36.47%,Upgrade
Depreciation & Amortization,7.43,8.04,8.19,8.18,7.4,4.63,1.02,1.14,0.98,1.13,Upgrade
EBIT,22.28,40.03,29.9,39.24,43.31,15.57,15.41,13.96,11.24,9.29,Upgrade
EBIT Margin,19.45%,36.02%,34.43%,41.46%,44.61%,24.06%,40.31%,37.48%,34.75%,32.51%,Upgrade
