Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Revenue,161.2,135.71,107.61,96.6,80.29,50.57,41.66,26.32,19.39,16.57,Upgrade
Revenue Growth (YoY),18.78%,26.11%,11.40%,20.31%,58.76%,21.39%,58.31%,35.70%,17.04%,9.32%,Upgrade
Gross Profit,161.2,135.71,107.61,96.6,80.29,50.57,41.66,26.32,19.39,16.57,Upgrade
"Selling, General & Admin",87.82,72.19,59.53,48.7,48.45,34.37,30.2,21.4,15.17,11.2,Upgrade
Other Operating Expenses,18.47,19.2,17.19,14.45,10.51,4.76,2.3,1.76,1.27,2.65,Upgrade
Operating Expenses,106.29,91.39,76.72,63.15,58.96,39.13,32.5,23.17,16.44,13.85,Upgrade
Operating Income,54.91,44.32,30.89,33.45,21.34,11.44,9.16,3.15,2.95,2.72,Upgrade
Pretax Income,54.91,44.32,30.89,33.45,21.34,11.44,9.16,3.15,2.95,2.72,Upgrade
Income Tax,11.89,9.53,6.56,6.9,3.23,6.43,3.36,1.64,1.12,1.04,Upgrade
Net Income,43.02,34.79,24.33,26.55,18.1,5.02,5.8,1.51,1.83,1.68,Upgrade
Preferred Dividends,0,0,0,0,0,0.2,1.02,0.12,0.12,1.57,Upgrade
Net Income Common,43.02,34.79,24.33,26.55,18.1,4.82,4.78,1.39,1.71,0.11,Upgrade
Net Income Growth,23.66%,42.98%,-8.35%,46.66%,275.56%,0.91%,243.73%,-18.86%,1465.10%,0.99%,Upgrade
Shares Outstanding (Basic),17,16,15,14,12,9,6,4,3,2,Upgrade
Shares Outstanding (Diluted),17,16,15,14,13,9,6,4,3,-,Upgrade
Shares Change,7.47%,4.53%,6.93%,12.21%,42.35%,43.71%,42.92%,30.00%,101.22%,0.72%,Upgrade
EPS (Basic),2.57,2.23,1.63,1.90,1.46,0.56,0.82,0.35,0.58,0.08,Upgrade
EPS (Diluted),2.55,2.22,1.62,1.89,1.45,0.55,0.78,0.32,0.52,0.08,Upgrade
EPS Growth,14.86%,37.04%,-14.29%,30.34%,163.64%,-29.49%,143.75%,-38.46%,550.00%,0%,Upgrade
Free Cash Flow Per Share,2.73,2.81,1.58,1.69,1.37,-0.18,0.79,0.32,-0.39,2.69,Upgrade
Dividend Per Share,0.280,0.240,0.200,0.050,-,-,-,-,-,-,Upgrade
Dividend Growth,16.67%,20.00%,300.00%,-,-,-,-,-,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,34.06%,32.66%,28.71%,34.62%,26.57%,22.63%,21.99%,11.97%,15.21%,16.44%,Upgrade
Profit Margin,26.69%,25.64%,22.61%,27.48%,22.55%,9.53%,11.47%,5.28%,8.83%,0.66%,Upgrade
Free Cash Flow Margin,28.39%,32.28%,21.96%,24.43%,21.14%,-3.08%,11.03%,4.79%,-6.00%,26.60%,Upgrade
Effective Tax Rate,21.65%,21.50%,21.23%,20.62%,15.15%,56.18%,36.70%,52.08%,37.88%,38.29%,Upgrade
EBITDA,67.55,53.32,38.65,37.75,24.63,9.75,11.35,4.24,4.63,3.23,Upgrade
EBITDA Margin,41.91%,39.29%,35.92%,39.08%,30.67%,19.28%,27.24%,16.10%,23.85%,19.50%,Upgrade
Depreciation & Amortization,12.64,9,7.76,4.3,3.29,-1.69,2.19,1.09,1.68,0.51,Upgrade
EBIT,54.91,44.32,30.89,33.45,21.34,11.44,9.16,3.15,2.95,2.72,Upgrade
EBIT Margin,34.06%,32.66%,28.71%,34.62%,26.57%,22.63%,21.99%,11.97%,15.21%,16.44%,Upgrade
