Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"1,206.69","1,146.23","1,103.01","1,200.5","1,235.15","1,047.9",990.16,968.14,955.83,948.54,Upgrade
Revenue Growth (YoY),5.27%,3.92%,-8.12%,-2.81%,17.87%,5.83%,2.27%,1.29%,0.77%,2.08%,Upgrade
Gross Profit,"1,206.69","1,146.23","1,103.01","1,200.5","1,235.15","1,047.9",990.16,968.14,955.83,948.54,Upgrade
"Selling, General & Admin",668,636.07,639.11,704.94,691.7,618.48,605.75,592.28,571.96,574.79,Upgrade
Other Operating Expenses,79.06,73.86,92.28,89.05,130.1,90.65,83.17,91.96,107.82,105.86,Upgrade
Operating Expenses,747.06,709.92,731.39,793.99,821.8,709.13,688.92,684.25,679.78,680.65,Upgrade
Operating Income,459.63,436.31,371.62,406.51,413.35,338.77,301.24,283.89,276.05,267.89,Upgrade
Other Expense / Income,-,-,44.65,0,-,0,13.64,14.1,-,-,Upgrade
Pretax Income,459.63,436.31,326.97,406.51,413.35,338.77,287.6,269.79,276.05,267.89,Upgrade
Income Tax,93.51,85.31,20.2,79.72,79.79,109.5,87.32,81.49,85.54,79.2,Upgrade
Net Income,366.12,350.99,306.77,326.79,333.56,229.26,200.27,188.3,190.51,188.69,Upgrade
Preferred Dividends,11.5,17.11,18.36,15.2,10.78,9.35,8.9,7.16,5,5.16,Upgrade
Net Income Common,354.62,333.88,288.41,311.59,322.78,219.92,191.37,181.15,185.51,183.53,Upgrade
Net Income Growth,6.21%,15.77%,-7.44%,-3.47%,46.77%,14.92%,5.64%,-2.35%,1.08%,5.62%,Upgrade
Shares Outstanding (Basic),149,151,153,161,167,151,149,149,157,166,Upgrade
Shares Outstanding (Diluted),150,152,154,162,170,154,150,151,158,166,Upgrade
Shares Change,-0.98%,-1.08%,-5.12%,-4.60%,10.47%,2.46%,-0.43%,-4.83%,-4.55%,-3.80%,Upgrade
EPS (Basic),2.36,2.20,1.87,1.93,1.92,1.45,1.27,1.20,1.17,1.10,Upgrade
EPS (Diluted),2.34,2.18,1.86,1.91,1.89,1.42,1.26,1.19,1.16,1.10,Upgrade
EPS Growth,7.34%,17.20%,-2.62%,1.06%,33.10%,12.70%,5.88%,2.59%,5.45%,10.00%,Upgrade
Free Cash Flow Per Share,5.25,3.17,3.24,3.16,2.57,2.72,3.61,1.65,0.95,2.48,Upgrade
Dividend Per Share,0.810,0.760,0.720,0.690,0.620,0.500,0.450,0.410,0.370,0.330,Upgrade
Dividend Growth,6.58%,5.56%,4.35%,11.29%,24.00%,11.11%,9.76%,10.81%,12.12%,43.48%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,38.09%,38.06%,33.69%,33.86%,33.47%,32.33%,30.42%,29.32%,28.88%,28.24%,Upgrade
Profit Margin,29.39%,29.13%,26.15%,25.95%,26.13%,20.99%,19.33%,18.71%,19.41%,19.35%,Upgrade
Free Cash Flow Margin,64.96%,41.64%,44.91%,42.22%,34.87%,39.22%,54.28%,25.47%,15.60%,43.25%,Upgrade
Effective Tax Rate,20.34%,19.55%,6.18%,19.61%,19.30%,32.32%,30.36%,30.20%,30.99%,29.56%,Upgrade
EBITDA,504.72,482.82,377.54,464.66,461.6,385.73,333.03,316.96,326.33,317.6,Upgrade
EBITDA Margin,41.83%,42.12%,34.23%,38.71%,37.37%,36.81%,33.63%,32.74%,34.14%,33.48%,Upgrade
Depreciation & Amortization,45.09,46.51,50.57,58.15,48.25,46.97,45.43,47.17,50.28,49.71,Upgrade
EBIT,459.63,436.31,326.97,406.51,413.35,338.77,287.6,269.79,276.05,267.89,Upgrade
EBIT Margin,38.09%,38.06%,29.64%,33.86%,33.47%,32.33%,29.05%,27.87%,28.88%,28.24%,Upgrade
