Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2001
Revenue,566.91,583.83,427.54,410.83,381.11,378.7,351.5,328.66,313.93,297.71,Upgrade
Revenue Growth (YoY),-2.90%,36.56%,4.07%,7.80%,0.64%,7.74%,6.95%,4.69%,5.45%,8.83%,Upgrade
Cost of Revenue,82.93,75.89,115.08,55.24,50.04,53.34,53.14,36.33,35.47,41.25,Upgrade
Gross Profit,483.98,507.94,312.45,355.59,331.07,325.36,298.35,292.33,278.46,256.47,Upgrade
"Selling, General & Admin",263.66,243.48,212.74,191.06,179.56,166.3,158.6,158.56,150.07,141.51,Upgrade
Other Operating Expenses,4.38,4.09,4.65,4.4,4.47,4.32,4.25,6.21,6.45,8.62,Upgrade
Operating Expenses,268.04,247.57,217.4,195.46,184.03,170.61,162.84,164.78,156.52,150.12,Upgrade
Operating Income,215.94,260.37,95.06,160.13,147.04,154.75,135.51,127.55,121.94,106.34,Upgrade
Other Expense / Income,-2.52,-6.81,0.25,-15.05,-1.12,-5.11,-8.02,14.59,0.15,-2.89,Upgrade
Pretax Income,218.45,267.19,94.81,175.19,148.15,159.85,143.53,112.96,121.79,109.23,Upgrade
Income Tax,47.41,55.79,18.22,40.57,34.26,67.91,50.59,48.41,46.28,41.11,Upgrade
Net Income,171.04,211.4,76.58,134.62,113.9,91.94,92.94,64.55,75.51,68.12,Upgrade
Net Income Growth,-19.09%,176.03%,-43.11%,18.20%,23.88%,-1.07%,43.97%,-14.51%,10.85%,3.03%,Upgrade
Shares Outstanding (Basic),49,48,48,47,47,46,46,45,45,44,Upgrade
Shares Outstanding (Diluted),49,49,49,48,47,47,46,46,46,45,Upgrade
Shares Change,0.42%,0.85%,0.78%,1.93%,0.86%,1.18%,1.17%,0.56%,1.24%,1.35%,Upgrade
EPS (Basic),3.51,4.38,1.60,2.85,2.43,1.98,2.02,1.42,1.69,1.54,Upgrade
EPS (Diluted),3.47,4.31,1.57,2.79,2.40,1.96,2.00,1.41,1.65,1.51,Upgrade
EPS Growth,-19.49%,174.52%,-43.73%,16.25%,22.45%,-2.00%,41.84%,-14.55%,9.27%,1.34%,Upgrade
Free Cash Flow Per Share,1.18,4.97,1.81,2.93,1.48,1.32,2.28,1.92,1.09,1.57,Upgrade
Dividend Per Share,2.200,3.050,2.560,3.440,3.820,2.120,1.540,1.656,0.880,1.800,Upgrade
Dividend Growth,-27.87%,19.14%,-25.58%,-9.95%,80.19%,37.66%,-7.00%,88.18%,-51.11%,-24.75%,Upgrade
Gross Margin,85.37%,87.00%,73.08%,86.55%,86.87%,85.92%,84.88%,88.95%,88.70%,86.15%,Upgrade
Operating Margin,38.09%,44.60%,22.23%,38.98%,38.58%,40.86%,38.55%,38.81%,38.84%,35.72%,Upgrade
Profit Margin,30.17%,36.21%,17.91%,32.77%,29.89%,24.28%,26.44%,19.64%,24.05%,22.88%,Upgrade
Free Cash Flow Margin,10.14%,41.14%,20.28%,33.76%,18.14%,16.11%,29.81%,26.58%,15.50%,23.39%,Upgrade
Effective Tax Rate,21.70%,20.88%,19.22%,23.16%,23.12%,42.49%,35.25%,42.85%,38.00%,37.64%,Upgrade
EBITDA,235.8,283.22,111.08,190.22,161.99,171.74,147.78,119.17,128.24,117.84,Upgrade
EBITDA Margin,41.59%,48.51%,25.98%,46.30%,42.50%,45.35%,42.04%,36.26%,40.85%,39.58%,Upgrade
Depreciation & Amortization,17.35,16.03,16.27,15.03,13.84,11.89,4.25,6.21,6.45,8.62,Upgrade
EBIT,218.45,267.19,94.81,175.19,148.15,159.85,143.53,112.96,121.79,109.23,Upgrade
EBIT Margin,38.53%,45.76%,22.17%,42.64%,38.87%,42.21%,40.83%,34.37%,38.79%,36.69%,Upgrade
