Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Revenue,56.35,45.68,34.72,36.11,36.18,33.46,31.75,29.17,29.92,25.8,Upgrade
Revenue Growth (YoY),23.36%,31.55%,-3.85%,-0.20%,8.14%,5.39%,8.85%,-2.50%,15.93%,12.77%,Upgrade
Gross Profit,56.35,45.68,34.72,36.11,36.18,33.46,31.75,29.17,29.92,25.8,Upgrade
"Selling, General & Admin",26.14,25.01,17.25,17.66,17.09,16.49,16.51,17.87,13.76,13.79,Upgrade
Other Operating Expenses,9.45,7.73,6.56,6.66,6.67,6.8,6.98,7.69,5.03,6.96,Upgrade
Operating Expenses,35.6,32.73,23.82,24.32,23.76,23.28,23.49,25.56,18.79,20.75,Upgrade
Operating Income,20.75,12.95,10.91,11.79,12.42,10.17,8.26,3.61,11.13,5.05,Upgrade
Pretax Income,20.75,12.95,10.91,11.79,12.42,10.17,8.26,3.61,11.13,5.05,Upgrade
Income Tax,3.95,2.59,2.05,2.24,2.29,3.73,2.35,0.96,3.5,-4.82,Upgrade
Net Income,16.8,10.36,8.86,9.56,10.14,6.45,5.91,2.66,7.63,9.87,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,1.11,1.14,0.91,Upgrade
Net Income Common,16.8,10.36,8.86,9.56,10.14,6.45,5.91,1.54,6.49,8.96,Upgrade
Net Income Growth,62.15%,16.95%,-7.30%,-5.71%,57.18%,9.16%,283.07%,-76.25%,-27.54%,372.63%,Upgrade
Shares Outstanding (Basic),6,6,5,5,5,5,5,5,5,5,Upgrade
Shares Change,0.58%,28.16%,-2.22%,0.23%,0.24%,0.38%,0.28%,0.18%,0.04%,-,Upgrade
EPS (Basic),2.69,1.87,1.82,1.92,2.05,1.30,1.20,0.31,1.32,1.83,Upgrade
EPS (Diluted),2.68,1.86,1.82,1.92,2.04,1.30,1.20,0.31,1.32,1.83,Upgrade
EPS Growth,44.09%,2.20%,-5.21%,-5.88%,56.92%,8.33%,287.10%,-76.52%,-27.87%,281.25%,Upgrade
Free Cash Flow Per Share,4.09,1.14,2.93,2.18,2.47,1.11,1.62,0.53,1.34,1.66,Upgrade
Dividend Per Share,0.560,0.480,0.440,0.360,0.200,0.140,0.120,0.100,0.075,-,Upgrade
Dividend Growth,16.67%,9.09%,22.22%,80.00%,42.86%,16.67%,20.00%,33.33%,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,36.82%,28.34%,31.41%,32.66%,34.33%,30.41%,26.02%,12.38%,37.21%,19.59%,Upgrade
Profit Margin,29.81%,22.68%,25.51%,26.46%,28.01%,19.27%,18.61%,5.29%,21.70%,34.73%,Upgrade
Free Cash Flow Margin,45.42%,15.47%,40.99%,29.97%,33.81%,16.44%,25.20%,8.92%,21.91%,31.53%,Upgrade
Effective Tax Rate,19.05%,19.98%,18.79%,18.98%,18.41%,36.62%,28.49%,26.47%,31.44%,-95.37%,Upgrade
EBITDA,22.26,14.35,12.37,13.43,14.23,12.18,10.39,5.48,12.11,6.07,Upgrade
EBITDA Margin,39.51%,31.42%,35.64%,37.19%,39.32%,36.41%,32.72%,18.80%,40.49%,23.50%,Upgrade
Depreciation & Amortization,1.51,1.41,1.47,1.64,1.81,2.01,2.13,1.87,0.98,1.01,Upgrade
EBIT,20.75,12.95,10.91,11.79,12.42,10.17,8.26,3.61,11.13,5.05,Upgrade
EBIT Margin,36.82%,28.34%,31.41%,32.66%,34.33%,30.41%,26.02%,12.38%,37.21%,19.59%,Upgrade
