Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Revenue,"3,576.8","4,122.2","3,821.1","4,015.8","4,313.5","4,297.2","3,985.1","3,811.9","4,144.7","4,476.1",Upgrade
Revenue Growth (YoY),-13.23%,7.88%,-4.85%,-6.90%,0.38%,7.83%,4.54%,-8.03%,-7.40%,3.07%,Upgrade
Cost of Revenue,"1,658.3","2,190.7","2,157.9","2,417","2,278.6","2,602.7","2,390.5","2,308.3","2,586.2","2,839.7",Upgrade
Gross Profit,"1,918.5","1,931.5","1,663.2","1,598.8","2,034.9","1,694.5","1,594.6","1,503.6","1,558.5","1,636.4",Upgrade
Other Operating Expenses,"1,264.2","1,268.4","1,210.1","1,165","2,146.1","1,080.8","1,125",999.2,"1,290","1,160.9",Upgrade
Operating Expenses,"1,264.2","1,268.4","1,210.1","1,165","2,146.1","1,080.8","1,125",999.2,"1,290","1,160.9",Upgrade
Operating Income,654.3,663.1,453.1,433.8,-111.2,613.7,469.6,504.4,268.5,475.5,Upgrade
Interest Expense / Income,137,95.4,108.8,152.3,149.8,123.7,116.4,94.9,92.8,105.3,Upgrade
Other Expense / Income,-,-,-,7.3,3.8,9.5,-,41.8,0.6,65.4,Upgrade
Pretax Income,517.3,567.7,344.3,274.2,-264.8,480.5,353.2,367.7,175.1,304.8,Upgrade
Income Tax,120.5,126.7,42.5,-135.2,50.2,304.9,-5,97,123.7,-173.2,Upgrade
Net Income,396.8,441,301.8,409.4,-315,175.6,358.2,270.7,51.4,478,Upgrade
Net Income Growth,-10.02%,46.12%,-26.28%,-,-,-50.98%,32.32%,426.65%,-89.25%,116.29%,Upgrade
Shares Outstanding (Basic),116,128,142,156,165,170,177,193,213,222,Upgrade
Shares Outstanding (Diluted),118,131,143,157,165,172,178,195,218,233,Upgrade
Shares Change,-10.23%,-8.41%,-8.90%,-5.02%,-3.88%,-3.47%,-8.63%,-10.33%,-6.47%,-17.31%,Upgrade
EPS (Basic),3.43,3.43,2.12,2.62,-1.90,1.03,2.03,1.40,0.24,2.16,Upgrade
EPS (Diluted),3.37,3.36,2.11,2.61,-1.90,1.02,2.01,1.39,0.24,2.06,Upgrade
EPS Growth,0.30%,59.24%,-19.16%,-,-,-49.25%,44.60%,479.17%,-88.35%,148.19%,Upgrade
Free Cash Flow Per Share,4.28,4.66,5.18,4.46,1.92,3.73,4.39,3.87,0.57,3.25,Upgrade
Dividend Per Share,0.550,0.510,0.470,0.430,0.490,0.350,0.310,0.270,0.240,0.110,Upgrade
Dividend Growth,7.84%,8.51%,9.30%,-12.24%,40.00%,12.90%,14.81%,12.50%,118.18%,83.33%,Upgrade
Gross Margin,53.64%,46.86%,43.53%,39.81%,47.18%,39.43%,40.01%,39.44%,37.60%,36.56%,Upgrade
Operating Margin,18.29%,16.09%,11.86%,10.80%,-2.58%,14.28%,11.78%,13.23%,6.48%,10.62%,Upgrade
Profit Margin,11.09%,10.70%,7.90%,10.19%,-7.30%,4.09%,8.99%,7.10%,1.24%,10.68%,Upgrade
Free Cash Flow Margin,13.85%,14.51%,19.25%,17.35%,7.37%,14.74%,19.47%,19.62%,2.94%,16.09%,Upgrade
Effective Tax Rate,23.29%,22.32%,12.34%,-49.31%,-,63.45%,-1.42%,26.38%,70.65%,-56.82%,Upgrade
EBITDA,654.3,663.1,453.1,426.5,-115,604.2,469.6,462.6,267.9,410.1,Upgrade
EBITDA Margin,18.29%,16.09%,11.86%,10.62%,-2.67%,14.06%,11.78%,12.14%,6.46%,9.16%,Upgrade
EBIT,654.3,663.1,453.1,426.5,-115,604.2,469.6,462.6,267.9,410.1,Upgrade
EBIT Margin,18.29%,16.09%,11.86%,10.62%,-2.67%,14.06%,11.78%,12.14%,6.46%,9.16%,Upgrade
