Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,515.65,513.68,470.3,394.55,368.86,321.17,301.76,281.28,256.52,230.58,Upgrade
Revenue Growth (YoY),0.38%,9.22%,19.20%,6.97%,14.85%,6.43%,7.28%,9.65%,11.25%,10.64%,Upgrade
Gross Profit,515.65,513.68,470.3,394.55,368.86,321.17,301.76,281.28,256.52,230.58,Upgrade
"Selling, General & Admin",167.38,175.47,167.42,142.21,137.37,125.98,123.61,110.64,97.23,90.51,Upgrade
Other Operating Expenses,67.4,66.24,60.52,54.31,53.31,48.01,42.22,38.82,40.7,35.51,Upgrade
Operating Expenses,234.78,241.71,227.94,196.52,190.68,173.99,165.83,149.46,137.93,126.01,Upgrade
Operating Income,280.87,271.97,242.37,198.03,178.18,147.19,135.93,131.82,118.59,104.57,Upgrade
Pretax Income,280.87,271.97,242.37,198.03,178.18,147.19,135.93,131.82,118.59,104.57,Upgrade
Income Tax,46.4,44.41,40.33,33.22,27.54,26.82,31.15,31.44,29.03,25.7,Upgrade
Net Income,234.48,227.56,202.03,164.81,150.64,120.37,104.77,100.38,89.56,78.87,Upgrade
Net Income Growth,3.04%,12.64%,22.58%,9.41%,25.14%,14.89%,4.38%,12.08%,13.56%,6.26%,Upgrade
Shares Outstanding (Basic),143,142,142,136,135,132,132,132,128,128,Upgrade
Shares Change,0.12%,0.25%,4.62%,0.30%,2.26%,0.25%,0.13%,2.98%,0.17%,1.55%,Upgrade
EPS (Basic),1.64,1.60,1.42,1.22,1.11,0.91,0.80,0.78,0.70,0.62,Upgrade
EPS (Diluted),1.64,1.59,1.42,1.21,1.11,0.91,0.80,0.77,0.69,0.62,Upgrade
EPS Growth,3.14%,11.97%,17.36%,9.01%,21.98%,14.47%,3.25%,10.79%,12.10%,5.08%,Upgrade
Free Cash Flow Per Share,2.17,2.35,1.38,1.44,1.25,1.38,1.09,0.71,0.93,0.81,Upgrade
Dividend Per Share,0.660,0.580,0.510,0.465,0.410,0.375,0.350,0.310,0.275,0.258,Upgrade
Dividend Growth,13.79%,13.73%,9.68%,13.41%,9.33%,7.14%,12.90%,12.73%,6.59%,4.45%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,54.47%,52.95%,51.53%,50.19%,48.30%,45.83%,45.05%,46.86%,46.23%,45.35%,Upgrade
Profit Margin,45.47%,44.30%,42.96%,41.77%,40.84%,37.48%,34.72%,35.69%,34.91%,34.20%,Upgrade
Free Cash Flow Margin,59.99%,65.19%,41.61%,49.68%,45.97%,56.73%,47.69%,33.44%,46.25%,44.78%,Upgrade
Effective Tax Rate,16.52%,16.33%,16.64%,16.78%,15.46%,18.22%,22.92%,23.85%,24.48%,24.58%,Upgrade
EBITDA,293.64,285.03,255.16,209.7,190.72,160.1,147.5,142.96,127.85,113.21,Upgrade
EBITDA Margin,56.94%,55.49%,54.25%,53.15%,51.71%,49.85%,48.88%,50.83%,49.84%,49.10%,Upgrade
Depreciation & Amortization,12.76,13.06,12.79,11.67,12.55,12.92,11.57,11.15,9.26,8.64,Upgrade
EBIT,280.87,271.97,242.37,198.03,178.18,147.19,135.93,131.82,118.59,104.57,Upgrade
EBIT Margin,54.47%,52.95%,51.53%,50.19%,48.30%,45.83%,45.05%,46.86%,46.23%,45.35%,Upgrade
