Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Revenue,"8,159.25","7,613.02","5,461.09","4,783.16","7,606.25","6,989.62","6,784.04","6,070.23","5,979.35","7,247.72",Upgrade
Revenue Growth (YoY),7.18%,39.40%,14.17%,-37.12%,8.82%,3.03%,11.76%,1.52%,-17.50%,-6.87%,Upgrade
Cost of Revenue,"7,897.49","7,402.82","5,394.12","4,751.2","7,576.81","6,958.29","6,749.52","6,045.74","5,951.91","7,217.37",Upgrade
Gross Profit,261.77,210.2,66.97,31.96,29.44,31.33,34.52,24.5,27.44,30.35,Upgrade
"Selling, General & Admin",76.62,48.02,36.76,32.5,33.4,23.34,22.23,17.13,15.57,14.12,Upgrade
Other Operating Expenses,27.3,10.79,0,0,2.65,0,0,0,0,0,Upgrade
Operating Expenses,103.92,58.81,36.76,32.5,36.05,23.34,22.23,17.13,15.57,14.12,Upgrade
Operating Income,157.85,151.39,30.22,-0.54,-6.61,7.99,12.29,7.37,11.87,16.23,Upgrade
Interest Expense / Income,21.99,19.87,18.86,17.15,13.89,10.12,6.32,4.31,3.93,3.48,Upgrade
Other Expense / Income,-30.02,-59.99,-25.54,-20.93,-17.11,-12.93,-9.6,-6.09,-5.59,-7.82,Upgrade
Pretax Income,165.87,191.51,36.9,3.24,-3.39,10.81,15.56,9.15,13.53,20.57,Upgrade
Income Tax,33.34,31.88,6.39,1.02,0.01,3.72,6.29,2.1,5.27,8.05,Upgrade
Net Income,132.54,159.64,30.51,2.23,-3.4,7.09,9.27,7.05,8.26,12.51,Upgrade
Net Income Growth,-16.98%,423.25%,1271.19%,-,-,-23.57%,31.48%,-14.63%,-34.00%,18.35%,Upgrade
Shares Outstanding (Basic),23,17,14,14,14,14,14,14,15,16,Upgrade
Shares Outstanding (Diluted),24,18,14,14,14,14,14,14,15,16,Upgrade
Shares Change,35.58%,26.72%,-0.07%,0.77%,-1.27%,0.02%,0.82%,-6.95%,-3.41%,-4.35%,Upgrade
EPS (Basic),5.81,9.57,2.17,0.16,-0.24,0.51,0.67,0.51,0.55,0.81,Upgrade
EPS (Diluted),5.81,9.57,2.17,0.16,-0.24,0.51,0.67,0.51,0.55,0.81,Upgrade
EPS Growth,-39.29%,341.01%,1256.25%,-,-,-24.06%,31.68%,-8.18%,-31.68%,24.81%,Upgrade
Free Cash Flow Per Share,-4.04,-3.28,3.35,-1.07,0.45,-0.86,-4.13,-0.46,-1.18,-0.11,Upgrade
Dividend Per Share,1.000,1.500,-,-,0.120,0.150,0.120,0.050,-,-,Upgrade
Dividend Growth,-33.33%,-,-,-,-20.00%,25.00%,140.00%,-,-,-,Upgrade
Gross Margin,3.21%,2.76%,1.23%,0.67%,0.39%,0.45%,0.51%,0.40%,0.46%,0.42%,Upgrade
Operating Margin,1.93%,1.99%,0.55%,-0.01%,-0.09%,0.11%,0.18%,0.12%,0.20%,0.22%,Upgrade
Profit Margin,1.62%,2.10%,0.56%,0.05%,-0.04%,0.10%,0.14%,0.12%,0.14%,0.17%,Upgrade
Free Cash Flow Margin,-1.13%,-0.72%,0.86%,-0.31%,0.08%,-0.17%,-0.85%,-0.11%,-0.30%,-0.02%,Upgrade
Effective Tax Rate,20.10%,16.64%,17.31%,31.33%,-,34.43%,40.43%,22.92%,38.96%,39.15%,Upgrade
EBITDA,215.17,222.17,58.66,23.19,13.13,22.45,23.1,14.35,18.39,24.88,Upgrade
EBITDA Margin,2.64%,2.92%,1.07%,0.48%,0.17%,0.32%,0.34%,0.24%,0.31%,0.34%,Upgrade
Depreciation & Amortization,27.3,10.79,2.9,2.81,2.63,1.52,1.22,0.9,0.93,0.83,Upgrade
EBIT,187.87,211.38,55.76,20.39,10.5,20.92,21.88,13.46,17.46,24.05,Upgrade
EBIT Margin,2.30%,2.78%,1.02%,0.43%,0.14%,0.30%,0.32%,0.22%,0.29%,0.33%,Upgrade
