Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Revenue,413.53,434.41,383.09,449.26,430.52,365.21,298.12,268.14,226.46,226.98,Upgrade
Revenue Growth (YoY),-4.81%,13.40%,-14.73%,4.35%,17.88%,22.50%,11.18%,18.40%,-0.23%,14.96%,Upgrade
Gross Profit,413.53,434.41,383.09,449.26,430.52,365.21,298.12,268.14,226.46,226.98,Upgrade
"Selling, General & Admin",243.11,244.78,239.17,222.29,210.13,190.23,161.06,151.22,130.22,115.78,Upgrade
Other Operating Expenses,56.61,40.61,676.94,67.57,56.76,83.77,59.6,62.34,50.73,52.95,Upgrade
Operating Expenses,299.72,285.39,916.12,289.86,266.89,274,220.66,213.56,180.95,168.74,Upgrade
Operating Income,113.82,149.02,-533.03,159.4,163.63,91.2,77.45,54.58,45.51,58.25,Upgrade
Other Expense / Income,-,-,19.84,39.49,28.91,-6.13,-,-,-,-,Upgrade
Pretax Income,113.82,149.02,-552.87,119.91,134.73,97.34,77.45,54.58,45.51,58.25,Upgrade
Income Tax,21.29,30.36,-19.85,22.46,28.96,42.09,18.78,5.06,11.76,17.1,Upgrade
Net Income,92.53,118.66,-533.02,97.45,105.77,55.25,58.67,49.52,33.74,41.14,Upgrade
Preferred Dividends,0,0,0.31,0.96,0.92,0.22,0,0,0,0,Upgrade
Net Income Common,92.53,118.66,-533.33,96.49,104.85,55.03,58.67,49.52,33.74,41.14,Upgrade
Net Income Growth,-22.02%,-,-,-7.97%,90.53%,-6.21%,18.48%,46.75%,-17.98%,23.97%,Upgrade
Shares Outstanding (Basic),46,49,50,49,46,39,31,28,25,25,Upgrade
Shares Outstanding (Diluted),46,50,50,49,46,40,31,29,25,25,Upgrade
Shares Change,-7.35%,-1.42%,1.72%,6.90%,16.47%,27.36%,9.11%,14.93%,-0.44%,11.81%,Upgrade
EPS (Basic),2.03,2.41,-10.60,1.98,2.30,1.40,1.89,1.74,1.36,1.66,Upgrade
EPS (Diluted),2.02,2.39,-10.60,1.97,2.29,1.39,1.88,1.73,1.36,1.65,Upgrade
EPS Growth,-15.48%,-,-,-13.97%,64.75%,-26.06%,8.67%,27.21%,-17.58%,10.74%,Upgrade
Free Cash Flow Per Share,2.67,2.11,4.38,2.05,4.63,1.69,2.88,2.86,2.01,4.61,Upgrade
Dividend Per Share,0.540,0.480,0.720,0.920,0.880,0.840,0.800,0.760,0.720,0.720,Upgrade
Dividend Growth,12.50%,-33.33%,-21.74%,4.55%,4.76%,5.00%,5.26%,5.56%,0%,4.35%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,27.52%,34.30%,-139.14%,35.48%,38.01%,24.97%,25.98%,20.36%,20.09%,25.66%,Upgrade
Profit Margin,22.38%,27.32%,-139.22%,21.48%,24.35%,15.07%,19.68%,18.47%,14.90%,18.13%,Upgrade
Free Cash Flow Margin,29.44%,23.91%,57.54%,22.47%,49.45%,18.30%,29.94%,30.29%,21.94%,50.36%,Upgrade
Effective Tax Rate,18.70%,20.37%,-,18.73%,21.50%,43.24%,24.25%,9.28%,25.85%,29.36%,Upgrade
EBITDA,128.53,165.26,-534.77,136.62,150.1,110.33,88.77,66.74,58.61,70.64,Upgrade
EBITDA Margin,31.08%,38.04%,-139.59%,30.41%,34.86%,30.21%,29.78%,24.89%,25.88%,31.12%,Upgrade
Depreciation & Amortization,14.71,16.24,18.1,16.7,15.38,12.99,11.32,12.16,13.1,12.39,Upgrade
EBIT,113.82,149.02,-552.87,119.91,134.73,97.34,77.45,54.58,45.51,58.25,Upgrade
EBIT Margin,27.52%,34.30%,-144.32%,26.69%,31.29%,26.65%,25.98%,20.36%,20.09%,25.66%,Upgrade
